Time,Data
6.004178,0.01
7.405011,0.04
7.91557,0.12
8.152984,0.26
8.34389,0.33
8.533047,0.33
8.670377,0.46
8.79386,0.51
8.909459,0.54
9.018705,0.56
9.121193,0.61
9.218478,0.64
9.311311,0.67
9.401029,0.7
9.486847,0.73
9.568728,0.76
9.648021,0.79
9.724411,0.82
9.799467,0.83
9.870814,0.88
9.939706,0.91
10.005984,0.94
10.06992,0.98
10.131185,1.02
10.190638,1.05
10.248175,1.09
10.304108,1.12
10.358123,1.15
10.410623,1.19
10.46153,1.23
10.510922,1.27
10.559041,1.3
10.60624,1.32
10.652307,1.36
10.697714,1.38
10.742259,1.4
10.785556,1.44
10.827902,1.48
10.869604,1.5
10.910431,1.53
10.950462,1.56
10.98972,1.59
11.028328,1.62
11.065806,1.67
11.102551,1.7
11.138777,1.73
11.174299,1.76
11.208879,1.81
11.24274,1.85
11.275801,1.89
11.308027,1.94
11.340231,1.94
11.371697,1.99
11.402363,2.04
11.432529,2.06
11.462027,2.12
11.491589,2.11
11.520256,2.18
11.54866,2.2
11.576673,2.23
11.604305,2.25
11.631505,2.29
11.658407,2.31
11.684799,2.37
11.71099,2.39
11.736773,2.42
11.762096,2.47
11.787345,2.48
11.812276,2.5
11.836863,2.54
11.861234,2.56
11.885323,2.59
11.909176,2.62
11.932845,2.64
11.956432,2.65
11.979702,2.69
12.002728,2.71
12.025522,2.74
12.048219,2.75
12.070695,2.78
12.093026,2.8
12.115006,2.84
12.136634,2.89
12.158247,2.89
12.179658,2.92
12.200934,2.94
12.222117,2.95
12.243149,2.97
12.264025,2.99
12.284912,2.99
12.305444,3.04
12.325845,3.06
12.346239,3.06
12.366463,3.09
12.386603,3.1
12.406693,3.11
12.42674,3.12
12.446684,3.13
12.466548,3.15
12.486348,3.16
12.50609,3.17
12.526124,3.12
12.545647,3.2
12.564879,3.25
12.584235,3.23
12.603495,3.25
12.622685,3.26
12.641589,3.31
12.660443,3.32
12.679219,3.33
12.697993,3.33
12.716692,3.34
12.735346,3.35
12.7535,3.44
12.771825,3.41
12.790079,3.42
12.808254,3.44
12.826372,3.45
12.844107,3.52
12.861895,3.51
12.879605,3.53
12.89726,3.54
12.914901,3.54
12.932473,3.56
12.949992,3.57
12.967368,3.6
12.984697,3.61
13.001829,3.65
13.018923,3.66
13.035859,3.69
13.052857,3.68
13.069832,3.68
13.086664,3.71
13.103453,3.72
13.120062,3.76
13.136678,3.76
13.153165,3.79
13.169557,3.81
13.185898,3.82
13.202468,3.77
13.218596,3.88
13.234692,3.88
13.251312,3.76
13.267361,3.89
13.283296,3.92
13.29963,3.83
13.316034,3.81
13.331828,3.96
13.347703,3.94
13.363612,3.93
13.379837,3.85
13.395698,3.94
13.411586,3.93
13.427401,3.95
13.443203,3.96
13.459203,3.91
13.474963,3.97
13.490739,3.96
13.50661,3.94
13.522455,3.94
13.538341,3.93
13.554075,3.97
13.569716,4.0
13.585338,4.0
13.601009,3.99
13.616605,4.01
13.632172,4.01
13.6477,4.01
13.663228,4.01
13.678724,4.03
13.694198,4.04
13.709726,4.03
13.725212,4.04
13.740634,4.05
13.755856,4.11
13.771433,4.01
13.786441,4.16
13.801395,4.18
13.816246,4.21
13.831263,4.16
13.846224,4.18
13.861205,4.17
13.876173,4.18
13.891095,4.19
13.905947,4.21
13.920719,4.23
13.935462,4.24
13.950078,4.28
13.964661,4.29
13.979165,4.3
13.993579,4.34
14.007966,4.34
14.022326,4.34
14.036607,4.38
14.05081,4.4
14.065223,4.34
14.079322,4.43
14.093571,4.38
14.107618,4.45
14.121644,4.46
14.135588,4.48
14.149477,4.5
14.163292,4.51
14.176993,4.55
14.190705,4.55
14.20435,4.58
14.218011,4.58
14.231639,4.59
14.245275,4.58
14.258774,4.63
14.272183,4.66
14.285564,4.67
14.298904,4.69
14.312189,4.7
14.325428,4.72
14.338563,4.76
14.351722,4.75
14.364865,4.76
14.378028,4.75
14.391111,4.78
14.404075,4.82
14.416922,4.86
14.429816,4.84
14.442699,4.84
14.455605,4.84
14.468343,4.91
14.481063,4.91
14.493715,4.94
14.506437,4.91
14.51902,4.97
14.53162,4.96
14.544172,4.98
14.556622,5.01
14.56903,5.04
14.581384,5.05
14.593671,5.09
14.60595,5.09
14.618177,5.11
14.630399,5.11
14.642695,5.08
14.654956,5.09
14.666783,5.28
14.678838,5.18
14.690964,5.15
14.702794,5.28
14.714601,5.29
14.726751,5.14
14.738607,5.27
14.750443,5.28
14.762206,5.31
14.773979,5.31
14.785731,5.32
14.797497,5.31
14.809197,5.34
14.820918,5.33
14.832619,5.34
14.844301,5.35
14.855893,5.39
14.867397,5.43
14.878872,5.45
14.890335,5.45
14.901794,5.45
14.913238,5.46
14.924634,5.48
14.935967,5.52
14.947435,5.45
14.958593,5.6
14.969985,5.49
14.981204,5.57
14.992469,5.55
15.003844,5.49
15.015108,5.55
15.026392,5.54
15.037574,5.59
15.048541,5.7
15.059886,5.51
15.071049,5.6
15.082225,5.59
15.093454,5.57
15.104684,5.57
15.115811,5.62
15.126742,5.72
15.137761,5.67
15.148744,5.69
15.159658,5.73
15.170563,5.73
15.181514,5.71
15.192453,5.71
15.203377,5.72
15.214167,5.79
15.224934,5.8
15.235924,5.69
15.246761,5.77
15.257589,5.77
15.268401,5.78
15.279186,5.8
15.289915,5.83
15.300499,5.91
15.311396,5.74
15.322169,5.8
15.332955,5.79
15.343662,5.84
15.354365,5.84
15.365035,5.86
15.375767,5.82
15.386618,5.76
15.397039,6.0
15.407742,5.84
15.418173,5.99
15.428559,6.02
15.439333,5.8
15.449531,6.13
15.460118,5.9
15.470304,6.14
15.480667,6.03
15.491013,6.04
15.50137,6.03
15.511663,6.07
15.522022,6.03
15.532311,6.07
15.542644,6.05
15.552896,6.1
15.563093,6.13
15.573326,6.11
15.58369,6.03
15.593949,6.09
15.603921,6.27
15.614087,6.15
15.624352,6.09
15.634408,6.22
15.644591,6.14
15.654739,6.16
15.664915,6.14
15.675013,6.19
15.685155,6.16
15.695251,6.19
15.705366,6.18
15.715407,6.22
15.725447,6.23
15.735448,6.25
15.745467,6.24
15.755412,6.28
15.765505,6.19
15.775433,6.3
15.785373,6.29
15.795481,6.18
15.805462,6.26
15.815506,6.22
15.825338,6.36
15.835226,6.32
15.844964,6.42
15.855022,6.21
15.864938,6.3
15.874794,6.34
15.884605,6.37
15.894546,6.29
15.904305,6.4
15.91412,6.37
15.923931,6.37
15.933723,6.38
15.943264,6.55
15.953,6.42
15.963226,6.11
15.972957,6.42
15.982507,6.54
15.992185,6.46
16.00194,6.41
16.011717,6.39
16.02145,6.42
16.031142,6.45
16.040795,6.47
16.050463,6.47
16.060158,6.45
16.069854,6.45
16.079536,6.46
16.089213,6.46
16.098769,6.54
16.108371,6.51
16.118143,6.4
16.127785,6.48
16.137615,6.36
16.147223,6.5
16.156889,6.47
16.166568,6.46
16.176267,6.44
16.185905,6.48
16.195509,6.51
16.205176,6.47
16.214815,6.48
16.224511,6.45
16.234238,6.43
16.243989,6.41
16.253827,6.35
16.263577,6.41
16.273283,6.44
16.283076,6.38
16.293097,6.24
16.303011,6.3
16.312881,6.33
16.322589,6.44
16.332661,6.2
16.342533,6.33
16.352412,6.33
16.362292,6.33
16.372229,6.29
16.382182,6.28
16.392181,6.25
16.40203,6.35
16.411943,6.3
16.422398,5.98
16.432327,6.29
16.442485,6.15
16.452509,6.24
16.462654,6.16
16.472795,6.16
16.483163,6.03
16.493367,6.12
16.503516,6.16
16.513717,6.13
16.523902,6.14
16.534118,6.12
16.544125,6.25
16.554623,5.95
16.564777,6.15
16.574895,6.18
16.585325,5.99
16.595649,6.05
16.605951,6.07
16.616306,6.04
16.626424,6.18
16.637039,5.89
16.647437,6.01
16.657893,5.98
16.668372,5.96
16.678806,5.99
16.689242,5.99
16.699475,6.11
16.710113,5.88
16.720502,6.02
16.730886,6.02
16.74174,5.76
16.75226,5.94
16.762871,5.89
16.773409,5.93
16.784008,5.9
16.794533,5.94
16.805055,5.94
16.815644,5.9
16.826322,5.85
16.836946,5.88
16.847682,5.82
16.858347,5.86
16.869408,5.65
16.880134,5.83
16.89076,5.88
16.901649,5.74
16.912373,5.83
16.923143,5.8
16.933742,5.9
16.944419,5.85
16.955108,5.85
16.965736,5.88
16.976442,5.84
16.987102,5.86
16.997807,5.84
17.008431,5.88
17.019101,5.86
17.029716,5.89
17.0404,5.85
17.051068,5.86
17.061721,5.87
17.07223,5.95
17.083324,5.63
17.093835,5.95
17.104654,5.78
17.115454,5.79
17.126346,5.74
17.13728,5.72
17.148275,5.68
17.159207,5.72
17.170261,5.65
17.181352,5.64
17.192079,5.83
17.202693,5.89
17.213748,5.65
17.224035,6.08
17.23502,5.69
17.245714,5.84
17.256461,5.82
17.26714,5.85
17.277909,5.8
17.28862,5.83
17.299355,5.82
17.310084,5.83
17.320877,5.79
17.331638,5.81
17.342684,5.66
17.352991,6.06
17.364143,5.6
17.37448,6.05
17.385444,5.7
17.396186,5.82
17.40693,5.82
17.417659,5.83
17.428436,5.8
17.43921,5.8
17.450031,5.78
17.460837,5.78
17.471679,5.76
17.482498,5.78
17.493416,5.72
17.504308,5.74
17.515138,5.77
17.526329,5.59
17.53678,5.98
17.54788,5.63
17.558806,5.72
17.569725,5.72
17.580651,5.72
17.591576,5.72
17.602527,5.71
17.613433,5.73
17.624422,5.69
17.635391,5.7
17.646336,5.71
17.657261,5.72
17.668315,5.65
17.678895,5.91
17.690308,5.48
17.701367,5.65
17.711981,5.89
17.72317,5.59
17.733885,5.83
17.744839,5.71
17.755769,5.72
17.766692,5.72
17.777642,5.71
17.788378,5.82
17.799575,5.58
17.810623,5.66
17.821526,5.73
17.832495,5.7
17.843516,5.67
17.854672,5.6
17.865564,5.74
17.876513,5.71
17.887437,5.72
17.898489,5.66
17.90952,5.67
17.920535,5.67
17.931526,5.69
17.94251,5.69
17.95351,5.68
17.964579,5.65
17.97559,5.68
17.986574,5.69
17.997546,5.7
18.00848,5.72
18.019451,5.7
18.030306,5.76
18.04149,5.59
18.052203,5.83
18.063135,5.72
18.073788,5.87
18.085022,5.56
18.0957,5.85
18.106579,5.75
18.117455,5.75
18.128585,5.62
18.139309,5.83
18.150333,5.67
18.161241,5.73
18.172279,5.66
18.183313,5.66
18.194406,5.63
18.205517,5.62
18.216576,5.65
18.227591,5.67
18.238498,5.73
18.249888,5.49
18.260981,5.63
18.272032,5.66
18.282902,5.75
18.293843,5.71
18.304929,5.64
18.316126,5.58
18.327147,5.67
18.33833,5.59
18.349388,5.65
18.360518,5.62
18.371704,5.59
18.382789,5.64
18.393944,5.6
18.404984,5.66
18.416018,5.66
18.426799,5.8
18.437996,5.58
18.448996,5.68
18.460007,5.68
18.471022,5.67
18.482171,5.61
18.493007,5.77
18.504015,5.68
18.515012,5.68
18.525971,5.7
18.536897,5.72
18.547885,5.69
18.558826,5.71
18.569668,5.76
18.580849,5.59
18.591843,5.69
