Time,RawValue1,RawValue2
3.000446,12304,12688
3.002535,12304,12688
3.004202,12320,12672
3.005872,12272,12688
3.007544,12304,12672
3.009214,12304,12688
3.010904,12288,12704
3.012574,12304,12672
3.014243,12272,12688
3.015912,12288,12672
3.01776,12288,12672
3.01943,12288,12688
3.021106,12288,12672
3.022776,12256,12672
3.024444,12304,12704
3.026113,12288,12688
3.027782,12304,12704
3.029451,12288,12688
3.031123,12288,12688
3.03279,12288,12704
3.034621,12304,12672
3.036289,12288,12688
3.037959,12304,12688
3.039627,12304,12672
3.041297,12272,12672
3.042967,12272,12704
3.044639,12288,12688
3.046308,12256,12688
3.047978,12288,12688
3.049647,12304,12688
3.051517,12288,12704
3.053188,12288,12672
3.054859,12272,12688
3.056531,12304,12688
3.058198,12288,12672
3.059865,12304,12656
3.061539,12240,12704
3.063209,12272,12688
3.064877,12288,12672
3.066548,12288,12672
3.068383,12304,12688
3.070054,12304,12688
3.071732,12304,12704
3.073401,12272,12688
3.075072,12304,12688
3.07674,12320,12688
3.078408,12288,12672
3.080077,12256,12704
3.081751,12288,12704
3.08342,12288,12688
3.085261,12304,12672
3.086932,12288,12656
3.088599,12288,12688
3.090268,12304,12688
3.091935,12288,12704
3.093605,12288,12672
3.095275,12336,12704
3.096946,12304,12688
3.098615,12288,12672
3.100284,12320,12688
3.102051,12240,12688
3.10372,12288,12672
3.105387,12288,12704
3.107058,12288,12688
3.108725,12336,12672
3.110394,12320,12688
3.112087,12288,12672
3.113756,12288,12672
3.115424,12288,12656
3.117091,12304,12672
3.118872,12320,12720
3.12054,12288,12688
3.122208,12320,12688
3.123878,12288,12720
3.125548,12304,12688
3.127217,12304,12688
3.128885,12304,12688
3.130552,12288,12672
3.132221,12288,12656
3.133891,12304,12688
3.135696,12320,12672
3.137366,12288,12688
3.139035,12256,12688
3.140704,12288,12704
3.142372,12288,12704
3.144038,12288,12672
3.145709,12288,12704
3.147377,12272,12704
3.149044,12288,12704
3.150712,12304,12688
3.152511,12304,12704
3.154181,12304,12688
3.155848,12288,12672
3.157515,12304,12688
3.159182,12288,12656
3.160852,12288,12704
3.162519,12288,12704
3.164188,12288,12688
3.165856,12272,12672
3.167523,12288,12688
3.169298,12304,12672
3.170965,12304,12688
3.172635,12304,12656
3.174303,12288,12688
3.175971,12240,12672
3.177642,12272,12672
3.179312,12304,12640
3.180981,12288,12688
3.18265,12272,12688
3.184317,12272,12656
3.186093,12304,12688
3.187763,12272,12704
3.18943,12288,12704
3.191099,12288,12688
3.192766,12288,12672
3.194434,12288,12704
3.196103,12304,12704
3.197773,12304,12688
3.199441,12288,12688
3.201109,12272,12704
3.202913,12288,12688
3.204582,12304,12688
3.206249,12288,12656
3.207918,12304,12720
3.209588,12304,12704
3.211258,12304,12704
3.212925,12304,12688
3.214595,12304,12688
3.216262,12320,12688
3.217932,12272,12688
3.219706,12304,12672
3.221375,12304,12688
3.223044,12304,12704
3.224712,12288,12704
3.22638,12272,12672
3.228048,12288,12688
3.229716,12272,12688
3.231386,12272,12688
3.233053,12272,12672
3.234722,12288,12720
3.236543,12304,12704
3.238214,12320,12688
3.239884,12288,12672
3.241554,12272,12688
3.243224,12304,12688
3.244892,12304,12736
3.246561,12272,12688
3.248231,12288,12704
3.249901,12288,12688
3.251572,12304,12688
3.253368,12288,12688
3.255035,12288,12704
3.256703,12272,12688
3.258373,12272,12688
3.26004,12288,12672
3.261711,12288,12672
3.263378,12304,12688
3.265046,12304,12704
3.266716,12288,12672
3.268385,12272,12656
3.270156,12288,12704
3.271825,12304,12688
3.273494,12288,12656
3.275168,12304,12672
3.276835,12288,12640
3.278504,12304,12688
3.280172,12288,12688
3.281842,12288,12672
3.283512,12304,12688
3.285181,12304,12688
3.286981,12304,12656
3.288649,12272,12688
3.290317,12288,12688
3.291986,12288,12688
3.293654,12288,12672
3.295325,12288,12688
3.296993,12272,12688
3.298664,12272,12656
3.300334,12288,12672
3.302003,12304,12688
3.30381,12272,12624
3.305479,12288,12688
3.307146,12272,12656
3.308814,12288,12672
3.310485,12304,12672
3.312153,12304,12672
3.31382,12288,12672
