Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
409.848697526,,,,-0.044,-1.917,0.406,,,,-12955,1894,3334
409.948697613,0.0332,-0.001,1.0132,-0.038,-1.917,0.406,0.0,0.0,0.0,-12953,1887,3355
410.048697718,0.0342,0.0,1.0142,-0.038,-1.917,0.406,0.0,0.0,0.0,-12959,1906,3378
410.148697807,0.0342,-0.001,1.0142,-0.038,-1.917,0.406,0.0,0.0,0.0,-12930,1918,3371
410.248697933,0.0347,-0.0005,1.0127,-0.038,-1.917,0.406,0.0,0.0,0.0,-12950,1942,3370
410.348697966,0.0332,0.0,1.0132,-0.038,-1.917,0.406,0.0,0.0,0.0,-12951,1924,3379
410.448698037,0.0342,-0.0005,1.0137,-0.038,-1.917,0.406,0.0,0.0,0.0,-12937,1925,3355
410.548698107,0.0332,-0.0005,1.0142,-0.038,-1.917,0.406,0.0,0.0,0.0,-12947,1924,3379
410.648698252,0.0332,-0.0005,1.0142,-0.038,-1.917,0.406,0.0,0.0,0.0,-12932,1935,3360
410.748698396,0.0332,-0.0005,1.0151,-0.038,-1.917,0.406,0.0,0.0,0.0,-12932,1926,3370
410.848698522,0.0337,-0.0015,1.0146,-0.038,-1.912,0.406,0.0,0.0,0.0,-12946,1911,3350
410.948698666,0.0327,-0.0015,1.0146,-0.038,-1.912,0.406,0.0,0.0,0.0,-12955,1917,3368
411.04869879,0.0327,-0.0015,1.0098,-0.044,-1.912,0.406,0.0,0.0,0.0,-12953,1918,3378
411.148698897,0.0337,-0.001,1.0103,-0.044,-1.917,0.406,0.0,0.0,0.0,-12971,1917,3359
411.248699003,0.0342,-0.0005,1.0151,-0.044,-1.917,0.406,0.0,0.0,0.0,-12962,1916,3346
411.348699147,0.0342,0.0,1.0137,-0.044,-1.917,0.406,0.0,0.0,0.0,-12948,1922,3351
411.44869929,0.0342,0.0,1.0151,-0.044,-1.912,0.406,0.0,0.0,0.0,-12937,1931,3341
411.548699304,0.0352,0.0,1.0137,-0.044,-1.912,0.406,0.0,0.0,0.0,-12950,1937,3351
411.64869943,0.0283,0.0005,1.0068,-0.044,-1.912,0.406,0.0,0.061,0.0,-12953,1935,3348
411.748699518,0.0396,0.0015,1.0112,-0.044,-1.912,0.406,0.061,0.0,0.0,-12959,1937,3364
411.848699569,0.0327,0.002,1.0103,-0.044,-1.912,0.406,0.0,0.0,0.0,-12950,1926,3361
411.948699712,0.0347,-0.0024,1.0127,-0.044,-1.912,0.406,0.061,0.0,0.0,-12970,1924,3362
412.048699741,0.0337,0.001,1.0142,-0.044,-1.906,0.406,0.061,0.0,0.0,-12961,1925,3346
412.148699882,0.0317,0.0005,1.0127,-0.038,-1.906,0.406,0.0,0.061,0.0,-12947,1933,3339
412.248699911,0.0312,-0.002,1.0063,-0.044,-1.901,0.406,-0.061,0.0,0.0,-12941,1929,3350
412.348699996,0.0361,0.0068,1.0063,-0.044,-1.895,0.406,0.061,0.0,0.0,-12960,1933,3354
412.448700026,0.0264,0.0,1.0146,-0.038,-1.895,0.406,0.061,0.061,0.0,-12953,1932,3349
412.548700129,0.0356,0.0024,1.0093,-0.038,-1.895,0.406,0.0,0.0,0.0,-12943,1914,3363
412.648700251,0.0342,0.0015,1.0103,-0.038,-1.895,0.406,0.0,0.0,0.0,-12950,1926,3344
412.748700373,0.0327,0.001,1.0137,-0.033,-1.895,0.406,0.0,0.0,0.0,-12946,1927,3347
412.848700458,0.0342,0.0015,1.0117,-0.022,-1.895,0.406,0.0,0.0,0.0,-12936,1921,3343
412.948700488,0.0347,0.0029,1.0156,-0.016,-1.901,0.406,0.0,0.0,0.0,-12956,1913,3338
413.048700493,0.0337,0.0054,1.0156,-0.005,-1.901,0.406,0.0,0.0,0.0,-12956,1885,3342
413.148700554,0.0317,0.0083,1.0161,0.005,-1.901,0.406,0.0,0.0,0.0,-12931,1952,3260
413.248700597,0.0361,0.0044,1.0142,0.027,-1.901,0.406,0.0,0.0,0.0,-12903,1986,3220
413.348700695,0.0337,0.002,1.0132,0.033,-1.906,0.406,0.0,0.0,0.0,-12853,2040,3226
413.448700738,0.0352,0.0024,1.0151,0.038,-1.906,0.406,0.0,0.0,0.0,-12846,2082,3305
413.548700799,0.0332,-0.0044,1.0142,0.044,-1.906,0.406,0.0,0.0,0.0,-12864,2071,3316
413.648700861,0.0327,0.0015,1.0142,0.038,-1.906,0.406,0.0,0.0,0.0,-12918,1966,3328
413.74870094,0.0337,0.0,1.0137,0.033,-1.906,0.406,0.0,0.0,0.0,-12934,1937,3331
413.848700965,0.0342,0.0039,1.0137,0.033,-1.906,0.406,0.0,0.0,0.0,-12898,2012,3302
413.948701026,0.0327,-0.0034,1.0156,0.033,-1.912,0.406,0.0,0.0,0.0,-12901,2039,3334
414.048701061,0.0342,0.0005,1.0166,0.038,-1.906,0.406,0.0,0.0,0.0,-12958,1924,3361
414.148701208,0.0371,-0.0005,1.0151,0.044,-1.912,0.406,0.0,0.0,0.0,-12990,1841,3352
414.248701317,0.0342,0.0059,1.0127,0.049,-1.912,0.406,0.0,0.0,0.0,-12898,1983,3291
414.348701408,0.0327,0.0039,1.0156,0.066,-1.912,0.406,0.0,0.0,0.0,-12922,2005,3381
414.44870148,0.0347,0.0093,1.0151,0.077,-1.912,0.406,0.0,0.0,0.0,-12953,1935,3405
414.548701571,0.0337,0.0059,1.0073,0.093,-1.912,0.406,0.0,0.0,0.0,-12916,1997,3331
414.648701606,0.0337,0.0103,1.0166,0.115,-1.912,0.406,0.0,0.0,0.0,-12915,1972,3356
414.748701753,0.0308,0.0073,1.0166,0.137,-1.912,0.406,0.0,0.0,0.0,-12887,2004,3269
414.848701881,0.0347,0.0024,1.0132,0.159,-1.912,0.406,0.0,0.0,0.0,-12911,1980,3353
414.948701972,0.0337,0.0039,1.0146,0.17,-1.912,0.406,0.0,0.0,0.0,-12920,1965,3296
415.048702109,0.0352,0.0088,1.0137,0.176,-1.912,0.406,0.0,0.0,0.0,-12950,1936,3305
415.148702135,0.0317,0.0068,1.0132,0.192,-1.912,0.406,0.0,0.0,0.0,-12937,1967,3287
415.248702216,0.0352,0.0078,1.0117,0.209,-1.917,0.406,0.0,0.0,0.0,-12927,1942,3307
415.348702353,0.0352,0.0098,1.0161,0.225,-1.917,0.406,0.0,0.0,0.0,-12979,1892,3343
415.448702435,0.0371,0.0371,1.0151,0.253,-1.917,0.406,0.1221,-0.1221,0.0,-12866,2036,3330
415.548702442,0.0356,0.0688,1.0063,0.368,-1.923,0.417,-0.1221,0.0,-0.1221,-12800,2229,3279
415.648702542,0.0195,0.063,1.0156,0.549,-1.928,0.434,0.061,0.0,0.0,-13080,1750,3344
415.748702586,0.0273,0.0669,1.0171,0.731,-1.912,0.472,0.1221,0.1221,0.3662,-12843,2010,3355
415.848702593,0.0386,0.0723,1.002,0.912,-1.912,0.516,0.0,0.061,0.7935,-12983,1918,3357
415.948702638,0.043,0.0645,1.0161,1.071,-1.906,0.56,-0.2441,0.1831,0.8545,-12789,2131,3374
416.048702727,0.0342,0.0469,1.0073,1.198,-1.895,0.621,0.0,0.1221,0.4883,-12985,1876,3380
416.148702797,0.0327,0.0591,1.0005,1.28,-1.895,0.681,0.1831,0.0,0.5493,-12762,2182,3322
416.248702867,0.0366,0.0747,1.0151,1.368,-1.89,0.742,-0.1221,0.061,0.6714,-12935,1931,3437
416.348702881,0.0439,0.0547,1.0278,1.489,-1.89,0.813,-0.3662,0.061,0.6714,-12925,2022,3372
416.448703006,0.0356,0.0566,1.0342,1.609,-1.895,0.89,-0.061,-0.1831,0.8545,-12850,2112,3391
416.548703021,0.0264,0.061,1.02,1.697,-1.906,0.983,0.0,-0.061,0.9155,-12885,2062,3383
416.648703072,0.0488,0.0391,1.0298,1.758,-1.884,1.082,-0.6104,0.1831,1.0376,-12822,2122,3334
416.748703197,0.0063,0.042,1.0176,1.785,-1.884,1.187,-0.5493,-0.1831,0.9155,-12788,2168,3326
416.84870323,0.0327,0.0654,1.0117,1.824,-1.89,1.307,-0.4883,0.061,1.2207,-12772,2157,3370
416.948703281,0.0322,0.0488,1.0239,1.89,-1.89,1.417,0.061,0.061,1.1597,-12832,2121,3417
417.048703414,0.0273,0.0444,0.9922,1.956,-1.89,1.549,0.0,0.0,1.2207,-12864,2004,3406
417.14870347,0.0044,0.0342,0.9927,1.994,-1.862,1.681,-0.1831,0.3052,1.3428,-12818,2065,3394
417.248703489,0.0547,0.0625,1.0049,2.01,-1.835,1.818,-0.2441,0.3052,1.4648,-12847,2110,3437
417.348703583,0.0264,0.0742,1.0117,2.032,-1.818,1.961,0.0,0.5493,1.5869,-12876,2082,3446
417.448703694,0.043,0.0303,1.0342,2.087,-1.824,2.131,-0.9766,-0.9155,1.8311,-12851,2101,3408
417.548703714,0.0088,0.0356,0.9497,2.131,-1.813,2.335,0.1221,0.9766,1.8311,-12882,2083,3421
417.648703733,0.0938,0.0854,1.0605,2.131,-1.774,2.532,0.0,0.061,2.3193,-12716,2183,3398
417.748703826,0.0396,0.0776,1.0161,2.258,-1.78,2.769,0.5493,-0.4272,2.6245,-12763,2104,3398
417.848703846,0.022,0.0654,0.9883,2.455,-1.829,3.049,0.7324,-0.2441,2.9297,-12751,2126,3417
417.948703957,0.0381,0.0742,1.0454,2.664,-1.78,3.356,0.1221,0.3662,3.2349,-12689,2163,3392
418.048704075,0.0649,0.1206,1.0317,2.834,-1.758,3.713,0.5493,-0.061,3.9673,-12655,2184,3369
418.148704208,0.0059,0.1011,0.9849,3.027,-1.714,4.109,0.4272,0.4883,3.9673,-12629,2198,3392
418.248704231,0.021,0.1196,0.9849,3.252,-1.653,4.548,0.8545,0.4883,4.5166,-12784,2158,3503
418.348704235,0.0435,0.106,1.0469,3.51,-1.571,5.01,0.6714,1.1597,5.0659,-12807,2218,3547
418.448704331,0.0767,0.1074,1.0796,3.708,-1.533,5.499,-1.0986,-0.6104,5.9814,-12904,2173,3648
418.548704354,-0.082,0.0991,1.0132,3.774,-1.445,6.163,-1.8921,0.9766,6.1035,-12771,2256,3604
418.648704395,0.0581,0.1348,0.9849,3.757,-1.346,6.823,-0.2441,0.7324,7.3853,-12724,2298,3605
418.748704454,0.0068,0.1377,1.0068,3.779,-1.252,7.559,-1.6479,1.1597,6.897,-12745,2350,3688
418.848704606,-0.0327,0.1245,0.9795,3.724,-1.088,8.289,-2.8076,0.6714,6.4697,-12694,2393,3714
418.94870474,0.0464,0.145,1.0703,3.735,-1.044,8.877,-1.8311,0.7324,6.0425,-12715,2387,3740
419.048704877,-0.0171,0.1689,0.9614,3.796,-1.016,9.426,-0.8545,-0.6104,4.4556,-12662,2506,3797
419.148704883,-0.0771,0.1675,0.9819,4.037,-0.934,9.926,-0.4883,0.3662,5.249,-12515,2547,3745
419.248704925,0.0039,0.1855,1.0112,4.323,-0.945,10.382,0.9766,-0.4883,4.4556,-12408,2578,3727
419.34870506,0.0093,0.1543,0.9844,4.807,-0.912,10.876,1.5869,1.77,4.6997,-12414,2564,3777
419.448705157,0.0068,0.1841,1.0044,5.114,-0.912,11.25,0.9155,0.0,3.3569,-12466,2559,3840
419.548705181,0.0151,0.126,1.0464,5.466,-0.851,11.596,0.0,2.1362,2.6855,-12422,2589,3854
419.64870526,0.0781,0.1436,0.9761,5.68,-0.851,11.805,-0.4272,0.6714,1.8921,-12372,2612,3863
419.748705303,-0.0132,0.1689,1.0391,5.883,-0.89,12.014,0.8545,-0.9766,2.3193,-12407,2631,3892
419.848705382,0.0312,0.1528,0.9717,6.114,-0.906,12.255,0.3662,1.5259,1.8311,-12445,2607,3900
419.948705443,0.1133,0.186,1.2114,6.229,-0.67,12.469,-0.1221,2.8076,1.9531,-12422,2674,3967
420.04870558,-0.0464,0.0952,1.0425,6.74,-0.637,12.706,1.2817,-0.4883,2.5024,-12225,2660,3867
420.148705585,-0.0278,0.2031,0.8618,6.696,-0.461,12.865,-1.0986,1.709,1.77,-12295,2633,3889
420.248705664,-0.167,0.1094,1.0537,7.031,-0.368,13.398,3.3569,-1.5259,6.897,-12411,2615,3984
420.348705724,-0.1045,0.2158,0.9414,6.74,-0.335,14.365,-4.5166,-0.3662,12.2681,-12397,2666,4034
420.448705747,-0.1831,0.1274,0.9033,6.894,0.209,15.782,0.4883,2.9907,14.5264,-12368,2670,4037
420.548705752,-0.1836,0.1572,1.0225,6.729,0.253,17.133,-4.1504,-4.6997,14.6484,-12358,2763,4055
420.648705812,-0.1763,0.104,0.9482,6.899,0.417,18.622,1.3428,0.0,14.4653,-12171,2842,3996
420.74870591,-0.0947,0.0938,1.0566,7.103,0.769,20.061,2.4414,0.0,14.8315,-12031,2782,3803
420.848705952,-0.0674,0.0923,1.0713,7.372,0.753,21.286,3.1738,-2.1973,10.1318,-11995,2790,3834
420.948705975,0.04,0.0942,1.0396,7.267,0.84,22.132,0.2441,-0.061,6.2256,-11859,2769,3852
421.048706055,-0.0547,0.1069,1.0166,7.234,0.676,22.451,1.709,-1.6479,2.6855,-11870,2692,3864
421.148706076,0.1099,0.0913,0.9536,7.048,0.758,22.764,0.3052,4.7607,2.8687,-11765,2814,3983
421.24870619,-0.0854,0.0571,1.1123,7.037,0.742,23.11,1.1597,-0.7935,4.5166,-11827,2983,4000
421.348706285,-0.0459,0.0259,0.8462,7.064,0.747,23.78,-0.7935,1.2817,8.2397,-11786,3056,3878
421.448706306,-0.2188,0.1167,1.0254,6.861,1.34,24.818,1.9531,2.5024,11.3525,-11790,3042,3892
421.548706327,-0.2153,0.147,0.9873,6.526,1.5,25.922,-4.5776,-5.3711,12.146,-11773,3048,3895
421.648706385,-0.0386,0.1421,1.2021,6.735,1.89,27.241,5.6152,9.5825,11.6577,-11939,3059,4301
421.748706499,-0.1274,0.1816,0.9155,6.85,2.115,28.521,-1.8311,0.3052,13.855,-12085,3066,4500
421.848706631,-0.0396,0.1313,1.2183,7.311,2.324,29.883,3.2959,0.0,13.1836,-11828,3059,4465
421.948706708,-0.229,0.2471,0.8311,7.311,2.598,31.382,-0.5493,1.5259,13.4888,-11938,3082,4652
422.048706711,-0.1235,0.1494,1.0298,7.762,2.741,32.717,-0.9766,1.8921,14.4653,-11654,3148,4627
422.148706746,-0.2349,0.2124,0.999,7.806,3.312,34.239,1.1597,1.0376,14.4043,-11519,3156,4637
422.248706875,-0.1807,0.209,0.958,7.982,3.488,35.645,-0.8545,1.4648,14.8926,-11493,3212,4641
422.348706892,-0.269,0.2134,0.8975,8.015,4.07,37.156,-4.0894,2.5635,14.7095,-11313,3241,4640
422.44870702,-0.1177,0.188,0.9771,8.212,4.389,38.48,-1.8921,2.0752,12.085,-11152,3347,4668
422.548707037,-0.1626,0.251,1.0156,8.289,4.889,39.749,1.8921,2.8687,12.0239,-11096,3349,4723
422.648707184,-0.2085,0.1699,0.8979,8.729,5.164,41.094,-3.1128,2.0752,13.916,-10955,3364,4689
422.748707275,-0.3145,0.1611,1.1245,8.849,5.636,42.517,-0.7324,2.8076,13.4888,-10855,3331,4578
422.848707311,-0.3154,0.1626,0.9312,9.075,5.988,43.967,-0.9155,0.3052,14.4653,-10617,3352,4513
422.948707384,-0.666,0.2842,0.9316,8.839,6.235,45.483,-4.6997,5.9814,16.2964,-10620,3368,4581
423.048707419,-0.2036,0.1309,1.0664,9.36,6.795,47.329,0.9155,1.8311,17.8223,-10460,3349,4587
423.14870756,-0.0762,0.1162,1.2954,9.591,7.031,49.169,-5.6763,-2.9907,20.1416,-10449,3341,4709
423.248707665,-0.4331,0.2402,1.0029,9.575,7.273,49.537,-0.3052,-0.7935,21.0571,-10180,3360,4575
423.348707732,-0.4897,0.1621,0.853,10.794,7.471,45.78,3.3569,1.1597,19.2261,-10030,3300,4554
423.448707836,-0.4165,0.1963,1.0967,11.766,7.954,42.1,2.3804,5.5542,21.4844,-9900,3280,4547
423.548707903,-0.2568,0.1382,1.0571,12.722,8.553,38.798,0.9155,3.7842,20.6909,-9670,3235,4511
423.648707915,-0.4814,0.2109,1.0098,13.42,9.069,35.607,-1.5259,2.2583,23.0713,-9622,3248,4575
423.748708001,-0.5503,0.167,0.9316,14.222,9.712,32.728,-2.0142,3.6011,22.583,-9526,3121,4627
423.848708105,-0.5869,0.1221,0.9131,14.991,10.322,30.053,-2.0752,4.2114,23.5596,-9272,3044,4361
423.948708191,-0.5532,0.04,1.1797,15.551,11.118,27.795,-4.8218,5.6763,25.5737,-8800,3062,3858
424.048708331,-0.6758,-0.0581,0.939,16.304,11.871,25.79,1.4648,0.1221,25.6958,-8631,2904,3495
424.148708446,-0.564,-0.1006,1.0664,16.721,12.667,24.055,-2.6855,-0.1221,26.001,-8608,2734,3563
424.248708562,-0.5356,-0.1401,0.999,16.754,13.37,22.511,-4.2114,-1.1597,27.8931,-8444,2665,3594
424.348708659,-0.3994,-0.167,0.9614,16.529,13.997,20.918,-6.2256,1.0986,24.6582,-8201,2625,3581
424.448708738,-0.6548,-0.1523,0.9883,16.419,14.65,19.374,0.5493,-3.2349,25.0244,-8067,2536,3678
424.548708872,-0.5151,-0.1304,0.9639,16.49,15.337,17.891,1.2817,3.1128,25.7568,-7979,2495,3695
424.648708988,-0.2412,-0.084,1.1807,16.705,16.111,16.326,10.1929,5.6763,26.062,-7904,2444,3588
424.748709122,-0.4341,-0.0063,0.9341,16.342,16.886,14.645,-8.1177,12.6953,22.7051,-7901,2300,3528
424.848709201,-0.6187,0.1577,1.1914,16.194,18.116,12.854,5.0049,-1.5869,23.1323,-7595,2308,3578
424.948709335,-0.4023,-0.0146,0.897,17.935,17.803,11.201,9.5825,-4.5166,28.6255,-7780,2038,4014
425.048709411,-0.7085,0.1025,1.1909,17.798,17.715,9.536,-9.2773,-8.4229,24.6582,-7855,1789,4121
425.148709556,-0.5122,-0.0225,0.812,18.133,17.672,7.701,2.0142,-3.479,25.2686,-7721,1804,3531
425.24870957,-0.3813,0.0005,1.1279,18.572,17.963,6.064,2.4414,4.3335,24.1699,-7397,1633,3470
425.34870964,-0.5229,-0.0083,1.0474,19.028,18.062,4.444,-0.061,0.3662,25.5737,-7210,1566,3406
425.448709748,-0.4434,0.0303,0.9604,18.957,18.594,2.928,-3.6621,2.6245,24.231,-7065,1233,3691
425.548709762,-0.4058,0.0449,0.9243,18.748,18.946,1.126,-4.2725,0.0,23.3765,-7491,1102,3654
425.648709851,-0.4678,0.0293,0.9629,19.149,19.138,-0.67,3.9062,-3.418,23.4375,-7181,1110,3790
425.74870994,-0.603,0.0205,1.0083,19.193,19.006,-2.681,-4.3335,-3.2349,21.7896,-7203,839,3850
425.848709991,-0.374,0.0723,1.0996,18.995,19.089,-4.752,-0.4272,0.3052,20.0195,-7288,807,3837
425.948710061,-0.314,0.0532,0.9375,19.435,19.067,-7.158,7.7515,-0.7324,18.5547,-6985,784,3746
426.048710144,-0.5024,-0.0029,1.1821,19.6,19.1,-9.234,-3.7842,2.1362,21.3013,-7153,528,3811
426.148710279,-0.374,0.0391,0.9077,19.314,19.111,-11.266,-0.4272,-0.6714,21.8506,-7151,377,3855
426.248710283,-0.1621,0.1294,1.165,19.105,19.177,-13.288,0.3662,1.4038,19.7144,-7202,245,3968
426.348710417,-0.2974,0.105,1.0391,18.962,19.166,-15.782,0.061,-1.4038,15.3198,-7215,130,4006
426.448710533,-0.4478,0.1226,0.8276,18.457,18.962,-18.528,-3.0518,-0.6714,15.9302,-7307,14,4020
426.548710575,-0.3096,0.0674,1.0737,18.204,18.973,-20.836,-1.1597,2.1973,17.7612,-7230,-57,3964
426.648710616,-0.2832,0.0312,0.9795,18.133,18.984,-22.978,-0.6714,0.5493,18.6768,-7119,-127,3942
426.748710695,-0.4404,0.0698,1.0547,17.891,18.924,-24.911,-2.0752,-0.061,21.1792,-7197,-302,3949
426.848710718,-0.3921,0.0249,1.0889,17.897,18.836,-26.548,-1.5259,-0.8545,23.6206,-7170,-444,3896
426.948710834,-0.5479,-0.0151,0.9653,18.226,18.836,-27.982,2.5024,-0.4272,24.6582,-7010,-599,3653
427.048710887,-0.5415,-0.0493,1.0195,18.594,19.023,-29.097,-0.9766,3.7842,26.9165,-6999,-783,3645
427.148710992,-0.4614,0.0093,1.0342,18.633,19.237,-30.081,0.061,2.8687,27.71,-7131,-988,3677
427.248711096,-0.4595,-0.0049,0.9058,18.913,19.462,-31.047,-0.9766,1.4648,27.9541,-7125,-1196,3683
427.348711237,-0.5005,-0.0049,1.0317,19.215,19.6,-32.097,-2.6245,0.4883,28.1372,-7233,-1324,3871
427.448711304,-0.459,0.0845,1.0386,19.21,19.731,-33.305,1.3428,0.7324,26.6113,-7367,-1475,4065
