Time,Lat,Long,Alt,Speed,Sats
409.848697526,39.745538,-105.2222,1784.9,,8
409.948697613,39.745538,-105.2222,1784.9,,8
410.048697718,39.745538,-105.2222,1784.9,0.1,8
410.148697807,39.745538,-105.2222,1784.9,0.1,8
410.248697933,39.745538,-105.2222,1784.9,0.1,8
410.348697966,39.745538,-105.2222,1784.9,0.1,8
410.448698037,39.745538,-105.2222,1784.9,0.1,8
410.548698107,39.745538,-105.2222,1784.9,0.05,8
410.648698252,39.745538,-105.2222,1784.9,0.05,8
410.748698396,39.745538,-105.2222,1784.9,0.05,8
410.848698522,39.745538,-105.2222,1784.9,0.06,8
410.948698666,39.745538,-105.2222,1784.9,0.06,8
411.04869879,39.745538,-105.2222,1784.9,0.06,8
411.148698897,39.745538,-105.2222,1784.9,0.08,8
411.248699003,39.745538,-105.2222,1784.9,0.08,8
411.348699147,39.745538,-105.2222,1784.9,0.08,8
411.44869929,39.745538,-105.2222,1784.9,0.01,8
411.548699304,39.745538,-105.2222,1784.9,0.01,8
411.64869943,39.745538,-105.2222,1784.9,0.01,8
411.748699518,39.745538,-105.2222,1784.9,0.06,8
411.848699569,39.745538,-105.2222,1784.9,0.06,8
411.948699712,39.745538,-105.2222,1784.9,0.06,8
412.048699741,39.745538,-105.2222,1784.9,0.05,8
412.148699882,39.745538,-105.2222,1784.9,0.05,8
412.248699911,39.745538,-105.2222,1784.9,0.05,8
412.348699996,39.745538,-105.2222,1784.9,0.01,8
412.448700026,39.745538,-105.2222,1784.9,0.01,8
412.548700129,39.745538,-105.2222,1784.9,0.01,8
412.648700251,39.745538,-105.2222,1784.9,0.03,8
412.748700373,39.745538,-105.2222,1784.9,0.03,8
412.848700458,39.745538,-105.2222,1784.9,0.03,8
412.948700488,39.745538,-105.2222,1784.9,0.08,8
413.048700493,39.745538,-105.2222,1784.9,0.08,8
413.148700554,39.745538,-105.2222,1784.9,0.08,8
413.248700597,39.745538,-105.2222,1784.9,0.02,8
413.348700695,39.745538,-105.2222,1784.9,0.02,8
413.448700738,39.745538,-105.2222,1784.9,0.02,8
413.548700799,39.745538,-105.2222,1784.9,0.12,8
413.648700861,39.745538,-105.2222,1784.9,0.12,8
413.74870094,39.745538,-105.2222,1784.9,0.12,8
413.848700965,39.745538,-105.2222,1784.9,0.09,8
413.948701026,39.745538,-105.2222,1784.9,0.09,8
414.048701061,39.745538,-105.2222,1784.9,0.09,8
414.148701208,39.745538,-105.2222,1784.9,0.05,8
414.248701317,39.745538,-105.2222,1784.9,0.05,8
414.348701408,39.745538,-105.2222,1784.9,0.05,8
414.44870148,39.745538,-105.2222,1784.9,0.03,8
414.548701571,39.745538,-105.2222,1784.9,0.03,8
414.648701606,39.745538,-105.2222,1784.9,0.03,8
414.748701753,39.745538,-105.2222,1784.9,0.05,8
414.848701881,39.745538,-105.2222,1784.9,0.05,8
414.948701972,39.745538,-105.2222,1784.9,0.05,8
415.048702109,39.745538,-105.2222,1784.9,0.06,8
415.148702135,39.745538,-105.2222,1784.9,0.06,8
415.248702216,39.745538,-105.2222,1784.9,0.06,8
415.348702353,39.745538,-105.2222,1784.9,0.09,8
415.448702435,39.745538,-105.2222,1784.9,0.09,8
415.548702442,39.745538,-105.2222,1784.9,0.09,8
415.648702542,39.745538,-105.2222,1784.9,0.07,8
415.748702586,39.745538,-105.2222,1784.9,0.07,8
415.848702593,39.745538,-105.2222,1784.9,0.07,8
415.948702638,39.745538,-105.2222,1784.9,0.08,8
416.048702727,39.745538,-105.2222,1784.9,0.08,8
416.148702797,39.745538,-105.2222,1784.9,0.08,8
