Time,Frequency
420.279536,3.7588
420.301206,2.8841
420.316797,4.0088
420.339046,2.8091
420.35981,3.01
420.376367,3.7748
420.397059,3.0204
420.413496,3.8025
420.433827,3.0742
420.450554,3.7364
420.470628,3.1135
420.486786,3.8681
420.50376,3.682
420.522846,3.2746
420.53842,4.0133
420.558619,3.0941
420.578537,3.1379
420.593806,4.0935
420.608401,4.2823
420.629091,3.0207
420.6484,3.2369
420.663698,4.0855
420.682575,3.3109
420.698085,4.0297
420.712182,4.4335
420.731927,3.1653
420.750531,3.3595
420.765786,4.097
420.784277,3.3801
420.799666,4.0614
420.81794,3.4202
420.833015,4.1458
420.851221,3.4331
420.865949,4.2437
420.883738,3.5133
420.898522,4.2275
420.916354,3.5049
420.930949,4.2825
420.948932,3.4755
420.963312,4.3461
420.981232,3.4878
420.99576,4.3021
421.013373,3.5485
421.027722,4.3556
421.045312,3.5532
421.059707,4.342
421.076833,3.6493
421.091569,4.2413
421.10571,4.42
421.119492,4.5346
421.136209,3.7388
421.154902,3.3435
421.172313,3.5896
421.186501,4.4052
421.203807,3.6114
421.217853,4.4497
421.235218,3.5993
421.249326,4.43
421.266635,3.6109
421.280702,4.4427
421.29801,3.6111
421.312037,4.4558
421.329012,3.682
421.3432,4.405
421.360152,3.6869
421.373868,4.5567
421.386369,4.9994
421.404874,3.3775
421.418488,4.5908
421.435647,3.6425
421.452484,3.712
421.465972,4.6336
421.482774,3.72
421.49647,4.5632
421.512843,3.8173
421.526106,4.7125
421.53926,4.7512
421.55601,3.7315
421.57224,3.8507
421.585696,4.6451
421.601792,3.8827
421.611694,6.3124
421.627088,4.06
421.644544,3.5803
421.660058,4.0288
421.672758,4.9211
421.684728,5.2215
421.701394,3.7501
421.712569,5.5928
421.725875,4.697
421.745106,3.25
421.75781,4.9197
421.769217,5.479
421.786179,3.6848
421.797774,5.3901
421.811321,4.6135
421.825902,4.2866
421.838106,5.1209
421.852731,4.2736
421.868954,3.8526
421.880352,5.4832
421.892841,5.0045
421.907296,4.3236
421.92302,3.9749
421.937866,4.2097
421.949948,5.1734
421.964871,4.188
421.97684,5.2218
421.988982,5.1474
422.003465,4.3155
422.017479,4.4599
422.026868,6.6565
422.041534,4.2615
422.05261,5.6429
422.06642,4.5257
422.081595,4.1187
422.095825,4.392
422.107291,5.4511
422.118687,5.4844
422.132974,4.3747
422.146842,4.5066
422.158333,5.439
422.17238,4.4494
422.183671,5.5356
422.195546,5.2632
422.205553,6.2452
422.221997,3.8008
422.230674,7.203
422.246144,4.0402
422.255754,6.5038
422.27577,3.1224
422.281679,10.577
422.293545,5.2673
422.316157,2.764
422.320761,13.5757
422.331804,5.6596
422.344777,4.8174
422.355612,5.7684
422.368815,4.734
422.379427,5.8895
422.390903,5.4462
422.400258,6.6808
422.416123,3.9394
422.426883,5.8087
422.43743,5.9255
422.447425,6.2532
422.459805,5.0484
422.47363,4.5209
422.483612,6.2615
422.496761,4.7531
422.509471,4.9173
422.520003,5.9342
422.532612,4.957
422.543174,5.9173
422.555674,4.9999
422.565844,6.1456
422.576619,5.8007
422.588683,5.1807
422.600608,5.2408
422.608818,7.6126
422.621056,5.1073
422.630993,6.2897
422.643261,5.0943
422.656634,4.6737
422.666019,6.6597
422.678835,4.8767
422.691078,5.1048
422.701153,6.2039
422.710495,6.69
422.723243,4.9027
422.732989,6.4128
422.745009,5.1996
422.754676,6.4655
422.767588,4.8405
422.7794,5.2912
422.78741,7.8021
422.800232,4.8746
422.808613,7.4575
422.820727,5.1591
422.83355,4.874
422.842664,6.8581
422.855111,5.0213
422.864092,6.959
422.876619,4.9894
422.885853,6.7682
422.898257,5.0385
422.910188,5.2385
422.91977,6.5225
422.928385,7.2555
422.938469,6.1977
422.949962,5.4379
422.962085,5.1557
422.969896,8.0011
422.982665,4.8945
422.990906,7.5848
423.000313,6.6438
423.015385,4.1469
423.024709,6.7026
423.0364,5.3461
423.045897,6.5813
423.05736,5.4521
423.066828,6.6014
423.076115,6.7295
423.087225,5.6256
423.09634,6.8573
423.106015,6.4598
423.119929,4.4917
423.126968,8.8794
423.140932,4.4757
423.150386,6.6109
423.158873,7.3646
423.170992,5.1572
423.179647,7.2214
423.191364,5.3342
423.199786,7.4212
423.211799,5.2026
423.220066,7.5601
423.229323,6.7511
423.240385,5.65
423.252292,5.249
423.261756,6.6042
423.269749,7.819
423.281142,5.4861
423.290529,6.6577
423.301566,5.6631
423.310628,6.8963
423.321367,5.8202
423.330466,6.8689
423.342907,5.0238
423.351036,7.6882
423.364409,4.6737
423.373353,6.9873
423.381674,7.5111
423.391045,6.6695
423.404212,4.7469
423.413108,7.0256
423.422305,6.7957
423.430267,7.8493
423.441249,5.6914
423.450413,6.8204
423.461341,5.7191
423.469813,7.3769
423.48077,5.7041
423.490042,6.741
423.503237,4.7366
423.511997,7.1345
423.522889,5.7385
423.531549,7.2166
423.539535,7.8259
423.548662,6.8479
423.561914,4.7164
423.570727,7.0921
423.578498,8.0419
423.587596,6.8699
423.60055,4.8249
423.607233,9.3517
423.617813,5.9074
423.628932,5.621
423.636889,7.8547
423.648287,5.4834
423.656329,7.7713
423.667458,5.616
423.676414,6.9786
423.686746,6.0494
423.694661,7.8961
423.703299,7.2354
423.714327,5.6676
423.725149,5.7752
423.732954,8.008
423.741758,7.0986
423.752319,5.918
423.761267,6.9846
423.772319,5.6551
423.78336,5.6609
423.793802,5.9853
423.802748,6.9866
423.813272,5.939
423.821969,7.186
423.83258,5.89
423.841341,7.1343
423.851976,5.8764
423.860728,7.1416
423.871395,5.8591
423.880213,7.0878
423.890856,5.8722
423.899618,7.1337
423.910399,5.7971
423.919215,7.0895
423.9299,5.8494
423.938693,7.1077
423.949485,5.7911
423.958272,7.1128
423.969022,5.8143
423.977857,7.074
423.988665,5.7826
423.997486,7.0853
424.008341,5.7577
424.017178,7.0723
424.028065,5.741
424.036951,7.0331
424.047869,5.7248
424.056858,6.9525
424.067752,5.7372
424.07682,6.8922
424.087774,5.7061
424.09677,6.9474
424.107815,5.6585
424.116875,6.8988
424.127939,5.6487
424.136957,6.9306
424.148069,5.6244
424.157117,6.9075
424.168236,5.6211
424.17731,6.8881
424.188473,5.5987
424.197604,6.8453
424.209321,5.3339
424.218091,7.1267
424.229378,5.5371
424.238668,6.728
424.249937,5.5463
424.259201,6.7466
424.270521,5.521
424.279821,6.7202
424.291188,5.4987
424.30046,6.7404
424.311803,5.5099
424.321099,6.7239
424.332495,5.4842
424.341842,6.6869
424.353286,5.4612
424.362697,6.6414
424.374185,5.4401
424.383646,6.6064
424.395252,5.3853
424.40469,6.622
424.41628,5.3928
424.425722,6.619
424.437323,5.3876
424.447355,6.23
424.458461,5.6276
424.467972,6.5713
424.4796,5.3751
424.489116,6.5679
424.500783,5.3567
424.510343,6.5379
424.522029,5.3484
424.531591,6.5363
424.543362,5.3094
424.553011,6.4779
424.564834,5.2861
424.574456,6.4954
424.586264,5.2933
424.595903,6.4838
424.607691,5.3022
424.61731,6.497
424.629074,5.3131
424.638615,6.5508
424.650372,5.316
424.659948,6.5264
424.672015,5.1796
424.681501,6.5883
424.693246,5.3213
424.70283,6.5218
424.714535,5.3393
424.724171,6.4859
424.735716,5.4139
424.745716,6.2499
424.757321,5.3857
424.766998,6.4586
424.775652,7.2224
424.788255,4.9589
424.803101,4.2098
424.809652,9.5418
424.821305,5.3633
424.831106,6.3769
424.842773,5.3572
424.852514,6.4161
424.86429,5.3075
424.873818,6.5594
424.882465,7.2281
424.892215,6.4098
424.904422,5.1201
424.914373,6.281
424.925846,5.4475
424.935726,6.326
424.947444,5.3335
424.957224,6.3905
424.968971,5.3207
424.981267,5.0829
424.99033,6.896
425.00278,5.0202
425.011626,7.0652
425.021476,6.3454
425.034004,4.9889
425.045759,5.3166
425.054634,7.0421
425.064419,6.3874
425.076307,5.2577
425.086539,6.1083
425.098331,5.3002
425.107888,6.5396
425.119591,5.3406
425.132331,4.9054
425.141605,6.7397
425.151603,6.2509
425.165815,4.3979
425.175536,6.4292
425.18447,6.9954
425.194255,6.3878
425.20715,4.8466
425.219057,5.249
425.227918,7.0538
425.237691,6.3952
425.250061,5.0525
425.260059,6.2512
425.271931,5.2644
425.281865,6.2913
425.293591,5.3301
425.303838,6.0995
425.315511,5.3545
425.328371,4.86
425.337827,6.6093
425.350083,5.0994
425.359129,6.9095
425.368963,6.3552
425.381602,4.9452
425.393903,5.0809
425.402686,7.1154
425.412819,6.1682
425.42488,5.1821
425.435277,6.0113
425.447195,5.244
425.459781,4.9657
425.468855,6.8882
425.480932,5.1752
425.490605,6.4613
425.504011,4.6621
425.515799,5.302
425.525378,6.5247
425.534362,6.9565
425.544367,6.2469
425.556787,5.0325
425.568869,5.1727
425.577953,6.8805
425.587903,6.2812
425.600153,5.1022
425.610505,6.0377
425.622286,5.3051
425.63232,6.2287
425.644114,5.2992
425.656319,5.1211
425.665906,6.5188
425.679,4.7732
425.691128,5.1535
425.700876,6.4117
425.709997,6.8522
425.72001,6.2417
425.734972,4.1773
425.744529,6.54
425.75347,6.9901
425.763454,6.2597
425.775459,5.2061
425.785794,6.0479
425.798693,4.8453
425.807517,7.0825
425.819162,5.3673
425.83193,4.895
425.841508,6.525
425.851889,6.0209
425.865727,4.5165
425.8757,6.267
425.887718,5.2003
425.897674,6.2775
425.909741,5.1795
425.919823,6.1993
425.930168,6.0419
425.938784,7.2536
425.95127,5.0057
425.961686,6.0005
425.973427,5.3232
425.986207,4.8901
425.995272,6.8951
426.007579,5.0785
426.017224,6.48
426.030391,4.7468
426.042604,5.1173
426.052456,6.3438
426.061675,6.7794
426.072056,6.0206
426.084563,4.9975
426.096789,5.112
426.105924,6.8418
426.115817,6.3172
426.127914,5.1666
426.138105,6.133
426.150239,5.1507
426.160335,6.1904
426.171984,5.3655
426.184327,5.0636
426.197008,4.9285
426.20693,6.299
426.216029,6.8689
426.228695,4.9348
426.237618,7.0041
426.25067,4.7885
426.26262,5.2302
426.272567,6.2836
426.28271,6.1615
426.291292,7.2828
426.303534,5.1055
426.316767,4.723
426.328723,5.2275
426.335982,8.6101
426.347701,5.3329
426.360682,4.8148
426.369867,6.8045
426.38292,4.7882
426.394765,5.2768
426.404632,6.3343
426.413763,6.8443
426.42384,6.2023
426.435875,5.1934
426.445795,6.3
426.457619,5.2858
426.467705,6.1969
426.48051,4.881
426.490426,6.3029
426.505059,4.2711
426.515056,6.2517
426.524159,6.8658
426.537241,4.7776
426.546387,6.8333
426.559309,4.8369
426.571587,5.0906
426.581511,6.2974
426.590593,6.8816
426.600621,6.233
426.613457,4.8692
426.625926,5.0123
426.635019,6.8735
426.645115,6.1907
426.657497,5.0476
426.667936,5.987
426.680162,5.1121
426.693003,4.8672
426.702144,6.8372
426.715421,4.7074
426.724837,6.6376
426.737716,4.8529
426.750145,5.0288
426.76012,6.2653
426.769349,6.7728
426.779408,6.2133
426.792248,4.8675
426.805114,4.8577
426.814299,6.8046
426.824616,6.0579
426.83714,4.9904
426.847759,5.8857
426.860094,5.067
426.870417,6.0541
426.882552,5.1505
426.895169,4.9534
426.905838,5.8582
426.916329,5.9579
426.931701,4.0657
426.939081,8.4692
426.95125,5.1358
426.961686,5.989
426.974907,4.7273
426.988149,4.7199
426.997526,6.6651
427.008135,5.8913
427.020895,4.898
427.031731,5.7682
427.044346,4.9543
427.055157,5.7809
427.067467,5.0775
427.080417,4.8263
427.091217,5.7868
427.101996,5.7984
427.115065,4.7823
427.124774,6.4375
427.137626,4.8628
427.148193,5.9151
427.16133,4.7574
427.175158,4.52
427.184784,6.4923
427.195508,5.8282
427.208409,4.8447
427.219565,5.6021
427.232304,4.9065
427.243123,5.7769
427.255868,4.9038
427.26992,4.4475
427.279693,6.3954
427.293355,4.5749
427.303803,5.9817
427.314155,6.0374
427.326547,5.0438
427.337224,5.8534
427.350286,4.7849
427.364027,4.5484
427.373629,6.5093
427.384493,5.753
427.397447,4.8246
427.408781,5.5147
427.421457,4.9304
427.435186,4.5523
427.444786,6.5106
427.45884,4.447
427.471831,4.8111
427.482362,5.9352
427.495523,4.7487
427.502948,8.4175
427.515663,4.9156
427.526454,5.7919
427.54026,4.5268
427.551042,5.7968
427.563179,5.1493
427.574236,5.6528
427.587415,4.7424
427.598568,5.6039
427.611782,4.7298
427.622695,5.7271
427.635474,4.891
427.646193,5.8305
427.659894,4.5618
427.671094,5.58
427.684217,4.7628
427.694341,6.1733
427.707552,4.7311
427.718584,5.6651
427.732079,4.6315
427.742828,5.8142
427.756026,4.7356
427.767119,5.6344
427.780546,4.6545
427.792176,5.3744
427.805307,4.7595
427.81637,5.6497
427.829409,4.7931
427.840437,5.6675
427.854167,4.5523
427.867984,4.5234
427.878154,6.1451
427.89232,4.4122
427.902242,6.2987
427.913153,5.7286
427.926808,4.577
427.937689,5.7441
427.950883,4.7369
427.962102,5.5706
427.975779,4.5699
427.987189,5.4777
428.000555,4.6759
428.011862,5.5277
428.024816,4.8248
428.036179,5.5003
428.04978,4.5953
428.06405,4.3798
428.074334,6.0771
428.085468,5.6134
428.098693,4.7261
428.109736,5.6595
428.1233,4.6078
428.13454,5.5604
428.147839,4.6997
428.158942,5.6292
428.172449,4.6271
428.184019,5.4017
428.197059,4.7932
428.207949,5.7392
428.221136,4.7394
428.232366,5.5654
428.245943,4.6033
428.259554,4.5921
428.26947,6.3027
428.283336,4.5075
428.293102,6.3998
428.303992,5.739
428.317075,4.7772
428.328025,5.7081
428.340844,4.8753
428.351736,5.7386
428.364867,4.7596
428.376045,5.5911
428.388662,4.9539
428.399447,5.7948
428.412086,4.9452
428.422763,5.8536
428.435987,4.7264
428.44918,4.7372
428.45906,6.326
428.468919,6.3395
428.48115,5.1098
428.491466,6.0589
428.504728,4.7125
428.514749,6.2374
428.526832,5.1725
428.536933,6.1876
428.5496,4.934
428.560184,5.9054
428.572044,5.2694
428.582051,6.2461
428.593868,5.289
428.603815,6.2831
428.616049,5.1088
428.628306,5.0992
428.637412,6.8635
428.649896,5.0064
428.658955,6.8992
428.668325,6.67
428.683507,4.1168
428.693063,6.5405
428.701891,7.08
428.711522,6.4892
428.722821,5.5316
428.732397,6.5262
428.74705,4.2653
428.756746,6.4464
428.768321,5.3997
428.777622,6.7193
428.786552,6.9991
428.795903,6.684
428.807037,5.613
428.819244,5.1204
428.830984,5.3235
428.840034,6.9057
428.848885,7.0619
428.860312,5.4696
428.871846,5.4186
428.878352,9.6067
428.889264,5.7274
428.898717,6.6115
428.912896,4.4081
428.922181,6.731
428.933313,5.6145
428.941404,7.7246
428.950778,6.6671
428.962747,5.2222
428.974175,5.469
428.983385,6.7855
428.994591,5.5778
429.003545,6.98
429.0146,5.6535
429.02366,6.8986
429.034695,5.6636
429.043882,6.8035
429.055052,5.5952
429.064086,6.9184
429.075122,5.663
429.084151,6.9221
429.095133,5.6914
429.104126,6.95
429.115149,5.6699
429.123993,7.0668
429.134979,5.6891
429.143931,6.9814
429.155042,5.625
429.16402,6.9617
429.175115,5.6332
429.184187,6.8889
429.195442,5.5531
429.204271,7.079
429.215319,5.657
429.224437,6.8548
429.235582,5.6079
429.245049,6.6023
429.255994,5.7099
429.265215,6.7786
429.276387,5.5944
429.285445,6.9
429.296663,5.5711
429.305799,6.8408
429.317014,5.573
429.326107,6.8735
429.337442,5.5139
429.346597,6.8267
429.357951,5.5049
429.367336,6.6593
429.378556,5.5706
429.387945,6.6564
429.399171,5.5676
429.40848,6.7141
429.420018,5.4167
429.429195,6.8103
429.4405,5.5289
429.449599,6.8687
429.460968,5.4974
429.470117,6.8314
429.481495,5.493
429.490934,6.6217
429.502155,5.5694
429.511416,6.7489
429.522883,5.4506
429.532269,6.659
429.543896,5.375
429.553115,6.7795
429.564601,5.4417
429.574019,6.6359
429.585715,5.3439
429.594984,6.7425
429.606577,5.3914
429.615948,6.6691
429.627548,5.388
429.636964,6.6381
429.648526,5.4054
429.657971,6.6175
429.66965,5.3515
429.679116,6.6024
429.690963,5.2757
429.700395,6.6265
429.712178,5.304
429.721814,6.4863
429.733599,5.3034
429.743218,6.4978
429.75553,5.0761
429.764811,6.7344
429.776609,5.2977
429.785933,6.7029
429.797759,5.285
429.807214,6.6103
429.818854,5.3692
429.828454,6.5106
429.840411,5.2269
429.849889,6.5945
429.861703,5.2901
429.871345,6.4825
429.883304,5.2259
429.892999,6.4471
429.905015,5.2011
429.914748,6.4214
429.926444,5.3439
429.936084,6.4831
429.947862,5.3068
429.957672,6.371
429.969741,5.1785
429.979518,6.3924
429.991542,5.198
430.001151,6.5042
430.012843,5.3455
430.022366,6.563
430.032756,6.0159
430.043887,5.6146
430.055294,5.4792
430.06563,6.047
430.077335,5.3396
430.087079,6.4139
430.099047,5.2221
430.108757,6.4366
430.120778,5.1995
430.130224,6.6165
430.142046,5.2866
430.151455,6.6428
430.160051,7.2708
430.172653,4.9594
430.184577,5.2415
430.194584,6.2458
430.204109,6.5614
430.215527,5.474
430.226302,5.8004
430.234587,7.5436
430.248133,4.6141
430.254794,9.3824
430.265452,5.8645
430.277093,5.3689
430.287421,6.0511
430.293896,9.6531
430.308098,4.4007
430.317046,6.9848
430.325372,7.5074
430.334545,6.8135
430.346407,5.2686
430.355388,6.9591
430.366447,5.6515
430.375605,6.8248
430.389636,4.4546
430.396663,8.8941
430.407612,5.7081
430.419724,5.1603
430.427675,7.8605
430.436873,6.7952
430.450759,4.5007
430.459562,7.1001
430.467854,7.5371
430.479635,5.3054
430.487783,7.6706
430.496725,6.989
430.508167,5.4622
430.516521,7.4822
430.528517,5.21
430.53663,7.7037
430.549914,4.7048
430.556701,9.2088
430.567614,5.7273
430.576369,7.139
430.586754,6.018
430.598515,5.3143
430.606815,7.5301
430.615599,7.1155
430.626129,5.9355
430.634577,7.3974
430.645347,5.8032
430.656118,5.8026
430.665949,6.3573
430.673796,7.9653
430.680918,8.7762
430.688818,7.9109
430.698476,6.4716
430.705879,8.4428
430.717595,5.3342
430.723148,11.2561
430.732363,6.7822
430.740699,7.4974
430.754427,4.5529
430.760836,9.7519
430.773201,5.0546
430.780898,8.1195
430.787652,9.2542
430.795051,8.4475
430.805078,6.2327
430.816224,5.6077
430.823685,8.3766
430.833966,6.0793
430.842764,7.1039
430.848306,11.2768
430.85726,6.98
430.865924,7.2141
430.876087,6.1497
430.886517,5.9924
430.895443,7.002
430.902704,8.6081
430.909387,9.352
430.920029,5.8726
430.928089,7.7546
430.936205,7.7014
430.946329,6.1732
430.955749,6.635
430.962322,9.5081
430.969791,8.3682
430.97983,6.2257
430.988682,7.0604
430.998471,6.3846
431.006742,7.5563
431.015441,7.1853
431.024921,6.5927
431.031458,9.5612
431.039196,8.0773
431.051698,4.9992
431.059638,7.8712
431.066665,8.8947
431.076348,6.4543
431.083775,8.4155
431.090623,9.1263
431.100737,6.1798
431.109128,7.4483
431.119001,6.3305
431.127103,7.714
431.135185,7.7333
431.142553,8.4826
431.152015,6.605
431.16294,5.7211
431.170571,8.1902
431.180412,6.3506
431.18844,7.786
431.195401,8.9777
431.204611,6.7863
431.212531,7.8915
431.222332,6.3773
431.230132,8.0123
431.239044,7.0132
431.246281,8.6358
431.254653,7.4653
431.261725,8.8378
431.270219,7.3581
431.277512,8.5705
431.286146,7.2381
431.295309,6.821
431.302506,8.685
431.30973,8.6513
431.318784,6.9034
431.328859,6.203
431.336324,8.3731
431.346122,6.3786
431.353711,8.2354
431.363609,6.3143
431.37044,9.1496
431.380485,6.222
431.387744,8.6103
431.395697,7.8586
431.40522,6.5629
431.412752,8.2986
431.422068,6.7089
431.432379,6.0614
431.439681,8.5592
431.44981,6.1703
431.457308,8.3354
431.464889,8.2441
431.474278,6.6573
431.482145,7.9447
431.492011,6.3347
431.499981,7.8422
431.509166,6.804
431.517242,7.7393
431.526888,6.4797
431.534871,7.8284
431.545179,6.0637
431.552903,8.0917
431.561796,7.0278
431.569935,7.6793
431.579951,6.2398
431.587739,8.0248
431.597185,6.6168
431.60506,7.9366
431.614351,6.727
431.622278,7.8842
431.632258,6.2624
431.64241,6.1564
431.649591,8.7036
431.657617,7.7878
431.667364,6.412
431.675781,7.4252
431.685275,6.5833
431.693468,7.6287
431.702748,6.7348
431.712551,6.3756
431.720651,7.7161
431.730944,6.0718
431.738406,8.3759
431.748581,6.1428
431.756033,8.3868
431.763772,8.0754
431.773319,6.5468
431.781391,7.7429
431.792051,5.8629
431.799156,8.7975
431.80857,6.6391
431.819221,5.8676
431.826482,8.6075
431.836911,5.9934
431.844035,8.7732
431.852169,7.683
431.862237,6.2082
431.872127,6.3196
431.879606,8.3568
431.88774,7.684
431.896718,6.9608
431.904601,7.9287
431.914786,6.1366
431.924929,6.1615
431.931892,8.9766
431.939856,7.8477
431.949379,6.5634
431.957445,7.7482
431.966645,6.7932
431.976952,6.0638
431.983955,8.9254
431.993675,6.4298
432.003405,6.4235
432.008869,11.4398
432.017662,7.1073
432.027611,6.2824
432.034222,9.4541
432.041783,8.2656
432.051757,6.2665
432.059313,8.2717
432.068372,6.8986
432.076494,7.6952
432.085496,6.943
432.093826,7.5031
432.102891,6.8945
432.11028,8.4594
432.119514,6.7682
432.129538,6.2347
432.136703,8.7238
432.145647,6.9875
432.152615,8.9706
432.160266,8.1684
432.168367,7.7152
432.175622,8.6146
432.184622,6.9443
432.193781,6.824
432.200111,9.8735
432.207138,8.8946
432.215767,7.2427
432.22325,8.3525
432.232051,7.1014
432.241748,6.4456
432.248439,9.3402
432.258226,6.3862
432.26712,7.0274
432.272669,11.2634
432.283588,5.724
432.29085,8.6063
432.297499,9.3989
432.304756,8.6127
432.3137,6.9881
432.322587,7.0327
432.328956,9.8129
432.33575,9.2
432.344213,7.385
432.351404,8.6913
432.362503,5.6311
432.369531,8.8931
432.375945,9.7435
432.384836,7.0298
432.391671,9.1448
432.400971,6.7202
432.409822,7.0613
432.416881,8.8546
432.423246,9.8189
432.43067,8.4181
432.439202,7.3255
432.447947,7.1468
432.455038,8.8146
432.461661,9.4364
432.470146,7.3657
432.477356,8.6689
432.488047,5.8462
432.495105,8.855
432.501468,9.8227
432.51017,7.1819
432.517191,8.9024
432.524312,8.7769
432.533126,7.0912
432.541765,7.2345
432.548313,9.544
432.555484,8.7159
432.564038,7.3066
432.570585,9.5465
432.579627,6.9122
432.586073,9.6952
432.594121,7.7668
432.601115,8.936
432.611187,6.205
432.61762,9.7158
432.623531,10.574
432.631729,7.6237
432.639873,7.6741
432.646266,9.7767
432.652108,10.6974
432.66006,7.8602
432.666097,10.3519
432.67353,8.4094
432.681688,7.6604
432.690042,7.482
432.696799,9.2489
432.703106,9.9098
432.711449,7.4918
432.718442,8.937
432.726962,7.3354
432.733425,9.6713
432.741567,7.6764
432.750393,7.0814
432.758436,7.7702
432.764801,9.8202
432.771664,9.1061
432.778988,8.5331
432.785041,10.326
432.791464,9.731
432.799558,7.7219
432.806265,9.3191
432.814701,7.4081
432.820613,10.5718
432.827901,8.5759
432.834229,9.8769
432.841943,8.1018
432.850586,7.2318
432.856925,9.8584
432.865362,7.4085
432.873233,7.9401
432.879687,9.6834
432.885597,10.5767
432.892179,9.4945
432.900017,7.9743
432.906669,9.3954
432.914671,7.8107
432.921365,9.3367
432.930174,7.0954
432.938158,7.8277
432.945565,8.4378
432.952413,9.1274
432.960264,7.9605
432.966882,9.4444
432.974836,7.8571
432.981431,9.4773
432.989347,7.8949
432.995861,9.596
433.003789,7.8832
433.010291,9.613
433.018224,7.878
433.024765,9.5545
433.032743,7.8341
433.039282,9.5591
433.047288,7.8061
433.053885,9.4743
433.061949,7.751
433.068514,9.5189
433.076491,7.8353
433.083071,9.4984
433.091108,7.7767
433.097714,9.4614
433.105706,7.8204
433.112281,9.5061
433.12033,7.7645
433.126925,9.4764
433.135015,7.7255
433.141668,9.3946
433.149812,7.6748
433.156439,9.4309
433.164615,7.6442
433.171752,8.7568
433.17989,7.6803
433.18637,9.6458
433.194734,7.472
433.201429,9.3357
433.209796,7.4698
433.216473,9.36
433.224826,7.4823
433.231532,9.3199
433.239883,7.4843
433.246718,9.1448
433.255075,7.4787
433.261916,9.1363
433.270298,7.4565
433.277195,9.0611
433.285628,7.4118
433.292569,9.0037
433.301105,7.3226
433.308158,8.8616
433.316823,7.2123
433.323793,8.967
433.332906,6.8582
433.3395,9.4789
433.348176,7.2036
433.355322,8.7459
433.364079,7.1374
433.371453,8.4754
433.380034,7.2835
433.387206,8.7143
433.395967,7.1343
433.403137,8.7172
433.412117,6.9599
433.419256,8.7543
433.428153,7.0252
433.43554,8.4601
433.444439,7.0238
433.451719,8.5851
433.460625,7.0176
433.467965,8.5142
433.476995,6.9214
433.484349,8.499
433.49342,6.89
433.500796,8.4743
433.509855,6.8987
433.517718,7.9489
433.526662,6.9879
433.53378,8.7808
433.542924,6.8347
433.550484,8.2681
433.559767,6.7324
433.567418,8.1692
433.576722,6.7174
433.58436,8.1825
433.593532,6.8141
433.601125,8.2313
433.610385,6.7496
433.617943,8.2696
433.627227,6.7321
433.634807,8.245
433.644135,6.7004
433.651757,8.2004
433.661236,6.5936
433.668826,8.2344
433.678407,6.5233
433.686018,8.211
433.695471,6.6122
433.70331,7.9727
433.712822,6.5705
433.720641,7.9933
433.730208,6.5327
433.738171,7.8495
433.74763,6.6072
433.755469,7.9726
433.765117,6.478
433.772977,7.9518
433.78272,6.4148
433.790658,7.8739
433.800445,6.3861
433.808403,7.853
433.818228,6.3614
433.826283,7.7597
433.836143,6.3384
433.844293,7.6694
433.854447,6.1551
433.86227,7.9885
433.872205,6.2912
433.880339,7.6834
433.890304,6.2724
433.898375,7.7432
433.908351,6.2652
433.916541,7.6313
433.926549,6.2449
433.934732,7.638
433.944835,6.1864
433.95306,7.5981
433.963201,6.1631
433.971485,7.5446
433.981768,6.0782
