Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
768.412329257,0.1216,-0.3135,0.9604,-18.04,-6.663,31.289,0.0,0.0,0.0,-17697,3624,-2381
768.512329272,0.1162,-0.3105,0.9536,-18.04,-6.669,31.289,0.061,0.0,0.0,-17684,3615,-2376
768.612333287,0.1226,-0.3135,0.96,-18.034,-6.674,31.289,0.0,-0.061,0.0,-17689,3632,-2377
768.712338764,0.1187,-0.3135,0.9561,-18.04,-6.68,31.289,0.061,0.0,0.0,-17698,3627,-2371
768.812338779,0.1157,-0.3115,0.9561,-18.04,-6.685,31.289,0.0,0.0,0.0,-17678,3623,-2376
768.912338849,0.1182,-0.3125,0.96,-18.04,-6.691,31.295,0.061,-0.061,0.0,-17668,3632,-2375
769.012338864,0.1201,-0.3086,0.9541,-18.034,-6.691,31.295,0.0,0.0,0.0,-17667,3639,-2363
769.112338953,0.1172,-0.3164,0.9619,-18.029,-6.691,31.295,0.061,0.0,0.0,-17663,3627,-2371
769.212339079,0.1177,-0.3057,0.9546,-18.023,-6.691,31.295,0.0,0.0,0.0,-17682,3638,-2348
769.312339205,0.1206,-0.3174,0.9609,-18.023,-6.691,31.295,0.0,0.0,0.0,-17675,3622,-2364
769.412339256,0.1138,-0.3066,0.9521,-18.029,-6.691,31.295,0.0,0.0,0.0,-17677,3629,-2354
769.512339327,0.1201,-0.3159,0.9624,-18.034,-6.68,31.289,0.0,0.1831,0.0,-17669,3616,-2379
769.612339415,0.1143,-0.3081,0.9521,-18.034,-6.669,31.284,0.0,0.061,0.0,-17671,3614,-2360
769.712345597,0.1177,-0.3154,0.9604,-18.04,-6.669,31.284,-0.061,-0.061,0.0,-17684,3599,-2359
769.812353575,0.1172,-0.3062,0.9551,-18.04,-6.669,31.284,0.0,0.0,0.0,-17694,3596,-2364
769.912353682,0.1187,-0.3174,0.9575,-18.045,-6.669,31.284,-0.061,0.0,0.0,-17695,3602,-2359
770.012356474,0.1177,-0.3076,0.9551,-18.045,-6.669,31.289,0.0,0.0,0.0,-17705,3592,-2366
770.112356563,0.1152,-0.3149,0.9585,-18.051,-6.674,31.289,-0.061,0.0,0.0,-17713,3578,-2373
770.212356671,0.1157,-0.3115,0.9531,-18.045,-6.674,31.289,0.0,0.0,0.0,-17704,3593,-2359
770.312356722,0.1201,-0.313,0.9595,-18.051,-6.674,31.289,-0.061,-0.061,0.0,-17712,3592,-2367
770.412357052,0.1177,-0.3091,0.9561,-18.051,-6.674,31.289,0.0,0.0,0.0,-17707,3586,-2362
770.512357085,0.1196,-0.312,0.9585,-18.051,-6.68,31.289,-0.061,0.0,0.0,-17717,3596,-2376
770.612357211,0.1167,-0.311,0.9561,-18.051,-6.68,31.289,0.061,0.0,0.0,-17723,3582,-2380
770.7123573,0.1172,-0.3135,0.957,-18.051,-6.68,31.289,0.0,0.0,0.0,-17719,3583,-2367
770.81235737,0.1187,-0.3105,0.959,-18.051,-6.68,31.289,0.0,0.0,0.0,-17717,3571,-2381
770.912357459,0.1147,-0.3101,0.9541,-18.051,-6.68,31.289,0.0,0.0,0.0,-17722,3587,-2374
771.012357473,0.1216,-0.3159,0.9585,-18.051,-6.669,31.284,0.061,0.1831,0.0,-17709,3591,-2391
771.112357544,0.1099,-0.3096,0.958,-18.051,-6.658,31.284,-0.061,0.0,0.0,-17697,3603,-2391
771.212357595,0.1147,-0.3193,0.9619,-18.04,-6.669,31.289,0.3052,-0.4272,0.0,-17696,3594,-2378
771.31235761,0.1323,-0.3003,0.9473,-18.029,-6.696,31.3,-0.061,0.0,0.0,-17724,3583,-2401
771.412362977,0.1089,-0.3203,0.9565,-18.034,-6.68,31.295,0.0,0.6104,0.3662,-17720,3586,-2358
771.512363084,0.1118,-0.312,0.9609,-18.034,-6.663,31.3,0.1831,-0.4272,-0.4272,-17710,3591,-2384
771.61236321,0.1211,-0.3032,0.9561,-18.029,-6.696,31.267,0.0,-0.3052,0.0,-17728,3582,-2384
771.712363317,0.1157,-0.3188,0.9492,-18.018,-6.674,31.3,0.1221,0.2441,0.4272,-17734,3577,-2396
771.812363387,0.1206,-0.3022,0.9551,-18.029,-6.68,31.311,0.0,0.1221,-0.061,-17705,3586,-2393
771.912363495,0.1108,-0.3276,0.9526,-18.012,-6.691,31.295,0.1221,0.0,-0.3052,-17707,3577,-2392
772.012363602,0.106,-0.2954,0.9556,-18.007,-6.718,31.245,0.061,-0.6104,-0.5493,-17706,3578,-2408
772.112363728,0.126,-0.313,0.957,-17.996,-6.735,31.262,0.1221,-0.1221,0.6104,-17724,3577,-2409
772.212363817,0.1235,-0.313,0.9556,-17.985,-6.713,31.311,0.0,0.1831,0.1221,-17719,3570,-2406
772.312363905,0.1182,-0.313,0.959,-17.99,-6.74,31.3,0.1831,-0.1221,-0.3662,-17734,3549,-2374
772.412364013,0.1138,-0.3101,0.9619,-17.974,-6.762,31.267,0.1221,-0.1831,-0.1831,-17726,3564,-2404
772.512364064,0.1133,-0.3101,0.9595,-17.968,-6.768,31.262,0.061,-0.1831,-0.1221,-17740,3552,-2391
772.612364172,0.1157,-0.3149,0.9619,-17.952,-6.779,31.284,0.1831,-0.2441,0.2441,-17749,3544,-2403
772.712364298,0.1206,-0.3022,0.9409,-17.963,-6.779,31.3,-0.2441,0.1221,0.0,-17739,3561,-2396
772.812364423,0.1343,-0.3169,0.9604,-18.001,-6.735,31.278,-0.6714,1.3428,0.1831,-17713,3582,-2377
772.912364457,0.1074,-0.3037,0.9644,-18.012,-6.669,31.273,-0.4272,0.3052,0.1221,-17686,3583,-2394
773.012364545,0.1187,-0.3174,0.9531,-18.018,-6.674,31.278,-0.5493,0.1221,0.1221,-17695,3589,-2361
773.112369912,0.1211,-0.3145,0.9629,-18.023,-6.663,31.306,0.1831,0.3052,0.1221,-17705,3602,-2367
773.212370038,0.1006,-0.3071,0.9565,-18.018,-6.663,31.267,-0.2441,-0.3662,-0.4883,-17715,3594,-2380
773.312370126,0.1284,-0.3169,0.9614,-18.012,-6.669,31.278,0.3662,-0.1831,0.3662,-17703,3585,-2379
773.412370178,0.1309,-0.3008,0.9585,-18.012,-6.674,31.295,-0.1831,0.1831,-0.1831,-17707,3610,-2397
773.512370304,0.1055,-0.3237,0.959,-18.007,-6.685,31.267,0.1831,0.1831,0.0,-17713,3588,-2368
773.612370911,0.1147,-0.3022,0.9517,-18.001,-6.674,31.278,0.0,-0.3052,0.061,-17696,3585,-2392
773.712370944,0.1294,-0.3184,0.9639,-18.007,-6.691,31.267,0.061,0.0,-0.1221,-17706,3577,-2359
773.812371052,0.1118,-0.3032,0.9468,-17.996,-6.669,31.256,0.0,0.3052,0.0,-17697,3593,-2356
773.912371103,0.1182,-0.3198,0.9692,-18.007,-6.669,31.262,0.061,-0.1221,0.0,-17696,3576,-2386
774.012371137,0.1157,-0.3003,0.9448,-17.996,-6.674,31.262,0.0,0.0,0.0,-17724,3587,-2384
774.112371225,0.1172,-0.3247,0.9629,-18.001,-6.669,31.262,0.0,0.061,0.0,-17704,3583,-2380
774.21237124,0.106,-0.2988,0.957,-18.001,-6.674,31.262,0.1221,-0.3052,0.0,-17724,3589,-2388
774.312371292,0.1313,-0.3179,0.958,-17.996,-6.685,31.267,0.0,-0.2441,0.0,-17715,3581,-2374
774.412371325,0.1206,-0.3066,0.9546,-17.996,-6.691,31.267,0.061,0.3662,0.0,-17724,3576,-2368
774.512371395,0.1025,-0.3145,0.9639,-17.996,-6.685,31.262,-0.061,-0.061,0.0,-17711,3580,-2382
774.612371521,0.1206,-0.3135,0.9487,-17.99,-6.691,31.273,0.061,-0.3052,0.0,-17732,3583,-2363
774.712371647,0.1191,-0.3096,0.9624,-17.996,-6.696,31.273,0.0,0.1831,0.0,-17709,3585,-2360
774.812371773,0.1064,-0.3135,0.9546,-17.996,-6.68,31.284,0.061,-0.3052,0.3052,-17725,3576,-2351
774.912376954,0.1206,-0.3184,0.9443,-17.974,-6.735,31.295,0.2441,-0.5493,-0.4883,-17722,3566,-2383
775.012377024,0.1118,-0.3086,0.9604,-17.957,-6.806,31.262,0.1831,-0.3052,-0.3662,-17736,3571,-2370
775.112377039,0.126,-0.311,0.959,-17.935,-6.812,31.24,0.2441,-0.5493,-0.3662,-17747,3569,-2376
775.212377146,0.123,-0.3076,0.9565,-17.919,-6.872,31.201,0.2441,-0.4272,-0.6714,-17754,3555,-2385
775.312377161,0.1118,-0.3125,0.9556,-17.891,-6.954,31.174,0.3662,-0.3662,-0.3662,-17763,3548,-2389
775.412377213,0.1172,-0.3032,0.9512,-17.869,-6.976,31.157,0.061,-0.4272,-0.1221,-17802,3535,-2384
775.51237732,0.1274,-0.3169,0.9604,-17.853,-7.009,31.146,0.1831,-0.3052,-0.3052,-17798,3533,-2386
775.612380409,0.1211,-0.3008,0.9561,-17.836,-7.064,31.119,0.2441,-0.6104,-0.5493,-17788,3530,-2383
775.712380423,0.1289,-0.3105,0.958,-17.825,-7.103,31.097,0.061,-0.2441,-0.1221,-17797,3531,-2384
775.812380549,0.1348,-0.3145,0.9653,-17.792,-7.158,31.086,0.5493,-0.9155,-0.6714,-17812,3529,-2391
775.912380619,0.1318,-0.3096,0.9629,-17.743,-7.531,31.003,0.0,-6.1646,-2.9907,-17853,3512,-2392
776.012380671,0.1113,-0.2964,0.9648,-17.759,-8.207,30.954,0.061,-5.7983,-1.4648,-17926,3506,-2381
776.112380723,0.1621,-0.2939,0.9155,-17.759,-8.355,31.069,-0.2441,1.5259,2.1362,-18014,3500,-2365
776.212380849,0.167,-0.312,0.9351,-17.776,-7.778,31.157,0.1831,9.1553,2.6245,-17976,3507,-2351
776.3123809,0.1987,-0.314,1.021,-17.836,-6.905,31.141,-1.0376,7.0801,2.6855,-17822,3538,-2368
776.41238523,0.0078,-0.3228,0.9497,-17.853,-6.91,31.179,0.4272,0.9155,-0.4272,-17769,3548,-2419
776.512385504,0.1079,-0.29,0.9458,-17.891,-6.954,31.157,-0.5493,-2.5024,0.3052,-17767,3560,-2391
776.612385574,0.1958,-0.3188,0.9268,-17.869,-6.79,31.262,0.4272,2.0752,1.77,-17758,3542,-2383
776.712385626,0.1001,-0.2939,0.9985,-17.946,-6.757,31.267,-0.2441,1.3428,-0.4883,-17726,3552,-2386
776.81238564,0.0903,-0.3252,0.9326,-17.913,-6.784,31.245,-0.061,-0.4883,0.3662,-17749,3560,-2352
776.912389581,0.1426,-0.3062,0.9551,-17.93,-6.751,31.295,0.1831,0.061,0.3052,-17725,3565,-2374
777.012389651,0.1143,-0.3047,0.9663,-17.941,-6.746,31.267,-0.1831,0.061,-0.3662,-17714,3574,-2387
777.112389666,0.1191,-0.3208,0.9512,-17.935,-6.735,31.273,0.0,0.0,0.4272,-17723,3560,-2389
777.212389736,0.127,-0.3047,0.9663,-17.946,-6.74,31.295,0.0,0.0,-0.1221,-17733,3575,-2360
777.312389769,0.1113,-0.3149,0.9556,-17.946,-6.74,31.278,-0.1221,0.1221,0.061,-17730,3575,-2379
777.412389839,0.1187,-0.3145,0.9565,-17.941,-6.724,31.284,0.1831,-0.061,0.061,-17708,3574,-2379
777.51238991,0.1235,-0.3042,0.9624,-17.952,-6.729,31.284,0.0,0.0,-0.061,-17724,3577,-2387
777.612390035,0.1177,-0.3164,0.9512,-17.946,-6.718,31.284,0.0,0.1831,0.1221,-17719,3586,-2385
777.71239005,0.1167,-0.311,0.9609,-17.952,-6.718,31.289,0.061,-0.061,0.0,-17718,3591,-2384
777.812390065,0.1226,-0.3071,0.9565,-17.957,-6.729,31.289,-0.061,-0.061,0.0,-17721,3576,-2394
777.912390153,0.1216,-0.3184,0.9546,-17.957,-6.724,31.289,0.0,0.061,0.0,-17719,3566,-2394
778.012390186,0.1143,-0.3042,0.9619,-17.963,-6.729,31.289,0.0,0.0,0.0,-17728,3587,-2402
778.112390294,0.1201,-0.3159,0.9551,-17.957,-6.724,31.289,0.0,-0.061,0.0,-17719,3574,-2400
778.212390419,0.1206,-0.3105,0.9551,-17.963,-6.724,31.289,0.1221,0.061,0.0,-17721,3578,-2402
778.312390508,0.1133,-0.3096,0.96,-17.963,-6.729,31.289,0.0,0.0,0.0,-17711,3596,-2368
778.412390634,0.1201,-0.3154,0.9531,-17.963,-6.724,31.289,0.0,-0.1221,0.0,-17732,3577,-2396
778.512390723,0.1206,-0.3062,0.96,-17.963,-6.729,31.295,0.0,0.061,0.0,-17737,3587,-2372
778.612390774,0.1177,-0.311,0.96,-17.963,-6.724,31.289,0.0,0.0,0.0,-17721,3584,-2373
778.7123909,0.1196,-0.312,0.9531,-17.963,-6.729,31.295,0.0,-0.061,0.0,-17723,3586,-2401
778.812391026,0.1191,-0.3091,0.9604,-17.963,-6.729,31.289,0.061,0.061,0.0,-17734,3572,-2376
778.912391041,0.1143,-0.3154,0.9556,-17.963,-6.735,31.295,-0.061,-0.1221,0.0,-17732,3593,-2384
779.012391444,0.1211,-0.3091,0.957,-17.963,-6.729,31.295,0.1221,0.0,0.0,-17725,3597,-2384
779.112394274,0.1216,-0.3105,0.959,-17.963,-6.729,31.289,-0.061,-0.061,0.0,-17708,3579,-2378
779.212394307,0.1206,-0.312,0.9561,-17.963,-6.735,31.295,0.061,0.0,0.0,-17721,3590,-2375
779.312394321,0.124,-0.3076,0.9604,-17.968,-6.729,31.295,0.0,0.1831,0.0,-17730,3588,-2372
