Time,Lat,Long,Alt,Speed,Sats
760.612296864,,,,,
760.712296898,,,,0.05,
760.812297024,39.75104,-105.225281,1759.8,0.05,10
760.912297131,39.75104,-105.225281,1759.8,0.05,10
761.012297164,39.75104,-105.225281,1759.8,0.05,10
761.11229729,39.75104,-105.225281,1759.8,0.05,10
761.212297398,39.75104,-105.225281,1759.8,0.05,10
761.312297431,39.75104,-105.225281,1759.8,0.05,10
761.412297464,39.75104,-105.225281,1759.8,0.05,10
761.512297479,39.75104,-105.225281,1759.8,0.09,10
761.612297494,39.75104,-105.225281,1759.8,0.09,10
761.712297749,39.75104,-105.225281,1759.8,0.09,10
761.81229782,39.75104,-105.225281,1759.8,0.02,10
761.912301575,39.75104,-105.225281,1759.8,0.02,10
762.012305886,39.75104,-105.225281,1759.8,0.02,10
762.112305957,39.75104,-105.225281,1759.8,0.04,10
762.21230599,39.75104,-105.225281,1759.8,0.04,10
762.31230606,39.75104,-105.225281,1759.8,0.04,10
762.412306094,39.75104,-105.225281,1759.8,0.08,10
762.512307608,39.75104,-105.225281,1759.8,0.08,10
762.61230792,39.75104,-105.225281,1759.8,0.08,10
762.712308008,39.75104,-105.225281,1759.8,0.01,10
762.812308116,39.75104,-105.225281,1759.8,0.01,10
762.912308242,39.75104,-105.225281,1759.8,0.01,10
763.012308349,39.75104,-105.225281,1759.8,0.03,10
763.112308438,39.75104,-105.225281,1759.8,0.03,9
763.212308453,39.75104,-105.225281,1759.8,0.03,9
763.312308505,39.75104,-105.225281,1759.8,0.05,9
763.412308538,39.75104,-105.225281,1759.8,0.05,9
763.512308627,39.75104,-105.225281,1759.8,0.05,9
763.612308641,39.75104,-105.225281,1759.8,0.04,9
763.71230873,39.75104,-105.225281,1759.8,0.04,9
763.812308856,39.75104,-105.225281,1759.8,0.04,9
763.912308945,39.75104,-105.225281,1759.8,0.03,9
764.012308978,39.75104,-105.225281,1759.8,0.03,9
764.112309049,39.75104,-105.225281,1759.8,0.03,9
764.212309119,39.75104,-105.225281,1759.8,0.02,9
764.312309134,39.75104,-105.225281,1759.8,0.02,10
764.412309167,39.75104,-105.225281,1759.8,0.02,10
764.512309274,39.75104,-105.225281,1759.8,0.0,10
764.612309289,39.75104,-105.225281,1759.8,0.0,10
764.71230936,39.75104,-105.225281,1759.8,0.0,10
764.812309448,39.75104,-105.225281,1759.8,0.04,10
764.9123095,39.75104,-105.225281,1759.8,0.04,10
765.012309533,39.75104,-105.225281,1759.8,0.04,10
