Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
3396.887645844,-0.0532,0.1328,1.0044,7.553,3.005,-73.328,0.0,0.0,0.0,-10434,4428,-204
3396.987645929,-0.0532,0.1328,1.0044,7.553,3.005,-73.328,0.0,0.0,0.0,-10439,4434,-198
3397.087646051,-0.0532,0.1323,1.0034,7.553,3.005,-73.328,0.0,0.0,0.0,-10434,4449,-216
3397.187646154,-0.0532,0.1338,1.0049,7.553,3.005,-73.328,0.0,0.0,0.0,-10427,4434,-204
3397.287646257,-0.0527,0.1333,1.0054,7.553,3.005,-73.328,0.0,0.0,0.0,-10423,4423,-198
3397.387646342,-0.0527,0.1333,1.0054,7.553,3.005,-73.328,0.0,0.0,0.0,-10434,4434,-189
3397.487646426,-0.0527,0.1333,1.0024,7.553,3.005,-73.328,0.0,0.0,0.0,-10435,4436,-186
3397.587646493,-0.0518,0.1313,1.0088,7.553,3.005,-73.328,0.0,0.0,0.0,-10440,4445,-197
3397.687646633,-0.0552,0.1328,1.001,7.548,3.005,-73.328,0.0,0.0,0.0,-10425,4433,-192
3397.787646754,-0.0508,0.1323,1.0068,7.553,3.005,-73.328,0.0,0.0,0.0,-10415,4434,-203
3397.887646802,-0.0557,0.1343,1.0044,7.553,3.005,-73.328,0.0,0.0,0.0,-10426,4437,-187
3397.987646887,-0.0532,0.1323,1.0029,7.553,3.01,-73.328,0.0,0.0,0.0,-10431,4438,-188
3398.087646953,-0.0552,0.1348,1.0034,7.553,3.005,-73.328,0.0,0.0,0.0,-10413,4442,-206
3398.187646981,-0.0552,0.1348,1.0034,7.553,3.005,-73.328,0.0,0.0,0.0,-10421,4440,-199
3398.287647028,-0.0513,0.1313,1.0054,7.553,3.01,-73.328,0.0,0.0,0.0,-10429,4443,-172
3398.38764715,-0.0542,0.1377,1.0034,7.553,3.005,-73.328,0.0,0.0,0.0,-10439,4441,-171
3398.487647271,-0.0503,0.1313,1.0059,7.553,3.016,-73.328,-0.1831,0.1831,0.0,-10418,4445,-170
3398.587647299,-0.0493,0.1318,1.0044,7.548,3.021,-73.328,0.0,0.0,0.0,-10431,4435,-173
3398.687647365,-0.0508,0.1357,1.0059,7.542,3.01,-73.328,0.0,0.0,0.0,-10440,4427,-154
3398.787650857,-0.0581,0.1309,1.0015,7.542,3.005,-73.328,0.0,0.0,0.0,-10457,4414,-172
3398.887650922,-0.0547,0.1318,1.0054,7.542,2.999,-73.328,0.0,-0.1831,0.0,-10473,4405,-182
3398.987651062,-0.0522,0.1343,1.002,7.548,2.988,-73.328,0.0,-0.061,0.0,-10474,4396,-199
3399.08765109,-0.0571,0.1318,1.0049,7.548,2.988,-73.328,0.0,0.0,0.0,-10483,4402,-186
3399.1876511,-0.0527,0.1323,1.0039,7.548,2.983,-73.334,0.061,-0.1221,0.0,-10459,4411,-204
3399.287652276,-0.0522,0.1343,1.0029,7.548,2.983,-73.334,0.0,0.0,0.0,-10449,4412,-207
3399.387652323,-0.0547,0.1313,1.0063,7.548,2.983,-73.334,0.0,-0.061,0.0,-10438,4433,-198
3399.487652351,-0.0503,0.1362,1.0034,7.548,2.988,-73.334,0.0,-0.1221,0.0,-10425,4435,-192
3399.587652398,-0.0508,0.1318,1.0059,7.548,2.983,-73.334,0.0,0.0,0.0,-10433,4452,-193
3399.687652537,-0.0527,0.1372,0.9971,7.548,2.988,-73.334,-0.061,0.061,0.0,-10442,4441,-178
3399.787652621,-0.0586,0.1216,1.0244,7.537,3.021,-73.328,-0.061,0.1221,0.0,-10435,4448,-171
3399.887652704,-0.0562,0.1309,0.9873,7.542,2.977,-73.334,0.3052,-0.6714,0.0,-10464,4415,-178
3399.987652732,-0.0532,0.1479,1.0063,7.542,2.972,-73.334,-0.1831,0.3052,0.0,-10453,4401,-158
3400.087652816,-0.0601,0.1113,1.0093,7.553,2.983,-73.334,0.061,-0.1831,0.0,-10470,4407,-192
3400.187652918,-0.0479,0.1523,0.9976,7.542,2.977,-73.334,0.0,-0.061,0.0,-10453,4421,-228
3400.287653038,-0.0464,0.1211,1.0137,7.548,2.977,-73.334,-0.1221,0.0,0.0,-10432,4429,-186
3400.387653121,-0.0601,0.1362,0.9985,7.542,2.977,-73.334,0.1221,0.0,0.0,-10418,4444,-206
3400.487653168,-0.0166,0.1567,1.0229,7.52,3.016,-73.334,-0.8545,0.9766,0.0,-10417,4438,-183
3400.587653195,-0.0684,0.0854,1.0024,7.548,2.999,-73.317,1.0986,-0.5493,-0.5493,-10420,4427,-160
3400.687653204,-0.0645,0.2041,1.0137,7.509,2.944,-73.356,-0.6714,0.3052,0.2441,-10467,4397,-188
3400.787653288,-0.0601,0.0562,0.9829,7.586,2.983,-73.323,0.1221,0.061,0.0,-10465,4394,-184
3400.887653352,-0.0669,0.1836,1.0293,7.509,2.961,-73.345,0.4272,-0.4272,-0.061,-10447,4426,-196
3400.987653417,-0.0508,0.1152,0.98,7.57,2.961,-73.339,-0.6714,0.1221,0.3052,-10446,4441,-197
3401.087653482,-0.0498,0.1187,1.0244,7.537,2.972,-73.334,0.7324,-0.3052,-0.1221,-10449,4454,-186
3401.187653509,-0.0537,0.1685,0.9941,7.537,2.966,-73.339,-0.4883,0.0,0.1831,-10431,4435,-156
3401.287653555,-0.0547,0.1313,1.0811,7.509,3.049,-73.312,0.5493,-1.2207,0.3662,-10470,4414,-175
3401.387653637,-0.0107,0.1362,0.9648,7.559,2.977,-73.356,-0.8545,-1.4038,0.1221,-10464,4398,-179
3401.487653683,-0.0449,0.2056,1.0415,7.537,2.961,-73.317,0.1221,1.2207,0.2441,-10471,4412,-182
3401.587653784,-0.0703,0.0703,1.0186,7.564,2.983,-73.312,-0.8545,0.6714,-0.5493,-10435,4436,-200
3401.68765383,-0.0752,0.1572,0.9937,7.57,2.944,-73.334,1.0986,-0.4272,0.061,-10439,4438,-155
3401.787653931,-0.0596,0.1426,1.0273,7.553,2.961,-73.312,-0.7935,0.2441,0.1831,-10476,4415,-174
3401.887653958,-0.061,0.0874,0.9863,7.586,2.95,-73.323,0.7324,-0.3662,-0.1221,-10470,4405,-188
3401.987654041,-0.0176,0.2432,1.0928,7.465,3.038,-73.301,-0.7935,0.4272,0.2441,-10439,4420,-197
3402.08765405,-0.0176,0.0322,0.9585,7.619,2.977,-73.312,0.1831,0.2441,-0.6104,-10436,4429,-190
3402.187654095,-0.0654,0.2344,1.0864,7.515,2.944,-73.29,0.4272,1.0376,0.1221,-10431,4452,-183
3402.287654214,-0.0747,0.0688,0.9736,7.581,2.955,-73.29,-1.0986,0.2441,-0.3052,-10435,4422,-177
3402.387654241,-0.0557,0.1475,1.022,7.559,2.939,-73.295,1.5259,-0.2441,0.2441,-10475,4411,-182
3402.487654286,-0.0669,0.1587,1.0073,7.548,2.944,-73.284,-1.1597,-0.061,0.061,-10450,4416,-200
3402.587654387,-0.0537,0.0762,0.9922,7.597,2.95,-73.29,1.0376,-0.061,0.0,-10427,4437,-194
3402.687654395,-0.0537,0.2031,1.022,7.526,2.955,-73.284,-0.1831,-0.3662,0.1221,-10423,4452,-185
3402.787654441,-0.0371,0.0825,0.979,7.592,2.95,-73.284,-0.1221,0.2441,0.0,-10450,4408,-160
3402.887654523,-0.0552,0.1689,1.022,7.548,2.955,-73.284,0.5493,-0.061,0.0,-10462,4414,-186
3402.987654531,-0.0488,0.1323,0.9932,7.559,2.944,-73.284,-0.7324,0.0,0.0,-10469,4399,-200
3403.087654632,-0.0518,0.1128,1.0005,7.57,2.95,-73.273,0.4883,0.061,0.0,-10453,4429,-198
3403.187654695,-0.0601,0.168,1.0122,7.537,2.939,-73.284,-0.4272,-0.061,-0.061,-10433,4458,-154
3403.287654814,-0.0483,0.1001,0.9883,7.57,2.95,-73.279,0.0,0.061,0.1221,-10445,4412,-179
3403.387654859,-0.0552,0.1577,1.0142,7.537,2.939,-73.279,0.1221,-0.1221,-0.1831,-10458,4393,-188
3403.487654959,-0.0571,0.1235,0.9985,7.553,2.939,-73.279,-0.3052,0.1221,0.1221,-10451,4404,-188
3403.587655004,-0.0532,0.125,1.001,7.553,2.944,-73.273,0.3052,-0.1831,0.0,-10448,4418,-189
3403.687655049,-0.0522,0.1499,1.0088,7.542,2.939,-73.279,-0.1831,0.061,0.0,-10438,4429,-186
3403.787655168,-0.0537,0.1147,0.9966,7.559,2.944,-73.273,0.0,-0.1221,0.0,-10414,4431,-158
3403.88765525,-0.0522,0.1465,1.0083,7.542,2.944,-73.273,0.1221,0.0,0.0,-10470,4402,-153
3403.987655313,-0.0508,0.1289,1.002,7.553,2.95,-73.273,-0.1221,0.0,0.0,-10472,4395,-180
3404.087655413,-0.0547,0.1284,1.0034,7.553,2.95,-73.279,0.1221,0.0,0.0,-10465,4412,-187
3404.187655476,-0.0508,0.1421,1.0068,7.548,2.95,-73.279,-0.061,0.0,0.0,-10458,4432,-173
3404.287655483,-0.0518,0.126,1.0024,7.548,2.95,-73.279,0.0,0.0,0.0,-10443,4442,-181
3404.387655583,-0.0537,0.1357,1.0054,7.542,2.95,-73.279,0.0,-0.061,0.0,-10422,4438,-166
3404.487655646,-0.0513,0.1343,1.0083,7.548,2.95,-73.279,0.0,0.0,0.0,-10443,4421,-152
3404.587655672,-0.0537,0.1304,1.0015,7.548,2.95,-73.279,0.0,0.0,0.0,-10469,4411,-175
3404.687655716,-0.0532,0.1333,1.0073,7.548,2.95,-73.279,0.0,0.0,0.0,-10456,4396,-198
3404.787655779,-0.0522,0.1348,1.002,7.548,2.955,-73.279,0.0,0.0,0.0,-10449,4416,-200
3404.887655842,-0.0542,0.1304,1.0044,7.548,2.955,-73.279,0.0,0.0,0.0,-10446,4428,-193
3404.987655868,-0.0527,0.1348,1.0049,7.548,2.955,-73.279,0.0,0.0,0.0,-10422,4429,-175
3405.087655875,-0.0518,0.1333,1.0044,7.548,2.961,-73.279,0.0,0.0,0.0,-10411,4426,-162
3405.187655882,-0.0537,0.1318,1.0063,7.548,2.961,-73.279,0.0,0.0,0.0,-10440,4405,-152
3405.287655889,-0.0518,0.1353,1.0039,7.548,2.961,-73.279,0.0,0.0,0.0,-10463,4399,-158
3405.387655895,-0.0527,0.1323,1.0054,7.548,2.966,-73.279,0.0,0.0,0.0,-10451,4414,-168
3405.487655902,-0.0542,0.1328,1.0034,7.548,2.966,-73.279,0.0,0.0,0.0,-10448,4406,-193
3405.58765602,-0.0518,0.1328,1.0059,7.548,2.972,-73.279,0.0,0.0,0.0,-10446,4428,-207
3405.687656046,-0.0542,0.1328,1.0039,7.548,2.972,-73.279,0.0,0.0,0.0,-10426,4434,-189
3405.787656089,-0.0537,0.1318,1.0054,7.548,2.972,-73.279,0.0,0.0,0.0,-10418,4451,-203
3405.887656096,-0.0532,0.1338,1.0044,7.548,2.972,-73.279,0.0,0.0,0.0,-10424,4427,-183
3405.987656196,-0.0542,0.1318,1.0044,7.548,2.972,-73.279,0.0,0.0,0.0,-10452,4406,-175
3406.087656202,-0.0527,0.1328,1.0039,7.548,2.977,-73.279,0.0,0.0,0.0,-10481,4407,-172
3406.187656264,-0.0527,0.1333,1.0059,7.548,2.977,-73.279,0.0,0.0,0.0,-10470,4418,-196
3406.287656345,-0.0542,0.1333,1.0049,7.548,2.977,-73.279,0.0,0.0,0.0,-10450,4414,-190
3406.387656444,-0.0522,0.1333,1.0039,7.548,2.977,-73.279,0.0,0.0,0.0,-10460,4438,-184
3406.487656469,-0.0527,0.1328,1.0044,7.548,2.977,-73.279,0.0,0.0,0.0,-10454,4431,-177
3406.587656549,-0.0532,0.1338,1.0044,7.548,2.983,-73.279,0.0,0.0,0.0,-10428,4443,-189
3406.68765663,-0.0522,0.1328,1.0049,7.548,2.983,-73.279,0.0,0.0,0.0,-10427,4453,-153
3406.787656636,-0.0537,0.1333,1.0044,7.548,2.983,-73.279,0.0,0.0,0.0,-10421,4429,-181
3406.887656735,-0.0522,0.1323,1.0054,7.548,2.983,-73.279,0.0,0.0,0.0,-10450,4419,-178
3406.987656797,-0.0532,0.1343,1.0039,7.548,2.983,-73.279,0.0,0.0,0.0,-10464,4404,-173
3407.087656859,-0.0532,0.1318,1.0054,7.548,2.983,-73.279,0.0,0.0,0.0,-10466,4388,-186
3407.187656939,-0.0527,0.1333,1.0039,7.548,2.983,-73.279,0.0,0.0,0.0,-10482,4400,-177
3407.287656982,-0.0527,0.1333,1.0054,7.548,2.983,-73.279,0.0,0.0,0.0,-10464,4402,-205
3407.387657006,-0.0532,0.1333,1.0034,7.548,2.983,-73.279,0.0,0.0,0.0,-10464,4415,-201
3407.487657068,-0.0527,0.1323,1.0049,7.548,2.983,-73.279,0.0,0.0,0.0,-10459,4421,-190
3407.587657129,-0.0537,0.1338,1.0044,7.548,2.983,-73.279,0.0,0.0,0.0,-10438,4419,-166
3407.687657172,-0.0522,0.1328,1.0044,7.548,2.983,-73.279,0.0,0.0,0.0,-10425,4434,-183
3407.787657289,-0.0532,0.1328,1.0034,7.548,2.983,-73.279,0.0,0.0,0.0,-10430,4428,-156
3407.887657332,-0.0532,0.1318,1.001,7.548,2.983,-73.279,0.0,0.0,0.0,-10430,4438,-168
3407.987657449,-0.0527,0.1338,1.0039,7.548,2.983,-73.279,0.0,0.0,0.0,-10440,4424,-151
3408.087657566,-0.0532,0.1328,1.0039,7.548,2.983,-73.279,0.0,0.0,0.0,-10451,4408,-176
3408.187657682,-0.0532,0.1323,1.0049,7.548,2.983,-73.279,0.0,0.0,0.0,-10471,4392,-177
3408.287657743,-0.0527,0.1333,1.0039,7.548,2.983,-73.279,0.0,0.0,0.0,-10482,4402,-153
3408.387657749,-0.0532,0.1323,1.0054,7.548,2.983,-73.279,0.0,0.0,0.0,-10500,4399,-175
3408.487657828,-0.0532,0.1328,1.0034,7.548,2.988,-73.279,0.0,0.0,0.0,-10479,4397,-189
3408.587657852,-0.0522,0.1328,1.0054,7.548,2.988,-73.279,0.0,0.0,0.0,-10474,4419,-207
3408.687657858,-0.0532,0.1333,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10459,4409,-183
3408.787657937,-0.0532,0.1323,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10452,4416,-165
3408.88765798,-0.0537,0.1333,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10440,4427,-176
3408.987658078,-0.0527,0.1328,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10452,4434,-195
3409.087658176,-0.0518,0.1333,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10442,4434,-192
3409.187658237,-0.0522,0.1338,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10431,4431,-177
3409.287658279,-0.0532,0.1333,1.0054,7.548,2.988,-73.279,0.0,0.0,0.0,-10436,4445,-185
3409.387658321,-0.0527,0.1338,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10423,4444,-168
3409.487658344,-0.0532,0.1328,1.0054,7.548,2.988,-73.279,0.0,0.0,0.0,-10423,4441,-177
3409.587658442,-0.0527,0.1328,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10439,4455,-188
3409.687658558,-0.0532,0.1328,1.0059,7.548,2.988,-73.279,0.0,0.0,0.0,-10439,4439,-164
3409.787658581,-0.0527,0.1323,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10455,4422,-163
3409.887658642,-0.0527,0.1323,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10445,4411,-158
3409.987658684,-0.0542,0.1338,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10459,4417,-173
3410.087658781,-0.0532,0.1323,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10466,4406,-169
3410.187658786,-0.0522,0.1333,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10477,4401,-172
3410.28765879,-0.0532,0.1323,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10457,4389,-181
3410.387658814,-0.0522,0.1338,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10461,4400,-199
3410.487658892,-0.0532,0.1323,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10473,4396,-191
3410.587658952,-0.0527,0.1333,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10457,4397,-189
3410.687659068,-0.0518,0.1338,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10475,4393,-187
3410.787659109,-0.0527,0.1323,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10464,4412,-158
3410.887659206,-0.0527,0.1323,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10455,4415,-183
3410.987659285,-0.0527,0.1328,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10443,4410,-194
3411.087659327,-0.0522,0.1328,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10456,4418,-190
3411.187659368,-0.0527,0.1333,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10461,4416,-199
3411.287659409,-0.0527,0.1328,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10452,4404,-189
3411.387659487,-0.0527,0.1328,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10449,4409,-188
3411.48765951,-0.0532,0.1333,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10464,4416,-189
3411.587659551,-0.0537,0.1318,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10451,4410,-190
3411.687659573,-0.0522,0.1333,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10451,4424,-207
3411.787659577,-0.0532,0.1328,1.0049,7.548,2.988,-73.279,0.0,0.0,0.0,-10462,4419,-187
3411.887659619,-0.0532,0.1328,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10451,4419,-195
3411.987659641,-0.0527,0.1328,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10452,4415,-195
3412.087659719,-0.0532,0.1333,1.0044,7.548,2.988,-73.279,0.0,0.0,0.0,-10426,4416,-179
3412.187659779,-0.0522,0.1313,1.0034,7.548,2.988,-73.279,0.0,0.0,0.0,-10436,4416,-202
3412.287659819,-0.0527,0.1343,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10450,4426,-195
3412.387659897,-0.0542,0.1333,1.0054,7.548,2.988,-73.279,0.0,0.0,0.0,-10448,4427,-209
3412.487660012,-0.0522,0.1313,1.0039,7.548,2.988,-73.279,0.0,0.0,0.0,-10454,4422,-203
3412.587660126,-0.0532,0.1343,1.0029,7.548,2.988,-73.279,0.0,0.0,0.0,-10439,4426,-200
3412.687660167,-0.0522,0.1328,1.0073,7.548,2.988,-73.279,0.0,0.0,0.0,-10455,4436,-196
3412.787660208,-0.0542,0.1338,1.0034,7.548,2.988,-73.279,0.0,0.0,0.0,-10461,4432,-207
3412.887660267,-0.0503,0.1348,1.0044,7.548,2.994,-73.279,0.0,0.0,0.0,-10448,4421,-185
3412.987660289,-0.0552,0.1309,1.0054,7.548,2.988,-73.279,0.0,0.0,0.0,-10448,4426,-210
3413.087660367,-0.0527,0.1348,1.0029,7.548,2.994,-73.279,0.0,0.0,0.0,-10439,4430,-174
3413.187660425,-0.0513,0.1323,1.0059,7.548,2.988,-73.279,0.0,0.0,0.0,-10444,4434,-167
3413.287660447,-0.0547,0.1348,1.0034,7.548,2.988,-73.279,0.0,0.0,0.0,-10443,4421,-173
3413.38766045,-0.0503,0.1313,1.0059,7.548,2.994,-73.279,0.0,0.0,0.0,-10447,4434,-206
