Time,RawValue1,RawValue2
3392.865130646,20288,20848
3392.868184836,20272,20848
3392.869932488,20272,20848
3392.871667676,20272,20832
3392.873411642,20272,20848
3392.875099515,20288,20848
3392.876784537,20272,20816
3392.878454355,20288,20848
3392.880135636,20288,20864
3392.881815602,20288,20864
3392.883492012,20304,20864
3392.885158774,20288,20816
3392.886833999,20272,20864
3392.888878596,20272,20816
3392.890549562,20272,20864
3392.892230917,20288,20864
3392.893913105,20288,20816
3392.895589552,20272,20832
3392.897274129,20272,20848
3392.898988336,20288,20880
3392.900660691,20288,20832
3392.902331268,20288,20864
3392.90400953,20288,20832
3392.905676496,20288,20848
3392.907344351,20288,20864
3392.909017687,20288,20864
3392.910695802,20320,20848
3392.912374416,20288,20832
3392.914060622,20304,20864
3392.915741607,20288,20832
3392.917411017,20288,20880
3392.919079317,20272,20880
3392.920753172,20288,20880
3392.922425286,20272,20896
3392.92410064,20256,20864
3392.92577331,20288,20864
3392.927443721,20320,20864
3392.929117761,20272,20896
3392.930787893,20272,20864
3392.932459137,20288,20864
3392.934126788,20272,20896
3392.935793921,20288,20880
3392.937472739,20288,20880
3392.939149186,20304,20864
3392.940822448,20288,20864
3392.942502507,20288,20864
3392.944178325,20304,20864
3392.945848568,20288,20864
3392.947518571,20304,20848
3392.949197389,20304,20880
3392.950869337,20304,20896
3392.952548858,20272,20848
3392.954218306,20288,20880
3392.955894827,20240,20864
3392.957574793,20304,20880
3392.959251555,20304,20864
3392.960927873,20288,20848
3392.962606932,20304,20896
3392.964283935,20304,20848
3392.96595129,20288,20864
3392.96762307,20272,20864
3392.96929474,20288,20864
3392.97096628,20288,20864
3392.972635987,20288,20864
3392.974303045,20272,20848
3392.975983271,20304,20832
3392.977660774,20288,20880
3392.979330703,20304,20864
3392.981000372,20288,20864
3392.982677931,20272,20864
3392.984359286,20304,20848
3392.986035585,20288,20816
3392.98770707,20288,20848
3392.989379443,20272,20864
3392.991103298,20272,20848
3392.992773079,20256,20864
3392.994452915,20304,20848
3392.996127177,20272,20832
3392.99780831,20304,20880
3392.999486554,20272,20832
3393.001165649,20288,20848
3393.00283706,20256,20864
3393.004514452,20288,20848
3393.006192232,20288,20864
3393.007872513,20288,20896
3393.009544812,20272,20864
3393.011215464,20304,20880
3393.012888078,20272,20864
3393.014557025,20288,20848
3393.01623051,20288,20848
3393.017899939,20304,20848
3393.019571293,20288,20864
3393.021246908,20288,20880
3393.022915207,20272,20880
3393.024582673,20288,20864
3393.026257954,20288,20832
3393.02793142,20336,20848
3393.029601034,20272,20832
3393.031275,20288,20864
3393.032946188,20272,20848
3393.034617654,20288,20880
3393.036288675,20304,20864
3393.0379639,20272,20848
3393.039637033,20288,20864
3393.041310906,20304,20848
3393.042978317,20304,20832
3393.044655116,20272,20896
3393.046324897,20304,20848
3393.047997956,20288,20864
3393.049669033,20288,20864
3393.051338313,20272,20848
3393.053008335,20288,20896
3393.054678616,20304,20848
3393.056347989,20288,20880
3393.058015048,20272,20896
3393.05968868,20288,20848
3393.061357054,20288,20864
3393.063027594,20272,20864
3393.064697097,20272,20832
3393.066371655,20272,20864
3393.068042714,20272,20832
3393.069711235,20272,20880
3393.071385664,20272,20848
3393.07305913,20336,20816
3393.074731115,20256,20864
3393.076408377,20288,20848
3393.078076306,20272,20864
3393.079747661,20272,20832
3393.081423904,20320,20832
3393.08309237,20304,20832
3393.084767022,20256,20848
3393.086443728,20272,20848
3393.088115268,20272,20848
3393.089790494,20288,20848
3393.091464589,20304,20848
3393.093134685,20288,20832
3393.09480904,20272,20832
3393.096479598,20272,20880
3393.098146694,20288,20832
3393.099821123,20288,20880
3393.101495774,20304,20864
3393.103168962,20304,20848
3393.104842595,20304,20864
3393.106510079,20304,20880
3393.10818586,20320,20864
3393.109857122,20272,20848
3393.111527107,20256,20848
3393.113200073,20288,20864
3393.114869594,20288,20864
3393.116539949,20272,20896
3393.118207489,20288,20880
3393.119883288,20320,20864
3393.121557736,20288,20864
3393.123229868,20304,20864
3393.124897408,20256,20864
3393.126568393,20320,20912
3393.128245729,20304,20896
3393.129922065,20320,20864
3393.131592624,20288,20880
3393.133261794,20320,20896
3393.134929204,20304,20864
3393.136603596,20288,20880
3393.138271488,20288,20864
3393.139944546,20304,20880
3393.141616123,20304,20864
3393.143286793,20304,20864
3393.144964352,20304,20848
3393.146633373,20288,20848
3393.148310173,20272,20848
3393.149984379,20256,20896
3393.151653641,20288,20896
3393.153326219,20288,20848
3393.154998296,20304,20832
3393.156666317,20256,20832
3393.158343524,20272,20848
3393.16001336,20288,20864
3393.161681363,20288,20848
3393.163355144,20304,20896
3393.165026406,20304,20864
3393.166694761,20272,20880
3393.168370412,20320,20864
3393.170044545,20288,20864
3393.171712677,20304,20864
3393.173390069,20272,20848
3393.175065683,20304,20864
3393.176732538,20272,20880
3393.178407208,20288,20848
3393.180076729,20304,20880
3393.181751473,20240,20848
3393.183420865,20288,20848
3393.185094757,20304,20816
3393.186770612,20304,20832
3393.188447837,20288,20864
3393.190118099,20272,20864
3393.191791158,20272,20832
3393.193468031,20288,20864
3393.195140405,20288,20864
3393.196811519,20288,20864
3393.198487503,20256,20864
3393.200161469,20272,20864
3393.201829787,20256,20832
3393.203502882,20288,20864
3393.205169756,20304,20832
3393.206841463,20288,20832
3393.208508243,20288,20864
3393.210176487,20320,20832
3393.211852323,20320,20848
3393.213526067,20320,20864
3393.2151982,20256,20880
3393.216870092,20272,20880
3393.218543409,20256,20864
3393.220213264,20272,20848
3393.221882934,20288,20864
3393.223559011,20288,20896
3393.225233736,20288,20864
3393.226908073,20304,20848
3393.228583001,20288,20896
3393.230260467,20272,20864
3393.231935711,20288,20864
3393.233602733,20304,20848
3393.235277513,20304,20832
3393.236954183,20304,20864
3393.238623371,20272,20864
3393.240293393,20288,20864
3393.241969618,20288,20864
3393.243646806,20288,20864
3393.245321383,20304,20848
3393.246992164,20320,20864
3393.248660111,20288,20864
3393.250329633,20272,20880
3393.252011173,20304,20832
3393.25368025,20288,20848
3393.255348179,20256,20864
3393.257020497,20288,20864
3393.258695111,20320,20864
3393.26036241,20304,20864
3393.262036228,20272,20864
3393.263705157,20288,20832
3393.265380882,20272,20848
3393.267050126,20288,20864
3393.268721684,20304,20896
3393.270388761,20288,20848
3393.272063764,20288,20864
3393.273732379,20272,20864
3393.275403474,20304,20880
3393.277075514,20288,20864
3393.278742443,20240,20848
3393.28041415,20304,20848
3393.28208506,20304,20832
3393.283755582,20288,20848
3393.285427937,20288,20848
3393.287102088,20288,20880
3393.288774683,20272,20864
3393.29044789,20272,20896
3393.292115578,20256,20832
3393.293792766,20272,20864
3393.295466566,20272,20864
3393.297143495,20272,20848
3393.298814442,20272,20864
3393.300484501,20272,20864
3393.302155967,20304,20848
3393.303832247,20272,20864
3393.305500565,20256,20848
3393.307167346,20288,20832
3393.308844793,20288,20848
3393.310520259,20288,20816
3393.312194762,20288,20848
3393.313863987,20288,20864
3393.315541157,20288,20880
3393.317212845,20256,20848
3393.3188892,20288,20880
3393.320564907,20272,20864
3393.322241947,20320,20896
3393.323918839,20288,20864
3393.32559149,20288,20848
3393.327260623,20288,20880
3393.328935163,20320,20896
3393.33060798,20288,20864
3393.332282817,20304,20880
3393.333953412,20304,20864
3393.335626989,20304,20848
3393.337301974,20304,20864
3393.338969736,20304,20880
3393.340645517,20320,20832
3393.342321964,20272,20880
3393.343992875,20288,20864
3393.345669526,20320,20864
3393.347339196,20272,20880
3393.349013439,20288,20880
3393.350685979,20272,20864
3393.352354112,20288,20880
3393.354027096,20288,20864
3393.35570397,20288,20832
3393.357374899,20256,20864
3393.359042828,20288,20864
3393.360718312,20304,20848
3393.362387445,20272,20880
3393.364060763,20288,20880
3393.36573121,20240,20832
3393.367405343,20272,20848
3393.36908129,20304,20864
3393.370756756,20288,20848
3393.372427444,20288,20848
3393.374101929,20272,20880
3393.375774376,20288,20864
3393.37744399,20288,20880
3393.379118956,20304,20848
3393.380792126,20288,20848
3393.382464277,20304,20896
3393.384132261,20288,20864
3393.385808913,20272,20864
3393.387480842,20272,20864
3393.389156215,20288,20848
3393.390833496,20256,20832
3393.392500425,20272,20880
3393.394170409,20256,20864
3393.395846616,20288,20880
3393.397513285,20272,20864
3393.399189603,20288,20864
3393.400858736,20272,20896
3393.402526998,20304,20864
3393.404199964,20288,20880
3393.405874578,20288,20848
3393.407541766,20256,20832
3393.409213066,20272,20848
3393.410880883,20272,20880
3393.412557386,20272,20880
3393.414225945,20256,20848
3393.415895189,20272,20864
3393.417571118,20304,20864
3393.419245787,20272,20896
3393.420915235,20288,20864
3393.422590701,20288,20864
3393.424264296,20288,20864
3393.425936373,20272,20864
3393.427611154,20288,20832
3393.429284509,20272,20848
3393.430954123,20288,20880
3393.432629867,20272,20832
3393.434298425,20304,20848
3393.435965447,20272,20832
3393.437638894,20304,20848
3393.439311786,20288,20880
3393.440986808,20304,20848
3393.44265557,20288,20864
3393.444324295,20272,20864
3393.445997743,20256,20896
3393.447667709,20288,20864
3393.449342286,20320,20848
3393.451018159,20272,20848
3393.452695403,20272,20864
3393.454362943,20288,20864
3393.456039483,20272,20848
3393.457708097,20272,20832
3393.459384841,20272,20880
3393.461061436,20272,20880
3393.462736143,20304,20848
3393.464403868,20304,20848
3393.466072556,20256,20848
3393.467748189,20272,20880
3393.469417303,20288,20864
3393.471090084,20272,20880
3393.472767494,20272,20848
3393.47444246,20288,20848
3393.476110426,20256,20848
3393.477787337,20288,20848
3393.479461599,20304,20832
3393.481129769,20256,20832
3393.48280729,20288,20880
3393.484476978,20320,20880
3393.486152518,20288,20864
3393.487826429,20272,20848
3393.489496746,20288,20848
3393.491173083,20272,20880
3393.492840808,20272,20848
3393.494513052,20320,20832
3393.496179721,20272,20848
3393.497848817,20288,20832
3393.499520431,20256,20880
3393.501196953,20320,20864
3393.502866863,20288,20832
3393.504534977,20304,20896
3393.506211906,20288,20864
3393.507888094,20272,20864
3393.509561764,20272,20864
3393.511236119,20288,20864
3393.512905603,20288,20864
3393.514576236,20272,20832
3393.516252109,20304,20848
3393.517929594,20320,20864
3393.519604689,20272,20848
3393.521279489,20288,20832
3393.522953103,20288,20832
3393.52462542,20304,20848
3393.526297812,20304,20896
3393.52796663,20304,20832
3393.529636096,20304,20880
3393.53131321,20272,20848
3393.532986972,20320,20880
3393.534661013,20288,20864
3393.536337978,20288,20864
3393.538008259,20288,20864
3393.539675929,20304,20864
3393.541350636,20272,20864
3393.543017861,20304,20864
3393.544685512,20288,20880
3393.546359367,20288,20848
3393.548026962,20320,20880
3393.549701762,20288,20864
3393.551371283,20304,20896
3393.553040675,20320,20864
3393.55471103,20272,20880
3393.556386366,20304,20864
3393.558054721,20272,20864
3393.559729446,20304,20896
3393.561404394,20320,20880
3393.563079563,20288,20848
3393.564748159,20320,20880
3393.566422236,20304,20880
3393.568098498,20304,20880
3393.569767631,20272,20832
3393.571440727,20272,20832
3393.573116933,20304,20864
3393.574790658,20304,20848
3393.576459976,20272,20848
3393.578134109,20272,20896
3393.579810927,20304,20848
3393.581485282,20272,20848
3393.583155359,20272,20832
3393.584823399,20304,20848
3393.58649705,20256,20848
3393.588167608,20272,20832
3393.589844889,20288,20832
3393.59151654,20288,20880
3393.593185562,20304,20864
3393.594856157,20288,20864
3393.596525679,20272,20864
3393.5981967,20288,20848
3393.599868129,20288,20848
3393.60153778,20304,20816
3393.603215358,20304,20848
3393.60488562,20304,20864
3393.60655566,20272,20864
3393.608222737,20304,20848
3393.609892592,20272,20848
3393.611565613,20288,20864
3393.613237727,20272,20832
3393.614905119,20272,20864
3393.616579678,20272,20848
3393.618255644,20240,20864
3393.619930332,20304,20864
3393.621603279,20288,20832
3393.62327969,20304,20880
3393.62495223,20272,20880
3393.626629233,20288,20864
3393.628298514,20288,20880
3393.629972702,20272,20880
3393.631647927,20272,20896
3393.633320041,20272,20864
3393.634991303,20304,20864
3393.636664417,20320,20832
3393.638338383,20304,20880
3393.640005349,20256,20832
3393.641677426,20304,20880
3393.643354596,20320,20880
3393.645022525,20288,20864
3393.646694732,20320,20864
3393.648369994,20272,20864
3393.650043386,20288,20848
3393.651710722,20336,20864
3393.653386818,20256,20880
3393.655057673,20304,20864
3393.656731879,20288,20864
3393.658408716,20288,20864
3393.660076682,20272,20880
3393.661750073,20272,20880
3393.66341791,20320,20848
3393.665088172,20288,20848
3393.666762342,20272,20832
3393.668438067,20272,20880
3393.670106477,20288,20864
3393.671773425,20288,20832
3393.673444502,20288,20848
3393.675114431,20272,20880
3393.676783952,20288,20864
3393.678457381,20288,20864
3393.680124217,20288,20864
3393.681797091,20320,20880
3393.683464631,20288,20864
3393.685131708,20304,20832
3393.686808841,20256,20880
3393.688485918,20288,20848
3393.690161884,20272,20864
3393.691837442,20272,20848
3393.693528278,20288,20832
3393.695203337,20272,20880
3393.696880007,20288,20880
3393.698548917,20288,20880
3393.700218328,20272,20848
3393.701894256,20272,20880
3393.703567963,20288,20848
3393.705234633,20256,20864
3393.706910136,20272,20864
3393.708578861,20272,20848
3393.710253012,20272,20832
