Time,RawValue1,RawValue2
3.000478,16288,16000
3.002573,16288,15984
3.004243,16272,16016
3.005916,16288,16000
3.007584,16272,16016
3.009255,16288,15984
3.010966,16272,15984
3.012634,16272,15968
3.014304,16272,16000
3.015972,16256,15984
3.017854,16288,16000
3.019524,16288,16000
3.021231,16288,16000
3.022902,16272,16000
3.024574,16256,16000
3.026245,16272,16000
3.027915,16304,16000
3.029585,16304,16000
3.031276,16272,15984
3.032946,16304,16016
3.034801,16256,15984
3.03647,16288,16016
3.03814,16288,16000
3.039811,16272,16000
3.041506,16304,15984
3.043175,16240,15984
3.044844,16272,16000
3.046517,16304,16000
3.048184,16272,15984
3.049854,16304,16016
3.05176,16256,16016
3.053433,16256,15968
3.055101,16304,16016
3.056771,16272,15984
3.058442,16288,16000
3.06011,16288,16000
3.061809,16288,15984
3.063477,16288,16000
3.065147,16288,16000
3.066816,16272,16000
3.068676,16256,16016
3.070346,16304,16000
3.072014,16272,16000
3.073683,16256,15968
3.075354,16288,16000
3.077024,16272,15984
3.078694,16272,15968
3.080365,16288,15984
3.082033,16240,15968
3.083704,16272,16000
3.085535,16288,16000
3.087201,16288,15968
3.088873,16288,16000
3.09054,16304,16000
3.092209,16288,15984
3.093877,16304,16000
3.095587,16240,16000
3.097255,16256,15984
3.098925,16304,15984
3.100595,16272,16000
3.102511,16272,16000
3.104178,16272,16000
3.105849,16288,16000
3.10752,16272,16000
3.109188,16288,15968
3.110856,16288,16000
3.112526,16272,16000
3.114197,16288,16016
3.115868,16288,16000
3.117535,16272,15968
3.119359,16304,16000
3.121025,16224,15984
3.122692,16256,16016
3.124361,16288,15952
3.126028,16272,15968
3.127698,16288,15984
3.129369,16304,15968
3.131037,16272,15984
3.132706,16256,15952
3.134377,16288,15984
3.136178,16304,15984
3.137845,16272,15984
3.139513,16288,16000
3.141182,16272,15984
3.142849,16288,15984
3.144517,16288,16000
3.146184,16304,15984
3.147852,16272,15984
3.149523,16288,16016
3.151191,16288,15968
3.153025,16288,15984
