Time,Raw Value,Voltage
983.323285427,0,0
983.327234301,672,0.0
983.330605211,672,0.0
983.333945029,672,-0.002
983.340223849,656,0.0
983.34587615,672,0.0
983.349626394,672,0.0
983.353132601,656,0.0
983.356567585,656,0.0
983.359727625,656,0.002
983.362902146,656,0.002
983.366071908,672,0.0
983.369228318,672,0.0
983.372389006,672,0.002
983.375545027,688,0.0
983.378706326,672,0.002
983.38187394,672,0.0
983.385008628,672,0.0
983.388152927,656,0.002
983.391400059,672,0.002
983.394605729,672,0.0
983.397736509,672,-0.002
983.400870067,656,0.0
983.403999292,672,0.0
983.407149721,672,0.004
983.41030389,672,0.0
983.413447226,656,0.002
983.416585303,672,-0.002
983.419725176,672,0.0
983.422847845,688,0.002
983.425982681,672,0.002
983.429236703,672,-0.002
983.432359798,656,0.0
983.435495486,672,0.0
983.440922564,656,0.002
983.447956811,656,0.002
983.451709259,672,0.0
983.45483478,656,0.002
983.457959468,656,0.002
983.461095396,656,0.0
983.464228232,672,0.0
983.467321605,672,0.0
983.470574219,672,0.0
983.473706852,656,0.0
983.476797039,688,0.0
983.479919875,672,0.0
983.483054489,656,0.0
983.486163825,656,0.0
983.489299235,656,0.0
983.492437405,672,0.0
983.495576278,672,0.0
983.498698965,672,0.0
983.501816913,672,0.002
983.504948989,672,0.002
983.508180881,656,0.0
983.51129468,688,0.0
983.514397571,672,0.004
983.517504889,672,0.0
983.520616466,672,0.0
983.523737505,672,0.0
983.526859693,656,0.002
983.529976622,672,0.002
983.533087587,672,0.002
983.539930519,656,0.0
983.546841544,672,-0.002
983.55054651,656,0.002
983.553775457,672,0.0
983.556887848,672,0.0
983.560007351,672,0.0
983.563136206,672,0.0
983.566239819,672,0.002
983.569354452,672,0.004
983.572455084,656,0.0
983.575564994,672,0.0
983.578660478,672,0.0
983.581779629,672,0.0
983.584894187,672,-0.002
983.588017153,672,0.002
983.591238674,656,0.002
983.59442751,656,0.0
983.597536679,672,0.002
983.600667386,672,0.0
983.603788314,672,0.0
983.606905891,656,0.0
983.610036227,672,0.0
983.613154193,656,0.0
983.616254862,656,0.002
983.619400143,656,0.0
983.622535923,672,0.0
983.625758796,672,0.0
983.628875447,656,0.0
983.631987653,672,0.0
983.635110434,672,-0.002
983.641848791,688,0.0
983.647933019,672,-0.002
983.651638355,672,0.0
983.654745932,672,0.002
983.657850731,656,0.002
983.660968604,672,0.0
983.66409144,672,0.0
983.667207757,656,0.002
983.67043939,672,0.002
983.673554281,656,0.002
983.676662006,688,0.0
983.679777416,672,0.0
983.682873382,672,0.0
983.685975996,656,0.0
983.689073591,672,0.0
983.692214594,672,0.004
983.695344559,672,0.002
983.698465006,672,0.002
983.701581972,672,0.002
983.704692882,672,0.0
983.707938329,656,0.0
983.711045202,688,0.0
983.714156816,672,0.0
983.717294319,672,0.0
983.720429173,672,0.0
983.723547306,672,0.0
983.726676493,688,0.0
983.729792829,656,0.0
983.738861763,656,0.002
983.744878953,656,-0.002
983.748579827,672,0.002
983.752030496,672,0.0
983.755174518,656,0.0
983.758324465,672,0.0
983.761460505,672,0.0
983.764602081,672,0.0
983.767728454,656,0.0
983.770848772,688,0.002
983.773972849,656,0.0
983.777083814,672,0.0
983.780196261,672,0.004
983.783304931,656,0.002
983.786433896,672,0.002
983.789680269,672,0.002
983.792821161,656,0.0
983.796023867,656,0.0
983.7991725,656,0.002
983.802334928,688,0.0
983.805489394,672,0.002
983.80863823,672,0.002
983.811792344,672,0.0
983.814936328,688,0.002
983.818077516,672,0.002
983.821221704,640,0.0
983.824373262,656,0.002
983.827639302,672,-0.002
983.830777953,688,0.0
983.837927773,672,0.0
983.844896854,672,0.0
983.848602153,656,0.0
983.85172297,672,0.0
983.854846992,672,0.002
983.857974309,672,0.0
983.861125516,672,0.0
983.86425274,656,0.002
983.867387373,672,0.002
983.870532561,672,0.0
983.87378673,672,0.0
983.876902751,672,0.002
983.880023661,672,0.0
983.883170479,672,0.0
983.886318593,672,0.0
983.889463817,656,0.0
983.892603228,672,0.004
983.895759323,672,0.0
983.898903751,672,0.0
983.902038939,656,0.002
983.905174979,656,0.0
983.908442,672,0.0
983.911573873,672,0.002
983.914720802,656,-0.002
983.917873119,688,0.0
983.920990178,672,0.002
983.924103143,672,-0.002
983.927218665,672,0.0
983.930350482,672,0.002
983.938893286,672,0.0
983.945223161,656,0.0
983.948987702,672,0.0
983.952129741,656,0.0
983.955389855,672,0.0
983.958510154,672,0.0
983.961619064,672,0.002
983.964756456,672,0.0
983.967908218,672,0.0
983.97105335,672,0.002
983.974191631,688,0.0
983.977341522,656,0.0
983.980471691,656,0.0
983.983599046,656,0.0
