Time,Raw Value,Voltage
1617.567694487,14784
1617.569251474,14816
1617.57082509,14784
1617.572396169,14784
1617.573953878,14784
1617.575517383,14784
1617.577090018,14784
1617.578648634,14784
1617.580214917,14784
1617.58179457,14784
1617.583359353,14784
1617.584935284,14800
1617.586616216,14784
1617.588185832,14800
1617.589745374,14784
1617.591301935,14784
1617.592867847,14784
1617.59444413,14784
1617.596006469,14784
1617.597574548,14784
1617.59914722,14784
1617.600728262,14768
1617.602321119,14784
1617.603876513,14784
1617.605426425,14784
1617.606979912,14784
1617.608537436,14784
1617.610102089,14784
1617.611652612,14784
1617.613217266,14784
1617.614796197,14768
1617.616356924,14784
1617.617925577,14784
1617.619475823,14784
1617.621047069,14784
1617.622565889,14784
1617.624139209,14800
1617.625703825,14784
1617.627271182,14784
1617.628835613,14784
1617.630406322,14784
1617.631961031,14784
1617.633531703,14784
1617.635093189,14784
1617.63666512,14784
1617.638229755,14800
1617.639840983,14784
1617.641436784,14784
1617.648410288,14784
1617.654421993,14784
1617.658304117,14784
1617.659877085,14784
1617.661525961,14784
1617.663093762,14784
1617.664642768,14784
1617.666185124,14784
1617.667725944,14784
1617.669272246,14800
1617.670784436,14800
1617.672364071,14784
1617.673910113,14784
1617.675394673,14800
1617.677035919,14784
1617.678606591,14784
1617.680257467,14800
1617.681826046,14784
1617.683353681,14784
1617.684909241,14784
1617.686489284,14784
1617.688073585,14784
1617.689660868,14784
1617.691226151,14784
1617.692801323,14784
1617.69438168,14784
1617.695956944,14784
1617.697523283,14784
1617.699099769,14768
1617.700673774,14784
1617.702259409,14800
1617.703823063,14800
1617.705395475,14784
1617.706934406,14784
1617.7085098,14784
1617.710080731,14784
1617.71163281,14784
1617.71320263,14784
1617.714762247,14800
1617.716333233,14784
1617.717877849,14784
1617.71944504,14784
1617.721022249,14784
1617.722595587,14784
1617.724156555,14784
1617.72573019,14784
1617.727284769,14784
1617.728847552,14784
1617.730418853,14784
1617.731993025,14784
1617.733565327,14784
1617.735129332,14784
1617.736694022,14784
1617.738261268,14768
1617.73984781,14784
1617.741455593,14784
1617.748466079,14784
1617.754410154,14784
1617.758289204,14784
1617.75984845,14784
1617.76145927,14784
1617.763044238,14784
1617.764612317,14784
1617.7661861,14784
1617.767762957,14800
1617.769343851,14784
1617.770907301,14800
1617.772486584,14784
1617.774060922,14784
1617.775623039,14784
1617.777188081,14784
1617.778739697,14784
1617.780360258,14784
1617.781968467,14784
1617.783546768,14800
1617.785121033,14800
1617.786707167,14784
1617.788275673,14784
1617.789983271,14784
1617.791562369,14800
1617.793134707,14784
1617.794720749,14784
1617.796292366,14784
1617.797870945,14784
1617.799446968,14784
1617.801026844,14784
1617.802610571,14800
1617.804184225,14784
1617.805763971,14784
1617.807343365,14800
1617.808922648,14784
1617.810500912,14800
1617.812048287,14768
1617.813630811,14784
1617.81520652,14784
1617.816788877,14784
1617.818368234,14784
1617.819946054,14784
1617.821523411,14784
1617.823078731,14784
1617.824646181,14784
1617.826158204,14784
1617.827741765,14784
1617.829336455,14784
1617.830927979,14784
1617.837368482,14784
1617.84341215,14784
1617.847301459,14784
1617.848880075,14800
1617.85046671,14784
1617.852053085,14784
1617.853634276,14784
1617.85521867,14784
1617.856834082,14784
1617.858412939,14784
1617.859983852,14768
1617.861563357,14816
1617.863136936,14784
1617.864709793,14784
1617.866290224,14784
1617.86787997,14784
1617.869456976,14784
1617.871041907,14784
1617.87261656,14816
1617.87434564,14784
1617.875932849,14784
1617.877501113,14800
1617.879074007,14784
1617.880649049,14784
1617.882177295,14784
1617.883731652,14784
1617.885307657,14768
1617.88688894,14800
1617.888477445,14768
1617.890061191,14784
1617.891635789,14784
1617.893217146,14768
1617.894806355,14800
1617.896370471,14784
1617.89795368,14784
1617.899516833,14784
1617.901090394,14784
1617.902671029,14784
1617.904249608,14768
1617.905818521,14784
1617.90739723,14784
1617.908971161,14784
1617.910498999,14784
1617.912083171,14784
1617.913655843,14784
1617.915235033,14784
1617.916812631,14784
1617.918388858,14800
1617.919977752,14784
1617.92154322,14784
1617.923127577,14784
1617.924696953,14784
1617.926284791,14784
1617.927869408,14784
1617.929465617,14784
1617.936397306,14800
1617.942483789,14784
1617.946380228,14784
1617.94795864,14784
1617.949538182,14800
1617.951122169,14784
1617.952705989,14784
1617.954254476,14768
1617.955789258,14784
1617.95736456,14784
1617.958909009,14784
1617.96048757,14784
1617.962079779,14784
1617.963662821,14784
1617.965248771,14784
1617.966821461,14784
1617.968388837,14784
1617.969959601,14768
1617.971538792,14784
1617.973128686,14784
1617.974709135,14784
1617.976288603,14784
1617.97787722,14784
1617.97944641,14784
1617.980994582,14784
1617.982533679,14784
1617.984068888,14800
1617.985645023,14784
1617.98723238,14800
1617.98882383,14784
1617.990397409,14784
1617.991962581,14768
1617.993637734,14784
1617.995228517,14784
1617.996804393,14784
1617.998370491,14784
1617.999953496,14784
1618.001534945,14784
1618.003117043,14784
1618.004704826,14784
1618.006290109,14784
1618.007867892,14784
1618.009450731,14784
1618.011033088,14784
1618.012608,14784
1618.014178672,14784
1618.015713973,14768
1618.017286015,14784
1618.018864428,14800
1618.020445507,14784
1618.022027698,14800
1618.023604647,14784
1618.025176819,14784
1618.026757361,14784
1618.028334866,14784
1618.029862483,14784
1618.031459043,14784
1618.033032345,14784
1618.034617961,14784
1618.036185263,14784
1618.037759971,14784
1618.039344884,14768
1618.040803796,14784
1618.048371099,14784
1618.054428433,14784
1618.058304668,14800
1618.059886099,14784
1618.061468197,14784
1618.063049536,14800
1618.064629726,14784
1618.066211046,14800
1618.067789366,14784
1618.069371371,14784
1618.070959339,14784
1618.072534345,14784
1618.074116368,14800
1618.07568967,14784
1618.077275231,14784
1618.078809754,14768
1618.080386759,14784
1618.081968338,14784
1618.083547807,14800
1618.085130608,14784
1618.086686817,14784
1618.088231063,14800
1618.089810253,14784
1618.091386555,14800
1618.092965763,14784
1618.094538528,14784
1618.096118255,14784
1618.097690057,14784
1618.099273025,14784
1618.100849548,14784
1618.102434757,14784
1618.104009059,14784
1618.105584342,14784
1618.107152384,14800
1618.108738889,14784
1618.110320228,14784
1618.111908214,14784
1618.113485497,14784
1618.115018002,14784
1618.116581452,14800
1618.118153939,14784
1618.119723573,14784
1618.121298893,14784
1618.122864121,14784
1618.124430978,14784
1618.126001149,14784
1618.127575284,14784
1618.129152049,14784
1618.130724757,14784
1618.132286837,14784
1618.133858046,14816
1618.13541918,14784
1618.136994926,14784
1618.138549598,14784
1618.140127381,14784
1618.147431571,14784
1618.154349798,14784
1618.157332271,14784
1618.158886368,14784
1618.160434577,14784
1618.162070064,14784
1618.163763181,14784
1618.165342667,14800
1618.166911524,14784
1618.168494807,14784
1618.170068535,14800
1618.171651503,14784
1618.173228804,14784
1618.174779346,14784
1618.176339925,14784
1618.177909912,14784
1618.179484102,14784
1618.181057126,14800
1618.182630724,14784
1618.184200766,14800
1618.185762142,14784
1618.187333036,14784
1618.188892781,14784
1618.190466972,14784
1618.192044884,14784
1618.193613315,14784
1618.195167024,14800
1618.196737307,14784
1618.198301794,14768
1618.199835725,14784
1618.201422674,14784
1618.202980031,14784
1618.204541573,14784
1618.206103523,14784
1618.207663287,14784
1618.209232459,14784
1618.21079252,14784
1618.212356877,14800
1618.213919752,14784
1618.215484406,14768
1618.217052151,14784
1618.218603619,14784
1618.220136976,14784
1618.22169787,14784
1618.223263598,14784
1618.224832214,14784
1618.226403682,14784
1618.227974187,14784
1618.2295516,14800
1618.231128401,14784
1618.232698518,14800
1618.234288763,14784
1618.235823157,14784
1618.24244179,14784
1618.248438699,14784
1618.2523146,14784
1618.253884531,14784
1618.255457351,14784
1618.257020134,14784
1618.258596288,14784
1618.260161515,14784
1618.261738798,14800
1618.263294377,14800
1618.26487103,14784
1618.266437424,14800
1618.268012281,14784
1618.269583842,14784
1618.271147829,14800
1618.272715186,14784
1618.274286246,14784
1618.275844826,14784
1618.277413757,14784
1618.278983428,14816
1618.280548878,14784
1618.282237328,14784
1618.283815796,14784
1618.285390986,14784
1618.286970825,14784
1618.288529256,14784
1618.29007752,14800
1618.291629488,14800
1618.293197438,14784
1618.29476811,14784
1618.29634643,14784
1618.297909064,14784
1618.299489625,14784
1618.301061408,14784
1618.302631209,14768
1618.304198937,14784
1618.305771979,14784
1618.307340854,14784
1618.308904989,14784
1618.310472198,14784
1618.312040537,14784
1618.313605245,14784
1618.315176139,14784
1618.316751459,14784
1618.318272816,14784
1618.319853784,14784
1618.32141603,14784
1618.322976035,14800
1618.324526522,14784
1618.326075138,14784
1618.327623791,14784
1618.329160611,14784
1618.330700449,14784
1618.33224214,14800
1618.333791034,14784
1618.335328705,14784
1618.336881007,14784
1618.338425012,14784
1618.339981072,14784
1618.347407449,14800
1618.353415265,14784
1618.356427145,14784
1618.358004372,14800
1618.359581729,14800
1618.361147623,14784
1618.362729721,14784
1618.364268337,14784
1618.365822083,14784
1618.367368495,14784
1618.368895963,14784
1618.370425616,14800
1618.371960696,14784
1618.373504701,14784
1618.375028298,14784
1618.376580674,14784
1618.378122549,14784
1618.379668054,14784
1618.381200689,14784
1618.382737157,14784
1618.38428018,14784
1618.385861334,14784
1618.387449987,14784
1618.389015196,14800
1618.390588275,14784
1618.392166558,14784
1618.393748378,14784
1618.395322772,14768
1618.39689724,14784
1618.398481856,14784
1618.400058547,14784
1618.401753182,14784
1618.403328317,14784
1618.404892174,14768
1618.406468327,14784
1618.408045517,14784
1618.409631634,14784
1618.41120975,14784
1618.412795163,14784
1618.41436826,14784
1618.415937376,14784
1618.417519548,14784
1618.41905835,14784
1618.420619466,14784
1618.422202971,14800
1618.423780587,14784
1618.425361296,14784
1618.42695645,14784
1618.428562992,14784
1618.430169608,14768
1618.436389203,14784
1618.442473074,14784
1618.446212198,14784
1618.447786055,14784
1618.449479301,14784
1618.451057584,14784
1618.452640941,14784
1618.454218798,14784
1618.455797062,14800
1618.457364475,14784
1618.458949814,14784
1618.460527448,14768
1618.462107583,14784
1618.463684755,14784
1618.465270001,14784
1618.466842636,14784
1618.46842053,14784
1618.470001961,14784
1618.471575022,14784
1618.473147341,14784
1618.474734476,14784
1618.476315407,14784
1618.477892542,14784
1618.479462214,14784
1618.481034015,14784
1618.482605946,14784
1618.484181192,14784
1618.485727401,14784
1618.487319888,14784
1618.48887343,14784
1618.49039825,14784
1618.491943847,14768
1618.493477834,14784
1618.495012043,14784
1618.496560788,14768
1618.49813372,14784
1618.499704465,14784
1618.501271359,14784
1618.502848013,14784
1618.50440774,14784
1618.505982079,14784
1618.507558584,14784
1618.509138774,14784
1618.51070015,14784
1618.512272673,14784
1618.51384516,14784
1618.51542548,14784
1618.517011892,14784
1618.51858612,14800
1618.520156217,14784
1618.521688871,14784
1618.52327295,14784
1618.524855437,14784
1618.526429164,14784
1618.528005114,14784
1618.529597674,14784
1618.531182291,14784
1618.537445904,14784
1618.54342609,14784
1618.547319695,14784
1618.548897793,14784
1618.550485076,14784
1618.552073081,14784
1618.553650494,14784
1618.555224277,14784
1618.556806874,14784
1618.558381676,14784
1618.559960663,14784
1618.561534631,14784
1618.563107451,14784
1618.56468053,14784
1618.566251498,14784
1618.567947466,14784
1618.569530286,14784
1618.571109403,14784
1618.572685482,14784
1618.574270339,14784
1618.575853937,14768
1618.577436053,14784
1618.579005669,14784
1618.580581212,14768
1618.582156291,14784
1618.583724388,14784
1618.585293634,14800
1618.586877695,14784
1618.588448534,14784
1618.590021576,14784
1618.591600581,14784
1618.593182142,14784
1618.594753313,14784
1618.59633793,14800
1618.597916027,14784
1618.599490718,14784
1618.601068834,14784
1618.602619339,14784
1618.604146233,14784
1618.605735553,14784
1618.607307521,14784
1618.608878952,14800
1618.610448994,14784
1618.612022407,14784
1618.613579079,14784
1618.615161436,14784
1618.616737015,14784
1618.618295798,14784
1618.619834192,14784
1618.621420716,14784
1618.622987869,14800
1618.624571689,14784
1618.626147324,14784
1618.627721995,14784
1618.629309649,14784
1618.630895987,14784
1618.637410694,14784
1618.64343125,14800
1618.647339911,14784
1618.648929843,14784
1618.650506996,14784
1618.65203026,14800
1618.653602006,14784
1618.65517327,14784
1618.656749794,14784
1618.658318373,14784
1618.659885564,14784
1618.661459309,14800
1618.663079352,14784
1618.664639598,14784
1618.666188992,14800
1618.6677232,14800
1618.669263354,14784
1618.670792284,14768
1618.672356864,14784
1618.673896887,14784
1618.675432392,14784
1618.676999342,14768
1618.678571569,14784
1618.680244038,14800
1618.681748339,14784
1618.683376418,14784
1618.684975886,14800
1618.686553632,14784
1618.688090174,14784
1618.689638291,14784
1618.691178999,14784
1618.692730412,14784
1618.694302991,14784
1618.695886811,14784
1618.697467779,14784
1618.699040062,14784
1618.700615678,14784
1618.702198221,14784
1618.703774263,14784
1618.705353064,14784
1618.706918032,14800
1618.708499797,14784
1618.710070617,14784
1618.711637214,14784
1618.713202127,14784
1618.714782077,14784
1618.716356674,14784
1618.717939179,14784
1618.719505092,14784
1618.721062708,14784
1618.722641584,14784
1618.724336663,14784
1618.725905872,14784
1618.727475155,14784
1618.729093901,14768
1618.73067824,14784
1618.737393095,14784
1618.743458207,14784
1618.747263461,14784
1618.748847021,14784
1618.750430527,14784
1618.752010698,14784
1618.753599518,14784
1618.755181542,14784
1618.756771529,14784
1618.75834683,14768
1618.759933206,14784
1618.761497285,14784
1618.763028308,14784
1618.764588721,14784
1618.7661668,14800
1618.767736842,14784
1618.76930207,14784
1618.770872205,14784
1618.772557599,14784
1618.774133141,14784
1618.775712591,14784
1618.777299485,14784
1618.778870934,14784
1618.780441828,14784
1618.781985333,14768
1618.783532561,14816
1618.785133214,14784
1618.786725219,14784
1618.788300762,14784
1618.789881656,14784
1618.791460494,14800
1618.793040184,14784
1618.79461243,14784
1618.796173806,14784
1618.797753422,14768
1618.799319205,14784
1618.800892247,14800
1618.80245466,14800
1618.804048313,14784
1618.805632929,14784
1618.807211527,14784
1618.80875431,14784
1618.810341334,14784
1618.811922191,14784
1618.8135109,14784
1618.81508672,14800
1618.816671003,14800
1618.818249656,14784
1618.819830846,14784
1618.821385018,14784
1618.822938153,14784
1618.824498306,14784
1618.826083607,14784
1618.827643872,14784
1618.829217377,14784
1618.830815623,14784
1618.832402832,14784
1618.839396373,14784
1618.845463708,14800
1618.84935285,14784
1618.850923485,14784
1618.852507972,14784
1618.85409281,14784
1618.855675519,14784
1618.857247432,14784
1618.858823752,14784
1618.860393238,14784
1618.861971577,14800
1618.863557767,14784
1618.865138143,14784
1618.866719463,14784
1618.868299857,14784
1618.869877806,14800
1618.871452071,14768
1618.873023391,14784
1618.874588914,14784
1618.876166679,14784
1618.877725999,14784
1618.879310319,14784
1618.880887213,14800
1618.882459421,14784
1618.88402189,14784
1618.885610487,14784
1618.887183326,14784
1618.888751035,14784
1618.890311206,14784
1618.891988564,14784
1618.893570532,14784
1618.895108185,14784
1618.896667672,14784
1618.898250232,14784
1618.89981696,14784
1618.901381002,14784
1618.902938229,14784
1618.904514808,14784
1618.906092258,14784
1618.907674819,14784
1618.909263472,14784
1618.910858163,14784
1618.912434094,14784
1618.914007451,14784
1618.915582511,14784
1618.917166868,14784
1618.918732781,14784
1618.920309082,14784
1618.921901662,14784
1618.923484556,14784
1618.925069672,14784
1618.926642455,14784
1618.928171849,14784
1618.929757873,14768
1618.937405064,14784
1618.94348538,14784
1618.947382875,14800
1618.948962732,14784
1618.950524866,14768
1618.95210526,14784
1618.953679155,14800
1618.955254937,14784
1618.956834813,14784
1618.958409985,14784
1618.959981231,14768
1618.96156018,14784
1618.96314213,14784
1618.964705802,14768
1618.966262492,14784
1618.967797293,14816
1618.969366743,14784
1618.970945674,14784
1618.972523883,14784
1618.974079629,14784
1618.975650652,14784
1618.97716762,14784
1618.97874657,14784
1618.980320834,14768
1618.981904525,14784
1618.98348353,14784
1618.985050405,14784
1618.986618429,14784
1618.988198564,14784
1618.98975981,14784
1618.991331907,14784
1618.992918394,14784
1618.994505881,14784
1618.996079608,14784
1618.997640798,14784
1618.999208155,14784
1619.000797049,14784
1619.00237861,14784
1619.00395356,14800
1619.005500639,14784
1619.007034162,14784
1619.008591019,14784
1619.010178636,14784
1619.011762326,14784
1619.013446757,14784
1619.015022318,14784
1619.016583286,14784
1619.018170143,14784
1619.019746574,14784
1619.021312542,14784
1619.022884585,14784
1619.024455608,14784
1619.026009688,14784
1619.027538433,14784
1619.029108809,14784
1619.036521852,14784
1619.043390781,14784
1619.046467403,14800
1619.048047593,14784
1619.049628228,14784
1619.051201011,14800
1619.05277896,14784
1619.054365762,14784
1619.055945248,14784
1619.057529087,14784
1619.059104759,14800
1619.060673301,14784
1619.06219988,14784
1619.063770533,14784
1619.065346779,14800
1619.066927081,14784
1619.068488697,14784
1619.070057887,14784
1619.071644781,14768
1619.07321462,14800
1619.074791662,14784
1619.076362908,14784
1619.077938561,14784
1619.079516881,14784
1619.081089516,14784
1619.082663984,14784
1619.084241545,14800
1619.085820161,14784
1619.087395018,14816
1619.088969801,14784
1619.090546399,14784
1619.09212657,14784
1619.093709242,14784
1619.095282933,14784
1619.096864382,14784
1619.098375109,14784
1619.099916189,14784
1619.101485953,14784
1619.103063736,14784
1619.104652797,14784
1619.106237746,14784
1619.107818863,14784
1619.10937922,14784
1619.110972669,14784
1619.112556026,14800
1619.114125457,14784
1619.115696148,14784
1619.117284264,14784
1619.118842565,14784
1619.120415904,14784
1619.121994594,14784
1619.12357321,14768
1619.125153975,14784
1619.126734091,14800
1619.128286207,14768
1619.129867509,14784
1619.137429497,14784
1619.143582183,14784
1619.146475563,14784
1619.14805505,14784
1619.149640166,14784
1619.151212023,14800
1619.152792584,14784
1619.154362645,14784
1619.155945687,14784
1619.157528322,14800
1619.159111345,14784
1619.160683795,14784
1619.162260633,14784
1619.16388599,14784
1619.165443144,14784
1619.166995797,14784
1619.168567024,14800
1619.170109066,14784
1619.17166309,14784
1619.173250521,14784
1619.174839582,14784
1619.176421235,14784
1619.177998166,14784
1619.179575153,14784
1619.181096788,14784
1619.182674608,14784
1619.184257335,14784
1619.185846988,14784
1619.187421327,14784
1619.18899848,14784
1619.190582374,14784
1619.192163305,14800
1619.19375344,14768
1619.195331482,14784
1619.196896895,14784
1619.198469326,14800
1619.200050553,14784
1619.201630207,14784
1619.203199841,14784
1619.204781476,14784
1619.206357778,14784
1619.20793382,14784
1619.209514584,14768
1619.211094256,14784
1619.212672743,14784
1619.214254489,14784
1619.215837401,14784
1619.217366591,14768
1619.218943689,14784
1619.220528954,14784
1619.222104496,14784
1619.223682612,14784
1619.22525921,14784
1619.226834548,14784
1619.228418091,14784
1619.230016429,14784
1619.23741775,14784
1619.24345601,14784
1619.246540539,14784
1619.248113877,14784
1619.249687382,14784
1619.251254443,14784
1619.252821985,14784
1619.254399731,14784
1619.255968866,14784
1619.257539945,14784
1619.259124284,14784
1619.260715141,14784
1619.26229635,14784
1619.263870818,14784
1619.265565768,14784
1619.267151884,14784
1619.268739778,14784
1619.270313839,14784
1619.271903085,14784
1619.273480256,14784
1619.275048632,14784
1619.276627137,14784
1619.278192383,14784
1619.279759536,14784
1619.281317856,14784
1619.282871287,14784
1619.284441589,14784
1619.286011001,14784
1619.287570765,14784
1619.289140937,14784
1619.29072435,14784
1619.292302448,14784
1619.293869675,14784
1619.295440365,14784
1619.297009741,14784
1619.298575061,14784
1619.300123714,14784
1619.301653182,14784
1619.303239798,14784
1619.304802655,14784
1619.306387123,14784
1619.307971795,14784
1619.309554245,14784
1619.311127491,14784
1619.31271294,14784
1619.314299594,14768
1619.315869636,14784
1619.317440789,14784
1619.31900885,14784
1619.320578022,14784
1619.322146878,14800
1619.323711513,14784
1619.325253796,14784
1619.326801838,14784
1619.32835251,14768
1619.329933404,14784
1619.331505465,14784
1619.338426228,14784
1619.344482266,14784
1619.347592184,14784
1619.349152689,14784
1619.350728972,14784
1619.352284199,14784
1619.353834093,14784
1619.355406209,14784
1619.356979585,14784
1619.358545664,14784
1619.360119447,14784
1619.361675397,14784
1619.363242642,14784
1619.364793444,14800
1619.36634969,14800
1619.367896454,14784
1619.369470274,14784
1619.371023557,14800
1619.372590191,14784
1619.374137085,14784
1619.37568272,14784
1619.377238281,14768
1619.378796249,14784
1619.380367032,14784
1619.381922574,14784
1619.383597598,14816
1619.385176807,14800
1619.386740034,14784
1619.388302169,14784
1619.389870822,14784
1619.391427216,14784
1619.392993814,14768
1619.394558819,14784
1619.396126491,14784
1619.397677403,14784
1619.399231982,14784
1619.400797654,14784
1619.402357696,14784
1619.403924683,14784
1619.405478577,14784
1619.407044878,14784
1619.408608828,14784
1619.410182,14768
1619.411753949,14784
1619.41330601,14784
1619.414862737,14784
1619.416415261,14784
1619.417971469,14784
1619.419473678,14800
1619.421021405,14784
1619.422570373,14784
1619.424137638,14784
1619.42570305,14784
1619.427253444,14784
1619.428821357,14768
1619.430373584,14768
1619.431946404,14768
1619.439478095,14784
1619.445446022,14784
1619.449352702,14784
