Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1616.920892403,0,0,0,0,0,0
1617.046811131,0.0771,-0.3223,0.9561,-18.655,-4.026,168.256
1617.152833998,0.0708,-0.3232,0.9551,-18.655,-4.026,168.25
1617.253726217,0.0718,-0.3223,0.9551,-18.66,-4.026,168.239
1617.356698518,0.0713,-0.3213,0.9551,-18.66,-4.032,168.212
1617.456718586,0.0713,-0.3228,0.9551,-18.66,-4.032,168.201
1617.558278308,0.0708,-0.3223,0.9565,-18.66,-4.032,168.206
1617.658311969,0.0718,-0.3223,0.9556,-18.66,-4.037,168.212
1617.759859635,0.0713,-0.3228,0.9556,-18.66,-4.037,168.206
1617.859990796,0.0713,-0.3223,0.9551,-18.655,-4.037,168.195
1617.960494478,0.0713,-0.3218,0.9556,-18.655,-4.043,168.195
1618.061474808,0.0718,-0.3223,0.9556,-18.66,-4.043,168.195
1618.162078694,0.0718,-0.3223,0.9556,-18.66,-4.048,168.195
1618.263301081,0.0723,-0.3232,0.9556,-18.66,-4.048,168.195
1618.364275337,0.0718,-0.3232,0.9556,-18.66,-4.054,168.19
1618.465277149,0.0806,-0.3262,0.9585,-18.611,-4.026,168.179
1618.566258035,0.0835,-0.3335,0.9629,-18.105,-3.664,167.937
1618.667729978,0.064,-0.2202,0.9697,-16.941,-2.653,167.415
1618.767744046,0.0347,-0.2847,0.9683,-16.512,-2.131,166.992
1618.868306968,0.0151,-0.2891,0.9629,-16.556,-1.703,166.827
1618.969373761,0.0239,-0.2812,0.9683,-16.595,-1.511,166.783
1619.070064535,0.0239,-0.291,0.9658,-16.639,-1.357,166.75
1619.170116029,0.0107,-0.2812,0.9624,-16.694,-1.23,166.723
1619.270320617,0.0186,-0.291,0.9683,-16.688,-1.165,166.69
1619.371029835,0.0161,-0.2896,0.9712,-16.688,-1.115,166.69
1619.471474533,0.0161,-0.2861,0.9702,-16.71,-1.093,166.685
1619.572958717,0.0161,-0.2891,0.9688,-16.705,-1.055,166.652
1619.673358248,0.0146,-0.2881,0.9683,-16.699,-1.027,166.624
1619.774731635,0.0151,-0.2891,0.9644,-16.699,-1.005,166.608
1619.875846484,0.0156,-0.2891,0.9688,-16.694,-0.994,166.591
1619.977195982,0.0156,-0.2891,0.9688,-16.688,-0.983,166.591
1620.078274016,0.0161,-0.2886,0.9688,-16.683,-0.978,166.591
1620.179762125,0.0151,-0.2881,0.9692,-16.683,-0.967,166.586
