Time,RawValue1,RawValue2
233.295341296,20320,20896
233.298371367,20288,20864
233.300082564,20304,20864
233.301805761,20304,20864
233.303506105,20320,20864
233.305194153,20304,20880
233.306878127,20320,20880
233.30855523,20320,20864
233.310230389,20288,20864
233.311909381,20304,20880
233.313586244,20304,20896
233.315257106,20304,20848
233.316932284,20272,20880
233.318655277,20304,20880
233.320752332,20336,20880
233.322419175,20336,20896
233.324089371,20304,20912
233.32578016,20336,20880
233.327461375,20304,20880
233.329133774,20320,20864
233.330810211,20288,20864
233.33249411,20288,20848
233.334167658,20288,20896
233.335851817,20320,20864
233.337534458,20272,20880
233.339202746,20304,20880
233.340884331,20304,20896
233.34256423,20304,20912
233.344242074,20336,20864
233.345917567,20288,20848
233.347589929,20288,20912
233.349257088,20288,20864
233.350929395,20336,20896
233.352602961,20288,20864
233.354270157,20320,20880
233.355938982,20288,20864
233.357615289,20304,20864
233.359290281,20336,20912
233.360968996,20336,20912
233.362643247,20288,20912
233.36431498,20288,20896
233.365991806,20320,20880
233.367672446,20304,20864
233.369346401,20304,20912
233.37101943,20304,20880
233.372687478,20288,20896
233.374362526,20288,20880
233.376036444,20304,20896
233.377707751,20288,20864
233.379386521,20320,20880
233.381065142,20304,20848
233.382732449,20320,20880
233.384413071,20288,20880
233.386085489,20304,20880
233.387762704,20304,20896
233.389430325,20320,20864
233.391106688,20288,20880
233.392787606,20336,20896
233.394456339,20288,20880
233.396137294,20288,20880
233.397812138,20272,20896
233.399479112,20304,20896
233.401159456,20288,20880
233.402834522,20304,20864
233.404503866,20304,20880
233.406175747,20304,20880
233.407847221,20288,20864
233.409521787,20288,20880
233.411201575,20320,20896
233.412876512,20304,20912
233.414553819,20272,20864
233.416233385,20288,20880
233.417906377,20304,20896
233.41957974,20288,20880
233.421306937,20288,20880
233.422989188,20288,20896
233.424659328,20336,20880
233.426354784,20288,20912
233.428022202,20304,20896
233.429703324,20272,20880
233.431378057,20304,20880
233.433052419,20336,20880
233.43473256,20320,20896
233.436405144,20320,20864
233.438084877,20320,20880
233.43976061,20304,20880
233.441436547,20304,20896
233.443108354,20304,20912
233.444787679,20336,20896
233.446454838,20320,20912
233.448128367,20304,20896
233.449795544,20304,20896
233.451462981,20304,20880
233.453136473,20304,20912
233.454811187,20320,20832
233.456486161,20304,20880
233.458154931,20320,20880
233.459828275,20304,20896
233.461499026,20304,20864
233.463175444,20288,20944
233.464850511,20304,20896
233.466519077,20304,20880
233.468193717,20304,20912
233.469870635,20336,20864
233.47154259,20304,20864
233.473218027,20288,20880
233.474893093,20320,20880
233.476565678,20304,20896
233.478232725,20272,20880
233.479905699,20304,20896
233.48157708,20304,20896
233.483246091,20288,20928
233.484913212,20304,20896
233.486583186,20320,20912
233.488260437,20304,20880
233.489932559,20288,20896
233.49160431,20304,20864
233.493274914,20304,20848
233.494944295,20320,20864
233.496618509,20304,20864
233.498295575,20288,20880
233.499967493,20320,20896
233.501643263,20288,20896
233.503314533,20304,20880
233.504985192,20304,20896
233.50666211,20288,20944
233.50833101,20320,20880
233.510007205,20320,20912
233.511680957,20288,20848
233.51335256,20320,20912
233.515023737,20304,20912
233.516699267,20288,20912
233.518372981,20288,20864
233.520043288,20320,20896
233.521716706,20304,20912
233.523390161,20288,20928
233.52507245,20288,20864
233.526742886,20304,20864
233.528410971,20288,20880
233.530087722,20288,20880
233.531759862,20320,20880
233.533435929,20304,20864
233.53510605,20304,20880
233.536776876,20304,20896
233.538446627,20304,20880
233.540114453,20304,20880
233.541787408,20336,20896
233.54345777,20336,20912
233.545134207,20304,20896
233.546803847,20320,20880
233.54847082,20304,20864
233.55014522,20336,20896
233.551821675,20320,20848
233.553492056,20320,20864
233.555173771,20288,20880
233.556843596,20320,20896
233.558515996,20304,20880
233.560187228,20272,20864
233.561862961,20336,20928
233.56353712,20320,20880
233.565210186,20336,20928
233.566879253,20272,20896
233.568545985,20272,20896
233.570217551,20320,20864
233.57188584,20304,20832
233.573559536,20304,20896
233.575228657,20304,20896
233.576901612,20352,20880
233.578575012,20304,20928
233.580242189,20320,20912
233.581918218,20272,20912
233.583591711,20320,20912
233.585267055,20320,20880
233.586934917,20320,20880
233.588610928,20304,20864
233.590280957,20304,20896
233.591954282,20304,20880
233.593626608,20288,20848
233.595294007,20304,20896
233.596969499,20320,20848
233.598640029,20272,20896
233.60030878,20304,20880
233.601983253,20304,20752
233.603660264,20320,20896
233.605333108,20272,20880
233.607001489,20304,20896
233.608670926,20304,20896
233.61033964,20336,20880
233.612011854,20304,20864
233.613680865,20288,20864
233.615352598,20304,20880
233.617025608,20272,20880
233.618699082,20320,20864
233.620372907,20272,20880
233.622044363,20288,20848
233.623720799,20304,20912
233.625391736,20288,20880
233.627059931,20288,20896
233.628732442,20304,20864
233.630402008,20288,20880
233.632072723,20304,20880
233.633746437,20288,20896
233.635423077,20304,20912
233.63709494,20336,20880
233.638764061,20288,20912
233.640432165,20288,20928
233.642104009,20304,20848
233.643772704,20288,20928
233.645443863,20304,20864
233.647114096,20336,20912
233.648789458,20304,20880
233.650461376,20320,20880
233.652131091,20320,20880
233.653803768,20336,20880
233.65547063,20304,20864
233.657140326,20304,20896
233.658812374,20304,20896
233.660479662,20304,20864
233.662153266,20320,20928
233.663825998,20288,20896
233.665495898,20336,20944
233.667164908,20320,20912
233.668841771,20336,20896
233.670514448,20288,20928
233.672190089,20288,20912
233.673866636,20304,20896
233.675542203,20288,20880
233.677212084,20304,20880
233.678889057,20304,20928
233.680563568,20304,20880
233.682234449,20336,20896
233.68390533,20304,20880
233.685580989,20304,20880
233.687252351,20320,20880
233.688923843,20304,20848
233.690598206,20272,20912
233.692265124,20320,20864
233.693935746,20304,20880
233.695605923,20288,20896
233.697281119,20304,20912
233.698955852,20320,20880
233.700624899,20304,20880
233.70229654,20336,20912
233.703966124,20320,20880
233.705639894,20288,20896
233.70731022,20288,20864
233.708980082,20320,20912
233.710657,20288,20880
233.712327992,20320,20880
233.713996725,20304,20880
