Time,RawValue1,RawValue2
3.000454,16496,16000
3.002613,16496,15984
3.004285,16496,16000
3.005953,16464,16000
3.007622,16496,16000
3.009288,16512,16000
3.010992,16480,16016
3.012661,16448,16000
3.014329,16480,15984
3.015997,16480,16000
3.017854,16480,16000
3.019524,16480,16000
3.021235,16480,16000
3.022906,16464,15984
3.024574,16464,16016
3.026245,16480,16000
3.027915,16512,16000
3.029587,16496,16000
3.031273,16480,15984
3.032943,16448,16016
3.034788,16496,15984
3.036461,16480,16016
3.038131,16480,15968
3.039798,16480,16000
3.041489,16464,15984
3.043158,16416,16000
3.044825,16496,16000
3.046496,16480,16000
3.048163,16464,16016
3.049831,16496,16000
3.051724,16496,16000
3.053393,16464,16000
3.055065,16448,16000
3.056732,16496,15984
3.0584,16480,16016
3.06007,16480,16000
3.061758,16464,16000
3.063429,16464,16000
3.065099,16480,16016
3.066771,16480,16000
3.068624,16480,15984
3.070292,16480,15984
3.071991,16480,16000
3.073663,16464,16000
3.075331,16512,15984
3.077,16496,16016
3.078671,16496,16016
3.080342,16480,15984
3.082022,16464,16016
3.083694,16464,16032
3.085548,16480,16016
3.08722,16496,16000
3.088887,16480,16000
3.090555,16480,16000
3.092235,16480,15968
3.093903,16496,16000
3.09557,16480,15968
3.097241,16464,16000
3.098911,16448,16000
3.100582,16496,16016
3.102381,16496,15968
3.104048,16464,16000
3.105719,16480,16000
3.107386,16480,16000
3.109057,16496,15984
3.110728,16496,16000
3.112423,16464,16016
3.114092,16496,16000
3.115759,16512,15984
3.117426,16432,15984
3.119245,16464,15984
3.120913,16464,16000
3.122581,16496,16016
3.124248,16480,15984
3.125919,16496,16016
3.127588,16480,16000
3.129256,16480,16000
3.130926,16496,15984
3.132595,16480,16000
3.134263,16496,16000
3.136063,16464,15984
3.13773,16432,16000
3.139397,16448,16016
3.141067,16496,16000
3.142736,16496,15984
3.144407,16480,15984
3.146077,16448,16000
3.147747,16480,16016
3.149417,16432,16016
3.151085,16448,15952
3.152918,16496,15984
3.154588,16496,16000
3.156255,16480,16000
3.157922,16480,16000
3.159589,16464,15984
3.16126,16464,15984
3.162931,16480,15984
3.164601,16480,16000
3.166272,16496,16000
3.167941,16480,15968
3.169743,16464,16000
3.171414,16464,15984
3.173085,16464,16000
3.174754,16448,16000
3.176423,16464,15984
3.178093,16480,15984
3.17976,16480,16000
3.18143,16464,16016
3.1831,16464,15984
3.184769,16480,15968
3.18658,16496,16000
3.188251,16512,16016
3.189919,16448,15984
3.191589,16512,16000
3.193257,16480,15984
3.194927,16480,15984
3.196594,16480,16000
3.198265,16464,15984
3.199932,16496,15984
3.201601,16464,16000
3.203438,16480,16000
3.205105,16480,16016
3.206775,16480,15984
3.208446,16448,16000
3.210117,16464,16000
3.211784,16496,16032
3.213454,16464,16000
3.215125,16480,15968
3.216796,16448,16000
3.218467,16496,16016
3.220272,16496,16000
3.221943,16464,16000
3.223613,16464,16000
3.225283,16496,16000
3.22695,16496,16000
3.228621,16464,15984
3.23029,16464,16000
3.231959,16464,16000
3.233629,16464,15984
3.235298,16480,15984
3.237098,16448,16000
3.238769,16496,16000
3.24044,16496,15984
3.242109,16464,16000
3.243779,16480,16000
3.245447,16416,16000
3.247115,16464,16000
3.248784,16464,16016
3.250452,16480,16000
3.25212,16480,16000
3.253951,16480,16000
3.255619,16480,15968
3.25729,16464,16000
3.258959,16480,15984
3.260628,16432,16000
3.262299,16464,16000
3.263966,16480,16000
3.265633,16448,16000
3.267303,16464,15968
3.268974,16480,15984
3.270774,16464,16000
3.272444,16480,16000
3.274111,16480,15984
3.275781,16480,16000
3.277451,16432,16016
3.279119,16448,15968
3.280786,16432,16000
3.282455,16464,16000
3.284123,16480,15968
3.285792,16480,16000
3.287596,16464,16000
3.289267,16432,16016
3.290937,16480,16000
3.292603,16448,16000
3.294271,16480,16000
3.295938,16480,16000
3.297607,16448,16000
3.299276,16464,15968
3.300947,16480,15968
3.302615,16464,16000
3.304459,16496,16000
3.30613,16480,15984
3.307798,16496,15984
3.309466,16464,15952
3.311135,16464,15984
3.312806,16464,16000
3.314477,16480,16016
3.316146,16512,16000
3.317815,16432,16000
3.319483,16448,15984
3.321282,16448,15984
3.322949,16496,15968
3.324619,16448,15984
3.326287,16448,15984
3.327954,16480,16000
3.329624,16448,16000
3.331294,16448,16000
3.332964,16416,16000
3.334634,16464,15984
3.336304,16496,16000
3.338096,16432,15984
3.339766,16496,16000
3.341434,16432,16000
3.343102,16448,16000
3.344769,16480,16000
3.346438,16448,16016
3.348108,16448,15984
3.349779,16480,16000
3.351449,16480,15984
3.353117,16496,15968
3.354948,16496,15968
3.35662,16496,16032
3.358287,16496,15984
3.359954,16480,16000
3.361623,16464,16000
3.36329,16464,16000
3.364961,16480,16000
3.366628,16480,16000
3.368296,16496,16016
3.369965,16512,15984
3.371763,16464,16000
3.37343,16448,16016
3.375098,16496,15984
3.376765,16464,16000
3.378435,16480,16000
3.380103,16496,16000
3.381774,16448,16016
3.383443,16464,16000
3.385111,16480,16000
3.386782,16480,16000
3.38858,16480,15984
3.390248,16464,16000
3.391919,16464,16000
3.393586,16448,16000
3.395255,16480,16000
3.396924,16496,16000
3.398595,16480,15984
3.400266,16448,15984
3.401936,16480,16000
3.403607,16464,16000
3.405442,16480,15984
3.40711,16496,15984
3.408779,16464,16016
3.410448,16480,15984
3.412118,16448,16000
3.413787,16448,16016
3.415456,16464,15984
3.417124,16496,15984
3.418793,16464,15984
3.420463,16480,15984
3.422272,16448,16016
3.423943,16480,16000
3.42561,16480,15984
3.42728,16480,16000
3.428948,16464,16000
3.430617,16416,16000
3.432287,16464,16000
3.433959,16480,16016
3.435627,16464,16016
3.437295,16496,15968
3.439093,16464,16000
3.44076,16496,16016
3.442429,16432,16000
3.4441,16464,16000
3.445767,16464,16000
3.447434,16480,16000
3.449104,16496,16000
3.450773,16432,16016
3.452441,16480,15984
3.454109,16464,15952
3.455944,16496,15984
3.457612,16480,16000
3.459281,16480,16000
3.46095,16464,16000
3.462617,16480,16000
3.464284,16464,16000
3.465954,16496,16016
3.467625,16480,15984
3.469292,16464,15984
3.470963,16432,15984
3.47276,16480,16000
3.474429,16464,16016
3.476097,16480,16000
3.477765,16448,16016
3.479433,16496,16000
3.481104,16432,16016
3.482771,16448,16000
3.484439,16448,16016
3.48611,16480,16000
3.487782,16496,16016
3.489592,16480,15984
3.491259,16480,16016
3.492927,16480,16000
3.494596,16448,16032
3.496265,16496,15984
3.497935,16480,16016
3.499606,16464,15984
3.501273,16496,16016
3.502942,16448,15984
3.504612,16480,16000
3.506443,16480,16000
3.508112,16480,16000
3.509779,16480,15984
3.51145,16480,15984
3.51312,16480,16000
3.514787,16432,15984
3.516456,16464,16000
3.518124,16464,15984
3.519793,16480,16000
3.521464,16496,15968
3.523263,16464,15984
3.524932,16496,16000
3.526601,16480,16016
3.528273,16432,15984
3.529942,16448,16016
3.531609,16496,16000
3.533277,16464,16016
3.534949,16464,16000
3.536619,16464,16000
3.538291,16496,16032
3.54009,16496,16000
3.541761,16464,15984
3.543428,16464,16000
3.545099,16432,16000
3.546768,16448,15968
3.548437,16480,16000
3.550104,16432,16000
3.551775,16464,16000
3.553445,16448,16000
3.555111,16448,16000
3.556937,16480,16000
3.558608,16496,16016
3.560278,16480,16000
3.561946,16464,16000
3.563614,16464,16016
3.565281,16464,16000
3.566948,16480,15984
3.568618,16480,16000
3.570285,16464,15984
3.571952,16512,16000
3.57376,16480,16016
3.575427,16464,15968
3.577096,16480,16000
3.578763,16480,15984
3.580435,16464,16000
3.582102,16464,16000
3.583771,16464,16000
3.585441,16480,16000
3.587113,16480,15984
3.588779,16480,15968
3.590584,16480,15968
3.59225,16480,16000
3.593922,16464,16016
3.595592,16496,16000
3.597263,16448,15984
3.598932,16464,16000
3.6006,16464,16016
3.602268,16480,16000
3.603938,16464,16000
3.605607,16464,16000
3.607436,16480,15968
3.609103,16512,16000
