Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
235.118619859,-0.0796,0.0278,0.9922,2.433,2.159,42.572,0.061,-0.4883,0.0,-10535,5614,-429
235.218619984,-0.0884,0.0488,0.9478,2.422,2.12,42.589,-0.3662,-1.1597,0.2441,-10542,5630,-415
235.318625443,-0.0732,0.0005,1.0156,2.422,2.142,42.621,-0.4883,-0.4272,0.3052,-10540,5610,-414
235.418625494,-0.0864,0.0488,0.9521,2.411,2.137,42.627,-0.5493,-1.4648,0.1831,-10518,5646,-439
235.518625638,-0.0674,-0.002,0.9746,2.406,2.131,42.638,-0.2441,-0.6104,0.3662,-10485,5687,-446
235.618625764,-0.0762,0.0474,1.0239,2.439,2.137,42.671,-0.7935,-1.0986,0.3052,-10464,5709,-463
235.718625778,-0.0503,0.0488,1.0225,2.428,2.137,42.671,0.0,-0.9766,0.1831,-10468,5714,-450
235.818625848,-0.0322,0.0308,1.0508,2.45,2.148,42.698,-0.6714,-1.2207,0.4883,-10506,5689,-412
235.918625858,-0.041,0.0615,1.0537,2.461,2.137,42.715,0.0,-0.7935,0.2441,-10537,5639,-382
236.01863086,-0.0498,0.0654,1.0293,2.444,2.137,42.731,-0.7324,-0.6714,0.4272,-10539,5637,-395
236.118635899,-0.0527,0.0605,0.9712,2.455,2.148,42.753,-1.0986,-1.0376,0.5493,-10538,5622,-388
236.218635994,-0.0571,0.0073,0.9575,2.433,2.148,42.764,-0.7935,-0.6714,0.3052,-10551,5612,-422
236.318635996,-0.0654,0.0044,1.0308,2.45,2.153,42.786,0.0,0.3662,0.1831,-10511,5636,-432
236.41863609,-0.0518,0.0181,1.0601,2.444,2.137,42.792,-0.2441,-0.7935,-0.061,-10477,5702,-447
236.518636166,-0.0547,0.0576,0.9775,2.45,2.153,42.814,0.0,-0.3662,0.3662,-10487,5709,-464
236.618636242,-0.0425,0.0625,1.002,2.439,2.17,42.836,-0.3662,-1.2207,0.1221,-10525,5675,-431
236.718636263,-0.0474,0.0664,1.0269,2.439,2.142,42.836,-0.1221,-0.4883,0.1221,-10528,5627,-391
236.818636376,-0.062,0.0225,1.0352,2.439,2.159,42.874,-0.7935,-0.6104,0.4272,-10508,5609,-386
236.918636411,-0.0161,-0.0547,0.9893,2.439,2.164,42.88,0.0,-0.2441,0.0,-10512,5599,-400
237.018642661,-0.0552,0.0542,1.0234,2.439,2.148,42.896,0.2441,-0.7935,0.3052,-10482,5640,-425
237.118642762,-0.0557,0.0801,1.0493,2.433,2.142,42.918,-0.6104,-0.5493,0.3662,-10470,5703,-464
237.218642864,-0.1021,0.0615,1.0068,2.428,2.153,42.94,0.0,-0.2441,0.1831,-10465,5718,-413
237.318642909,-0.0557,0.0332,0.998,2.428,2.148,42.951,-0.3662,-1.0986,0.0,-10487,5670,-403
237.418642936,-0.0225,0.0444,1.0386,2.433,2.142,42.968,-0.3662,-0.7935,0.5493,-10499,5619,-402
237.518642945,-0.0928,0.0581,1.0264,2.428,2.164,42.995,0.2441,0.061,0.061,-10502,5623,-401
237.618642972,-0.0947,0.0591,0.9785,2.417,2.159,42.99,-0.6714,0.061,0.0,-10522,5613,-392
237.718643018,-0.0234,0.0303,1.0278,2.433,2.148,43.033,0.061,-0.4272,0.4272,-10489,5658,-438
237.818643045,-0.0566,-0.0195,1.0142,2.417,2.126,43.044,-0.1831,-1.0986,0.061,-10486,5714,-440
237.918643069,-0.0537,0.0952,1.0093,2.422,2.17,43.066,-0.4883,-0.5493,0.6104,-10472,5712,-455
238.018643122,-0.0171,0.1099,0.998,2.422,2.153,43.083,0.0,-0.9766,0.0,-10537,5644,-413
238.118647508,-0.0801,-0.0239,1.0044,2.417,2.17,43.088,-0.5493,-0.5493,0.2441,-10541,5633,-415
238.218647524,-0.0562,0.1069,0.9424,2.433,2.159,43.121,0.0,-0.3662,0.0,-10525,5630,-419
238.318647632,-0.0894,0.0229,0.9863,2.401,2.126,43.127,-1.0376,-0.8545,0.1831,-10472,5691,-452
238.418647722,-0.0576,0.0923,1.0327,2.433,2.153,43.154,0.061,-0.4883,0.3052,-10492,5716,-448
238.518654182,-0.0493,0.0205,1.0747,2.395,2.153,43.165,-0.1831,-1.2817,0.1221,-10543,5645,-424
238.61865929,-0.0625,0.0254,0.9966,2.417,2.164,43.176,-0.7324,-0.7935,0.4272,-10519,5624,-421
238.718659325,0.0239,0.0386,0.959,2.422,2.164,43.209,-0.6104,-0.8545,0.2441,-10492,5651,-417
238.818659414,-0.1011,0.0723,0.9941,2.401,2.153,43.215,-0.3662,-0.2441,0.5493,-10464,5715,-424
238.918659464,-0.0771,0.0654,1.0161,2.411,2.159,43.242,-0.7324,-0.3662,0.2441,-10495,5658,-391
239.018659468,-0.0454,0.0293,1.0469,2.422,2.148,43.253,0.0,-0.5493,0.0,-10516,5625,-400
239.118659584,-0.103,0.0771,1.0581,2.406,2.153,43.27,-0.4272,-0.5493,0.4883,-10519,5632,-419
239.218659681,-0.0674,0.0552,1.0347,2.411,2.142,43.292,-0.3662,-0.8545,0.1831,-10488,5697,-441
239.318659686,-0.043,0.0454,1.0049,2.406,2.137,43.303,-0.5493,-0.7935,0.3052,-10467,5711,-462
239.418659746,-0.0679,0.0425,1.0942,2.428,2.148,43.325,-0.061,-0.2441,0.061,-10477,5695,-446
239.518659751,-0.0508,0.0596,0.979,2.406,2.159,43.336,-0.5493,-0.6714,0.2441,-10498,5637,-414
239.618664293,-0.0801,0.0815,1.0254,2.428,2.153,43.358,0.3052,-0.061,0.0,-10531,5631,-403
239.718664316,-0.0654,0.0391,1.1113,2.417,2.131,43.369,-0.1221,-0.7324,-0.061,-10503,5620,-388
239.818664339,-0.0693,0.0303,0.9961,2.417,2.148,43.391,-0.9155,-0.4883,0.4883,-10502,5611,-405
239.918664433,-0.0566,0.0879,1.0674,2.428,2.142,43.412,0.0,-1.0376,0.1221,-10458,5688,-451
240.018664482,-0.0566,0.0894,1.0127,2.406,2.142,43.418,-0.1221,-0.6104,0.3052,-10454,5734,-469
240.118664587,-0.0649,0.0874,1.0737,2.428,2.153,43.44,-0.6104,-0.8545,0.061,-10473,5725,-441
240.218664637,-0.0757,0.0874,1.0488,2.417,2.148,43.451,-0.2441,-0.7935,-0.061,-10512,5677,-405
240.318664723,-0.0474,0.0273,1.0259,2.406,2.148,43.473,-0.6714,-0.4272,0.2441,-10517,5626,-388
240.41866618,-0.0273,0.1074,0.9766,2.439,2.153,43.495,0.0,-0.6714,0.0,-10498,5622,-403
240.518666229,-0.0723,0.0229,0.9595,2.406,2.137,43.495,-0.2441,-0.6104,0.1221,-10495,5657,-428
240.61866626,-0.0835,0.0693,1.0127,2.439,2.159,43.528,-0.4272,-0.4272,0.3052,-10480,5713,-442
240.718666291,-0.0366,0.0356,0.9902,2.411,2.137,43.539,0.0,-0.7324,0.1221,-10477,5724,-439
240.818666396,-0.0195,0.0005,1.0469,2.433,2.153,43.555,-0.7935,-0.5493,0.5493,-10514,5668,-442
240.918666405,-0.0854,0.0264,0.981,2.428,2.164,43.577,0.061,-0.6714,0.2441,-10529,5617,-415
241.018666444,-0.0742,0.1421,0.9995,2.428,2.148,43.583,-0.4883,-0.3052,0.061,-10536,5620,-415
241.11866652,-0.0522,0.0117,1.0791,2.444,2.159,43.605,-0.061,-0.5493,0.2441,-10500,5654,-426
241.218666541,-0.0742,0.0239,0.9863,2.417,2.153,43.627,-0.1221,-0.5493,0.1221,-10438,5717,-459
241.318666635,-0.0674,0.0513,0.9819,2.428,2.131,43.643,-0.1831,-0.8545,0.1831,-10487,5723,-422
241.418666637,-0.0693,0.061,0.9541,2.417,2.153,43.66,0.1831,-0.3052,0.1221,-10535,5652,-420
241.518666658,-0.0464,0.0171,1.0352,2.422,2.153,43.676,-0.4883,-0.2441,0.061,-10531,5624,-406
241.61866666,-0.0464,0.0781,0.9985,2.439,2.153,43.698,0.0,-0.9155,0.2441,-10533,5593,-388
241.718666736,-0.0562,0.0225,0.9238,2.417,2.159,43.709,-0.061,-0.1221,0.061,-10501,5634,-425
241.818666756,-0.0581,0.0483,1.0195,2.444,2.159,43.72,0.1831,0.0,-0.1221,-10490,5695,-457
241.918666866,-0.0479,0.0469,1.0791,2.428,2.164,43.737,0.1831,-0.1831,0.0,-10484,5733,-471
242.018666932,-0.0679,0.0796,1.0098,2.439,2.159,43.759,-0.1831,-0.8545,0.2441,-10497,5737,-438
242.118667035,-0.0625,0.0342,1.0391,2.439,2.148,43.764,-0.061,-0.3052,0.061,-10492,5689,-435
242.218667046,-0.0566,0.022,1.0166,2.433,2.159,43.786,-0.4272,-0.6104,0.2441,-10501,5658,-407
242.318667075,-0.063,0.0825,1.0039,2.455,2.142,43.802,-0.1831,-1.4648,0.1831,-10507,5629,-392
242.418667122,-0.0596,0.0327,0.9429,2.439,2.142,43.813,-0.4272,-0.5493,0.4272,-10514,5612,-400
242.518667244,-0.0693,0.0142,0.9775,2.444,2.159,43.846,-0.3662,-0.1221,0.061,-10535,5617,-417
242.618667347,-0.0566,0.0747,1.061,2.444,2.142,43.852,0.3052,-0.1831,-0.1831,-10523,5617,-432
242.718667412,-0.0557,0.0747,1.0181,2.439,2.142,43.879,0.0,-0.6714,0.2441,-10492,5679,-429
242.81866746,-0.0752,0.0317,0.9941,2.444,2.142,43.896,-0.3662,-1.1597,0.1831,-10482,5723,-437
242.918667541,-0.0454,0.063,1.0205,2.433,2.137,43.907,-0.3662,-0.5493,0.2441,-10479,5728,-433
243.018667579,-0.0376,0.0723,1.0073,2.439,2.142,43.929,-0.3052,-0.9155,0.1221,-10478,5710,-437
243.118667654,-0.0679,0.0269,0.98,2.439,2.148,43.94,-0.1831,-0.5493,0.3052,-10494,5668,-414
243.218667765,-0.0669,0.0352,1.0449,2.439,2.148,43.962,-0.4883,0.0,0.2441,-10509,5627,-389
243.318668081,-0.0518,0.0923,1.0073,2.45,2.142,43.984,-0.061,-0.5493,0.0,-10517,5614,-407
243.4186681,-0.0391,0.0039,1.0342,2.444,2.142,44.0,0.0,-0.7324,0.4272,-10529,5635,-388
243.518668156,-0.0435,0.0898,1.0483,2.455,2.153,44.017,-0.3662,-0.4272,0.1221,-10516,5635,-398
243.618668268,-0.0938,0.061,0.9561,2.439,2.142,44.028,-0.1831,-0.3662,0.061,-10495,5641,-390
243.718668343,-0.0566,0.0029,0.999,2.45,2.159,44.05,-0.3662,-0.1831,0.1831,-10471,5672,-419
243.818668343,-0.0464,0.0781,1.0532,2.45,2.148,44.055,0.0,-0.061,0.0,-10458,5710,-438
243.918668489,-0.0815,0.0571,0.9961,2.444,2.153,44.083,-0.1831,-0.4883,0.1831,-10461,5734,-454
244.018668554,-0.0464,0.0601,1.0513,2.461,2.153,44.105,0.0,-0.6714,0.1831,-10486,5723,-421
