Time,Raw Value,Voltage
2102.91064534,0,0
2102.912827321,0,0.0
2102.914497335,0,0.0
2102.916138608,0,0.0
2102.917796159,0,0.0
2102.924578809,0,0.0
2102.931350348,16,0.0
2102.934542838,0,0.0
2102.936702467,0,0.0
2102.938826096,16,0.0
2102.940521296,0,0.0
2102.942240717,0,0.0
2102.943938195,0,0.0
2102.945615801,0,0.0
2102.947483169,0,0.0
2102.949070664,0,0.0
2102.950671807,0,0.0
2102.952268209,0,0.0
2102.953855297,0,0.0
2102.955454996,0,0.0
2102.957040009,0,0.0
2102.958612707,0,0.0
2102.960185091,0,0.0
2102.961757364,0,0.0
2102.963326895,0,0.0
2102.964913205,0,0.0
2102.966495552,0,0.0
2102.968110121,0,0.0
2102.969690023,0,0.0
2102.971282037,16,0.0
2102.972856346,0,0.0
2102.974419396,0,0.0
2102.97601854,0,0.0
2102.977612405,0,0.0
2102.979190974,0,0.0
2102.980786506,0,0.0
2102.982367982,0,0.0
2102.983923643,0,0.0
2102.98560975,0,0.0
2102.987200967,0,0.0
2102.988804648,0,0.0
2102.990386605,0,0.0
2102.991963693,0,0.0
2102.993566021,0,0.0
2102.99513896,0,0.0
2102.996713066,0,0.0
2102.998293339,0,0.0
2102.999857259,0,0.0
2103.001441069,0,0.0
2103.00300423,0,0.0
2103.004572855,0,0.0
2103.006149775,0,0.0
2103.007726233,0,0.0
2103.009297117,0,0.0
2103.010878704,0,0.0
2103.012480588,0,0.0
2103.014050546,0,0.0
2103.015623226,0,0.0
2103.017191572,0,0.0
2103.018763474,0,0.0
2103.025350623,0,0.0
2103.032356663,0,0.0
2103.035347651,0,0.0
2103.036928665,0,0.0
2103.038482567,0,0.0
2103.040043117,0,0.0
2103.041612686,0,0.0
2103.043176662,0,0.0
2103.044735786,0,0.0
2103.046308448,0,0.0
2103.047846942,0,0.0
2103.04942177,0,0.0
2103.050985413,0,0.0
2103.052537889,0,0.0
2103.054092421,0,0.0
2103.055653823,0,0.0
2103.057196077,0,0.0
2103.05874283,0,0.0
2103.060304714,0,0.0
2103.061838653,0,0.0
2103.063366814,0,0.0
2103.064908956,0,0.0
2103.066436599,0,0.0
2103.067964353,0,0.0
2103.069608404,0,0.0
2103.071158509,0,0.0
2103.072692967,0,0.0
2103.07422948,0,0.0
2103.075761381,0,0.0
2103.077292061,0,0.0
2103.078836778,0,0.0
2103.08037042,0,0.0
2103.081908674,0,0.0
2103.083442761,16,0.0
2103.084990996,0,0.0
2103.086528065,0,0.0
2103.088075615,0,0.0
2103.089617295,0,0.0
2103.09116003,0,0.0
2103.092702265,0,0.0
2103.094238111,0,0.0
2103.095785476,0,0.0
2103.097322304,0,0.0
2103.098852613,0,0.0
2103.10039896,0,0.0
2103.101928991,0,0.0
2103.103462041,0,0.0
2103.105001128,0,0.0
2103.106639401,0,0.0
2103.108169729,0,0.0
2103.109700835,0,0.0
2103.111241718,0,0.0
2103.112794379,0,0.0
2103.11432817,0,0.0
2103.115874553,0,0.0
2103.117407548,0,0.0
2103.118962209,0,0.0
2103.12629066,0,0.0
2103.132323637,0,0.0
2103.13620854,0,0.0
2103.137742905,0,0.0
2103.139282473,0,0.0
2103.140815449,0,0.0
2103.142351147,0,0.0
2103.143883216,0,0.0
2103.145420043,0,0.0
2103.146998946,0,0.0
2103.148534403,0,0.0
2103.150139509,0,0.0
2103.151696596,0,0.0
2103.153259387,0,0.0
2103.154921587,0,0.0
2103.156459063,0,0.0
2103.158003168,0,0.0
2103.159563885,0,0.0
2103.161112324,0,0.0
2103.162635355,0,0.0
2103.164193572,0,0.0
2103.165736196,0,0.0
2103.167293376,0,0.0
2103.168841982,0,0.0
2103.170372902,0,0.0
2103.171917174,0,0.0
2103.173440354,0,0.0
2103.174987886,0,0.0
2103.176545177,0,0.0
2103.178097467,0,0.0
2103.179642888,0,0.0
2103.181181753,0,0.0
2103.182724173,0,0.0
2103.184272668,0,0.0
2103.185823236,0,0.0
2103.187369249,0,0.0
2103.188938763,0,0.0
2103.19046609,0,0.0
2103.19212616,0,0.0
2103.193651784,0,0.0
2103.195203556,0,0.0
2103.196733402,0,0.0
2103.19827073,0,0.0
2103.199798243,0,0.0
2103.2013282,0,0.0
2103.202859825,0,0.0
2103.204386226,0,0.0
2103.20593411,0,0.0
2103.20746216,0,0.0
2103.209000099,0,0.0
2103.210523093,0,0.0
2103.212056698,0,0.0
2103.213593378,0,0.0
2103.215120984,0,0.0
2103.216657145,0,0.0
2103.218200695,0,0.0
2103.224381321,0,0.0
2103.231272546,0,0.0
2103.234321201,0,0.0
2103.235850307,0,0.0
2103.237387857,0,0.0
2103.239028185,0,0.0
2103.240578569,0,0.0
2103.24211223,0,0.0
2103.243675928,0,0.0
2103.245246979,16,0.0
