Time,Lat,Long,Alt,Speed,Sats
16892.470047317,39.764453,-105.226308,1781.0,,8
16892.570047342,39.764453,-105.226308,1781.0,,8
16892.670047349,39.764453,-105.226308,1781.0,0.21,8
16892.770047448,39.764453,-105.226308,1781.0,0.21,8
16892.870047455,39.764453,-105.226308,1781.0,0.21,8
16892.970047461,39.764453,-105.226308,1781.0,0.21,8
16893.070047542,39.764453,-105.226308,1781.0,0.21,8
16893.170047604,39.764453,-105.226308,1781.0,0.15,8
16893.270047666,39.764455,-105.226308,1781.0,0.15,8
16893.370047747,39.764455,-105.226308,1781.0,0.15,8
16893.470047809,39.764455,-105.226308,1781.0,0.15,8
16893.570047816,39.764455,-105.226308,1781.0,0.15,8
16893.670047823,39.764455,-105.226308,1781.0,0.15,8
16893.770047885,39.764455,-105.226308,1781.0,0.18,8
16893.870047984,39.764455,-105.226308,1781.0,0.18,8
16893.970048084,39.764455,-105.226308,1781.0,0.18,8
16894.070048183,39.764455,-105.226308,1781.0,0.12,8
16894.170048264,39.764455,-105.226308,1781.0,0.12,8
16894.2700554,39.764455,-105.226308,1781.0,0.12,8
16894.3700555,39.764455,-105.226308,1781.0,0.1,8
16894.470055525,39.764455,-105.226308,1781.0,0.1,8
16894.570055569,39.764455,-105.226308,1781.0,0.1,8
16894.67005565,39.764455,-105.226308,1781.0,0.09,8
16894.770055693,39.764455,-105.226308,1781.0,0.09,8
16894.8700557,39.764455,-105.226308,1781.0,0.09,8
16894.970058763,39.764455,-105.226308,1781.0,0.07,8
16895.070063547,39.764455,-105.226308,1781.0,0.07,8
16895.170066943,39.764455,-105.226308,1781.0,0.07,8
16895.270070265,39.764455,-105.226308,1781.0,0.06,8
16895.37007592,39.764455,-105.226306,1781.0,0.06,8
16895.470082038,39.764455,-105.226306,1781.0,0.06,8
16895.570087415,39.764455,-105.226306,1781.0,0.1,8
16895.670087422,39.764455,-105.226306,1781.0,0.1,8
16895.770087466,39.764455,-105.226306,1781.0,0.1,8
16895.870087547,39.764455,-105.226306,1781.0,0.09,8
16895.970087572,39.764455,-105.226306,1781.0,0.09,8
16896.070087653,39.764455,-105.226306,1781.0,0.09,8
16896.170087734,39.764455,-105.226306,1781.0,0.12,8
16896.270087852,39.764455,-105.226306,1781.0,0.12,8
16896.370087951,39.764455,-105.226306,1781.0,0.12,8
16896.470087995,39.764455,-105.226306,1781.0,0.21,8
16896.570088076,39.764455,-105.226306,1781.0,0.21,8
16896.670088139,39.764455,-105.226306,1781.0,0.21,8
16896.770093739,39.764455,-105.226306,1781.0,0.18,8
16896.870093857,39.764455,-105.226306,1781.0,0.18,8
16896.970093864,39.764455,-105.226306,1781.0,0.18,8
16897.070093982,39.764455,-105.226306,1781.0,0.19,8
16897.170094026,39.764455,-105.226306,1781.0,0.19,8
16897.270094107,39.764455,-105.226306,1781.0,0.19,8
16897.370094132,39.764455,-105.226306,1781.0,0.19,8
16897.47009425,39.764455,-105.226306,1781.0,0.19,8
16897.570094257,39.764455,-105.226306,1781.0,0.19,8
16897.670094283,39.764455,-105.226306,1781.0,0.26,8
16897.770094383,39.764455,-105.226306,1781.0,0.26,8
16897.870094445,39.764455,-105.226306,1781.0,0.26,8
16897.970094452,39.764455,-105.226306,1781.0,0.27,8
16898.070094533,39.764455,-105.226306,1781.0,0.27,8
16898.170094614,39.764455,-105.226306,1781.0,0.27,8
16898.270094621,39.764455,-105.226306,1781.0,0.26,8
