Time,RawValue
16892.353195938,6816
16892.355943763,6848
16892.357610472,6832
16892.359277274,6832
16892.360943946,6832
16892.362610748,6832
16892.364277439,6832
16892.365944148,6832
16892.367610839,6832
16892.369277549,6832
16892.370944332,6832
16892.372611153,6832
16892.374277917,6832
16892.375944627,6848
16892.377611355,6848
16892.379278046,6816
16892.380944773,6816
16892.382611557,6864
16892.384278359,6816
16892.385945179,6832
16892.387611907,6848
16892.389278617,6832
16892.390945289,6800
16892.392612072,6816
16892.394278745,6832
16892.395945417,6832
16892.397612089,6832
16892.39927891,6848
16892.400945601,6832
16892.402612273,6832
16892.404278964,6816
16892.40594571,6832
16892.407612438,6832
16892.40927924,6832
16892.410945968,6848
16892.41261277,6832
16892.414279498,6832
16892.415946318,6816
16892.417613046,6832
16892.419279867,6816
16892.420946595,6832
16892.422613304,6848
16892.42428005,6832
16892.425946797,6832
16892.428724306,6832
16892.430391127,6832
16892.432057873,6832
16892.433724582,6832
16892.435391255,6832
16892.437057964,6816
16892.438724711,6832
16892.440391383,6832
16892.442058185,6800
16892.443724894,6832
16892.445391678,6816
16892.447058369,6832
16892.448725096,6816
16892.450391824,6832
16892.452058515,6832
16892.453725336,6832
16892.455392064,6832
16892.457058773,6832
16892.458725482,6832
16892.460392266,6848
16892.462058975,6832
16892.463725647,6832
16892.46539232,6832
16892.467059085,6816
16892.468725813,6816
16892.470392596,6832
16892.472059287,6832
16892.473725978,6848
16892.475392669,6832
16892.477059396,6816
16892.478726161,6816
16892.480392963,6832
16892.482059765,6800
16892.483726493,6816
16892.485393184,6832
16892.487059968,6832
16892.488726769,6832
16892.490393553,6832
16892.492060373,6816
16892.493727138,6816
16892.495393903,6832
16892.49706065,6816
16892.498727452,6848
16892.500394217,6832
16892.502061037,6832
16892.503727709,6832
16892.505394474,6848
16892.507061295,6832
16892.508728041,6832
16892.510394825,6816
16892.512061553,6832
16892.513728262,6832
16892.515395027,6832
16892.517061792,6816
16892.518728464,6832
16892.520395248,6832
16892.522062068,6816
16892.523728759,6832
16892.525395431,6832
16892.527062215,6832
16892.528729035,6832
16892.530395744,6832
16892.532062509,6832
16892.533729237,6784
16892.535395928,6832
16892.53706273,6832
16892.538729439,6832
16892.540396241,6816
16892.542062988,6816
16892.543729808,6816
16892.545396481,6832
16892.547063264,6816
16892.548729955,6816
16892.550396683,6832
16892.552063411,6832
16892.55373012,6832
16892.555396829,6832
16892.557063594,6816
16892.558730267,6848
16892.560396995,6832
16892.562063723,6832
16892.56373045,6816
16892.565397141,6832
16892.567063888,6832
16892.568730671,6832
16892.570397455,6832
16892.572064256,6864
16892.573731003,6832
16892.575397786,6832
16892.577064533,6832
16892.578731316,6832
16892.580398063,6832
16892.582064846,6816
16892.583731667,6816
16892.585398376,6832
16892.587065085,6832
16892.588731795,6832
16892.590398504,6816
16892.592065176,6800
16892.593731904,6832
16892.595398632,6832
16892.597065397,6832
16892.598732125,6816
16892.600398908,6832
16892.602065692,6816
16892.603732475,6816
16892.605399259,6832
16892.607065931,6816
16892.608732603,6848
16892.610399387,6816
16892.612066078,6832
16892.613732898,6816
16892.615399589,6864
16892.617066409,6832
16892.618733211,6832
16892.620399939,6816
16892.622066667,6832
16892.623733469,6848
16892.625400253,6816
16892.627066962,6816
16892.628733782,6832
16892.630400584,6816
16892.632067331,6832
16892.633734133,6832
16892.635400824,6832
16892.637067533,6816
16892.638734261,6832
16892.640401026,6832
16892.642067791,6816
16892.643734574,6816
16892.645401339,6832
16892.647068123,6816
16892.648734906,6832
16892.650401615,6816
16892.652068417,6832
16892.653735201,6816
16892.655401947,6848
16892.657068768,6832
16892.65873557,6832
16892.660402372,6832
16892.6620691,6832
16892.663735846,6832
16892.665402648,6832
16892.66706932,6832
16892.668736104,6832
16892.670402832,6832
16892.672069652,6832
16892.673736361,6832
16892.675403071,6832
16892.677069743,6816
16892.678736471,6816
16892.680403199,6816
16892.682069964,6848
16892.683736747,6848
16892.685403475,6832
16892.687070203,6832
16892.688736986,6832
16892.690403733,6832
16892.692070535,6848
16892.693737318,6832
16892.695404102,6832
16892.697070811,6816
16892.698737539,6832
16892.70040423,6816
16892.702070976,6832
16892.703737797,6832
16892.705404599,6832
16892.707071401,6832
16892.708738129,6832
16892.710404819,6816
16892.712071621,6832
16892.713738423,6816
16892.715405151,6800
16892.717071972,6864
16892.718738755,6816
16892.720405427,6832
16892.722072248,6832
16892.723739031,6848
16892.725405704,6848
16892.727072376,6832
16892.72873916,6816
16892.730405869,6832
16892.732072615,6832
16892.733739436,6816
16892.735406108,6832
16892.737072855,6832
16892.738739527,6832
16892.740406218,6832
16892.742073038,6832
16892.743739766,6832
16892.745406512,6832
16892.74707324,6832
16892.748740005,6832
16892.750406789,6832
16892.752073535,6832
16892.753740356,6816
16892.755407158,6848
16892.75707383,6816
16892.758740558,6816
16892.760407323,6832
16892.762074125,6832
16892.763740871,6816
16892.765407599,6816
16892.76707429,6832
16892.768741036,6832
16892.770407801,6832
16892.772074529,6816
16892.773741313,6816
16892.77540804,6832
16892.777074768,6832
16892.778741441,6832
16892.780408113,6816
16892.782074841,6832
16892.783741587,6832
16892.78540826,6832
16892.787075062,6848
16892.788741734,6832
16892.790408462,6848
16892.792075282,6800
16892.793742029,6816
16892.795408719,6832
16892.79707554,6816
16892.798742286,6848
16892.800408996,6832
16892.802075816,6832
16892.803742581,6832
16892.805409383,6832
16892.807076055,6848
16892.808742728,6832
16892.810409493,6832
16892.812076239,6832
16892.81374306,6832
16892.815409843,6832
16892.817076626,6816
16892.818743373,6832
16892.820410156,6832
16892.822076884,6832
16892.823743649,6816
16892.825410433,6848
16892.827077253,6816
16892.828743962,6832
16892.830410783,6832
16892.832077548,6832
16892.83374422,6816
16892.835410985,6816
16892.837077806,6832
16892.838744589,6832
16892.840411261,6848
16892.842077989,6848
16892.843744662,6816
16892.845411352,6832
16892.847078043,6848
16892.848744808,6832
16892.850411499,6816
16892.852078301,6832
16892.853745029,6832
16892.855411812,6832
16892.857078577,6848
16892.858745342,6832
16892.860412089,6832
16892.862078779,6816
16892.86374547,6832
16892.865412235,6816
16892.867079037,6816
16892.868745747,6832
16892.870412456,6816
16892.872079184,6832
16892.873745967,6832
16892.875419454,6816
16892.877086256,6832
16892.878753021,6832
16892.880419694,6832
16892.882086366,6832
16892.883753168,6848
16892.885419877,6832
16892.887086587,6832
16892.88875337,6816
16892.89042008,6832
16892.8920869,6800
16892.893753572,6832
16892.895420356,6848
16892.897087084,6816
16892.898753756,6816
16892.900420539,6832
16892.902087286,6832
16892.903754014,6832
16892.905420834,6832
16892.907087599,6816
16892.908754401,6832
16892.910421073,6832
16892.912087746,6832
16892.913754437,6832
16892.915421183,6816
16892.917087911,6832
16892.918754694,6832
16892.920421385,6832
16892.92208815,6832
16892.923754971,6832
16892.925421643,6832
16892.927088334,6832
16892.928755006,6832
16892.930421678,6832
16892.932088369,6832
16892.933755042,6816
16892.93542177,6832
16892.937088572,6832
16892.938755318,6832
16892.94042199,6832
16892.942088811,6832
16892.94375552,6816
16892.945422341,6832
16892.947089068,6832
16892.948755796,6832
16892.950422469,6832
16892.952089215,6832
16892.953756036,6832
16892.955422763,6816
16892.957089454,6832
16892.958756238,6816
16892.960422929,6832
16892.962089749,6832
16892.963756551,6832
16892.965423297,6832
16892.96708997,6832
16892.968756661,6816
16892.970423426,6832
16892.972090116,6832
16892.973756863,6816
16892.975423535,6832
16892.977090263,6832
16892.978756954,6832
16892.9804237,6816
16892.982090391,6816
16892.983757064,6832
16892.985423754,6832
16892.987090427,6832
16892.988757136,6816
16892.990423864,6800
16892.992090573,6832
16892.993757264,6848
16892.995423974,6832
16892.997090776,6800
16892.998757503,6832
16893.000424268,6832
16893.002090959,6832
16893.003757761,6816
16893.005424526,6832
16893.007091217,6816
16893.008757926,6848
16893.010424691,6832
16893.012091419,6832
16893.013758221,6832
16893.015425005,6816
16893.017091825,6832
16893.018758645,6832
16893.020425355,6816
16893.022092046,6832
16893.023758737,6816
16893.025425409,6848
16893.027092192,6832
16893.028758976,6832
16893.030425667,6832
16893.032092469,6816
16893.033759178,6816
16893.035425906,6832
16893.037092652,6832
16893.038759473,6832
16893.040426182,6848
16893.042092966,6832
16893.04375973,6816
16893.04542644,6832
16893.047093112,6832
16893.048759803,6832
16893.050426605,6896
16893.052093388,6832
16893.053760172,6832
16893.055426881,6832
16893.057093554,6832
16893.058760281,6816
16893.060426972,6832
16893.062093756,6816
16893.063760447,6816
16893.065427267,6832
16893.067094032,6848
16893.068760778,6816
16893.070427506,6832
16893.072094216,6832
16893.073760888,6832
16893.07542769,6832
16893.077094455,6832
16893.078761201,6816
16893.080428003,6816
16893.08209475,6816
16893.083761441,6848
16893.085428168,6832
16893.087094933,6832
16893.08876168,6832
16893.090428426,6832
16893.092095228,6832
16893.093761975,6832
16893.095428647,6816
16893.097095319,6816
16893.09876214,6816
16893.100428942,6848
16893.10209567,6832
16893.103762397,6832
16893.105429199,6832
16893.107095909,6832
16893.108762618,6816
16893.110429402,6832
16893.112096074,6832
16893.113762839,6832
16893.11542953,6816
16893.117096239,6816
16893.118763004,6816
16893.120429695,6832
16893.12209646,6832
16893.123763188,6832
16893.12542986,6816
16893.127096532,6816
16893.128763334,6832
16893.130430099,6848
16893.132096864,6816
16893.133763611,6816
16893.135430375,6832
16893.137097122,6832
16893.13876385,6848
16893.140430522,6832
16893.142097343,6832
16893.143764089,6864
16893.145430854,6832
16893.147097563,6832
16893.148764254,6832
16893.150431019,6848
16893.15209771,6832
16893.153764493,6832
16893.155431221,6832
16893.157097968,6832
16893.158764696,6816
16893.160431423,6816
16893.162098151,6832
16893.163764972,6832
16893.165431774,6816
16893.167098539,6832
16893.168765267,6816
16893.170431957,6816
16893.172098741,6832
16893.173765413,6816
16893.175432197,6832
16893.177098906,6832
16893.178765708,6832
16893.180432473,6832
16893.182099145,6832
16893.183765947,6832
16893.185432694,6832
16893.187099496,6848
16893.188766223,6832
16893.190433044,6832
16893.192099735,6832
16893.193766407,6832
16893.195433135,6832
16893.197099863,6816
16893.198766572,6832
16893.200433319,6832
16893.202100065,6832
16893.203766811,6832
16893.205433632,6816
16893.207100434,6816
16893.208767217,6832
16893.210434019,6832
16893.212100784,6832
16893.213767475,6816
16893.215434184,6816
16893.217100986,6832
16893.218767677,6832
16893.220434461,6832
16893.222101133,6832
16893.223767917,6816
16893.225434681,6800
16893.227101428,6816
16893.228768137,6832
16893.230434865,6832
16893.232101612,6800
16893.233768413,6816
16893.235435123,6816
16893.237101814,6832
16893.238768616,6832
16893.240435344,6832
16893.242102164,6816
16893.243768892,6832
16893.245435601,6832
16893.247102403,6832
16893.248769094,6832
16893.250435766,6816
16893.252102494,6832
16893.253769241,6832
16893.255436043,6832
16893.257102789,6848
16893.258769536,6816
16893.2604363,6832
16893.262103028,6832
16893.263769812,6832
16893.265436503,6816
16893.267103323,6832
16893.268770032,6816
16893.270436797,6832
16893.272103544,6864
16893.273770327,6832
16893.275437092,6800
16893.277103913,6816
16893.278770604,6832
16893.280437405,6832
16893.282104189,6816
16893.283770972,6832
16893.285437756,6832
16893.287104576,6832
16893.288771378,6832
16893.290438143,6832
16893.292104871,6816
16893.293771599,6816
16893.295438308,6832
16893.297105092,6816
16893.298771875,6816
16893.300438603,6816
16893.302105424,6832
16893.303772226,6832
16893.305438972,6832
16893.3071057,6816
16893.30877252,6832
16893.310439285,6832
16893.312105995,6832
16893.313772741,6832
16893.315439469,6848
16893.31710616,6816
16893.318772943,6832
