Time,PulseCounts1,PulseCounts2
9413.115395668,0.0,0.0
9413.166779804,0.0,0.0
9413.216782187,0.0,0.0
9413.276771454,0.0,0.0
9413.326774763,0.0,0.0
9413.37677659,0.0,0.0
9413.436787246,0.0,0.0
9413.496776513,0.0,0.0
9413.546784803,0.0,0.0
9413.606786273,0.0,0.0
9413.666786448,0.0,0.0
9413.716791682,0.0,0.0
9413.776791301,0.0,0.0
9413.826794906,0.0,0.0
9413.876796956,0.0,0.0
9413.936800352,0.0,0.0
9413.996801267,0.0,0.0
9414.046804928,0.0,0.0
9414.096805218,0.0,0.0
9414.146807916,0.0,0.0
9414.196814095,0.0,0.0
9414.256809547,0.0,0.0
9414.306812115,0.0,0.0
9414.356815054,0.0,0.0
9414.406816215,0.0,0.0
9414.466817001,0.0,0.0
9414.516822884,0.0,0.0
9414.576821521,0.0,0.0
9414.6268232,0.0,0.0
9414.676827824,0.0,0.0
9414.736828721,0.0,0.0
9414.786830271,0.0,0.0
9414.836837209,0.0,0.0
9414.896838143,0.0,0.0
9414.956836632,0.0,0.0
9415.006840849,0.0,0.0
9415.056841269,0.0,0.0
9415.106845171,0.0,0.0
9415.156855387,0.0,0.0
9415.216851173,0.0,0.0
9415.276848996,0.0,0.0
9415.326855435,0.0,0.0
9415.38685485,0.0,0.0
9415.436856178,0.0,0.0
9415.48686021,0.0,0.0
9415.536861797,0.0,0.0
9415.586862291,0.0,0.0
9415.636869026,0.0,0.0
9415.696869793,0.0,0.0
9415.756868691,0.0,0.0
9415.806874759,0.0,0.0
9415.866875249,0.0,0.0
9415.916877706,0.0,0.0
9415.9668797,0.0,0.0
9416.016884936,0.0,0.0
9416.076881888,0.0,0.0
9416.126887253,0.0,0.0
9416.186888021,0.0,0.0
9416.236889423,0.0,0.0
9416.286893325,0.0,0.0
9416.336895171,0.0,0.0
9416.396897365,0.0,0.0
9416.446899489,0.0,0.0
9416.496904076,0.0,0.0
9416.556901344,0.0,0.0
9416.606908191,0.0,0.0
9416.666909125,0.0,0.0
9416.716913212,0.0,0.0
9416.776911535,0.0,0.0
9416.826917086,0.0,0.0
9416.886918335,0.0,0.0
9416.936918959,0.0,0.0
9416.986921917,0.0,0.0
9417.046925888,0.0,0.0
9417.106924415,0.0,0.0
9417.156933169,0.0,0.0
9417.216932641,0.0,0.0
9417.276932501,0.0,0.0
9417.326934681,0.0,0.0
9417.376936639,0.0,0.0
9417.42693793,0.0,0.0
9417.476944129,0.0,0.0
9417.526945457,0.0,0.0
9417.586942836,0.0,0.0
9417.636949961,0.0,0.0
9417.686951252,0.0,0.0
9417.74695089,0.0,0.0
9417.796958774,0.0,0.0
9417.856957097,0.0,0.0
9417.906957259,0.0,0.0
9417.956962791,0.0,0.0
9418.006978008,0.0,0.0
9418.066964387,0.0,0.0
9418.11697166,0.0,0.0
9418.176967632,0.0,0.0
9418.226970775,0.0,0.0
9418.276976289,0.0,0.0
9418.326977617,0.0,0.0
9418.386975867,0.0,0.0
9418.436982362,0.0,0.0
9418.486983653,0.0,0.0
9418.54698394,0.0,0.0
9418.59699012,0.0,0.0
9418.646990134,0.0,0.0
9418.696990777,0.0,0.0
9418.746992772,0.0,0.0
