Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
3534.669971182,,,,,,
3534.7699713,-0.0088,-0.0142,1.0093,-0.714,-0.159,179.852
3534.8699714,-0.0088,-0.0146,1.0103,-0.709,-0.154,179.852
3534.969971481,0.0034,-0.0132,1.0088,-0.703,-0.154,179.852
3535.069971563,0.0127,-0.0117,1.0122,-0.703,-0.165,179.852
3535.169971663,0.0063,-0.0039,1.0117,-0.703,-0.165,179.852
3535.269971762,-0.0034,-0.0063,1.0103,-0.703,-0.165,179.852
3535.369971825,0.0,-0.0166,1.0098,-0.703,-0.165,179.852
3535.469971832,0.0049,-0.0215,1.0107,-0.703,-0.17,179.852
3535.569971839,0.0029,-0.0127,1.0107,-0.703,-0.17,179.852
3535.669971847,0.0,-0.0049,1.0103,-0.703,-0.17,179.852
3535.769971854,0.0039,-0.0078,1.0107,-0.698,-0.17,179.852
3535.869971953,0.0068,-0.0103,1.0103,-0.698,-0.17,179.852
3535.969972072,0.0039,-0.0098,1.0107,-0.698,-0.17,179.852
3536.069972079,0.0015,-0.0127,1.0107,-0.698,-0.17,179.852
3536.169972105,0.0,-0.0146,1.0093,-0.698,-0.176,179.852
3536.269972204,-0.001,-0.0137,1.0093,-0.698,-0.176,179.852
3536.369972285,0.001,-0.0137,1.0103,-0.698,-0.176,179.852
3536.469972348,0.0029,-0.0112,1.0107,-0.698,-0.176,179.852
3536.569972355,0.0054,-0.0112,1.0112,-0.692,-0.176,179.852
3536.669972362,0.0044,-0.0112,1.0112,-0.692,-0.176,179.852
3536.769972406,0.0015,-0.0078,1.0117,-0.692,-0.176,179.852
3536.869972469,0.0024,-0.0068,1.0107,-0.692,-0.17,179.852
3536.969972587,0.0029,-0.0132,1.0103,-0.692,-0.17,179.852
3537.069972594,0.0039,-0.0098,1.0107,-0.692,-0.17,179.852
3537.169972601,0.0005,-0.0117,1.0093,-0.692,-0.17,179.852
3537.269972627,0.002,-0.0122,1.0103,-0.687,-0.165,179.852
3537.369972671,0.0015,-0.0117,1.0103,-0.687,-0.165,179.852
3537.469972733,0.001,-0.0132,1.0107,-0.687,-0.165,179.852
3537.569972759,0.0005,-0.0127,1.0107,-0.687,-0.159,179.852
3537.669972784,0.0044,-0.0142,1.0112,-0.687,-0.159,179.852
3537.769972884,0.0059,-0.0122,1.0112,-0.687,-0.159,179.852
3537.869972965,0.0039,-0.0107,1.0112,-0.687,-0.159,179.852
3537.969972972,0.002,-0.0122,1.0107,-0.687,-0.159,179.852
3538.069973053,0.0024,-0.0127,1.0103,-0.687,-0.154,179.852
3538.169973097,0.0034,-0.0103,1.0107,-0.687,-0.154,179.852
3538.269973122,0.002,-0.0112,1.0107,-0.687,-0.154,179.852
3538.369973203,0.0015,-0.0112,1.0107,-0.687,-0.154,179.852
3538.469973321,0.001,-0.0127,1.0107,-0.681,-0.154,179.852
3538.569973328,0.0,-0.0132,1.0107,-0.681,-0.154,179.852
3538.669973409,0.002,-0.0122,1.0103,-0.681,-0.148,179.852
3538.769973434,0.0024,-0.0146,1.0098,-0.681,-0.148,179.852
3538.86997346,0.0024,-0.0122,1.0107,-0.681,-0.148,179.852
3538.969973467,0.0029,-0.0122,1.0107,-0.681,-0.143,179.852
3539.069973492,0.002,-0.0122,1.0103,-0.681,-0.148,179.852
3539.169973554,0.0029,-0.0107,1.0103,-0.681,-0.143,179.852
3539.269973654,0.0054,-0.0093,1.0107,-0.681,-0.143,179.852
3539.369973772,0.0039,-0.0098,1.0107,-0.681,-0.143,179.852
3539.469973853,0.0029,-0.0107,1.0107,-0.681,-0.143,179.852
3539.569973952,0.002,-0.0127,1.0103,-0.681,-0.143,179.852
3539.669974033,0.002,-0.0117,1.0112,-0.681,-0.143,179.852
3539.769974058,0.0029,-0.0107,1.0107,-0.681,-0.143,179.852
3539.869974176,0.0034,-0.0107,1.0103,-0.681,-0.143,179.852
3539.969974294,0.002,-0.0117,1.0103,-0.681,-0.143,179.852
3540.069974393,0.0015,-0.0122,1.0103,-0.681,-0.143,179.852
3540.169974437,0.0034,-0.0103,1.0103,-0.681,-0.137,179.852
3540.269974536,0.0024,-0.0107,1.0112,-0.681,-0.137,179.852
3540.369974635,0.001,-0.0117,1.0103,-0.681,-0.137,179.852
3540.469974735,0.0,-0.0137,1.0103,-0.681,-0.137,179.852
3540.569974741,0.0005,-0.0132,1.0103,-0.681,-0.137,179.852
3540.669974841,0.0015,-0.0127,1.0107,-0.681,-0.137,179.852
3540.769974903,0.001,-0.0127,1.0098,-0.681,-0.137,179.852
3540.869975002,0.0024,-0.0117,1.0112,-0.681,-0.137,179.852
3540.969975027,0.0015,-0.0127,1.0098,-0.681,-0.132,179.852
3541.069975071,0.0039,-0.0112,1.0107,-0.687,-0.132,179.852
3541.169975133,0.0024,-0.0117,1.0103,-0.687,-0.132,179.852
3541.269975177,0.0015,-0.0127,1.0103,-0.687,-0.132,179.852
3541.369975276,0.0005,-0.0132,1.0103,-0.687,-0.132,179.852
3541.46997532,-0.0005,-0.0137,1.0103,-0.687,-0.132,179.852
3541.569975345,0.0005,-0.0137,1.0103,-0.687,-0.132,179.852
3541.669975425,0.0,-0.0132,1.0107,-0.687,-0.132,179.852
3541.76997545,0.002,-0.0122,1.0103,-0.687,-0.132,179.852
3541.869975531,0.0034,-0.0122,1.0103,-0.687,-0.132,179.852
3541.969975575,0.002,-0.0117,1.0112,-0.687,-0.132,179.852
3542.0699756,0.0034,-0.0112,1.0107,-0.687,-0.132,179.852
3542.169975662,0.0044,-0.0107,1.0103,-0.687,-0.132,179.852
3542.269975724,0.0039,-0.0107,1.0098,-0.687,-0.132,179.852
3542.369975823,0.0024,-0.0112,1.0112,-0.687,-0.132,179.852
3542.469975866,0.0039,-0.0103,1.0103,-0.687,-0.132,179.852
3542.569975966,0.0029,-0.0122,1.0112,-0.687,-0.132,179.852
3542.669976028,0.0044,-0.0112,1.0098,-0.692,-0.132,179.852
3542.769976108,0.0024,-0.0112,1.0107,-0.692,-0.132,179.852
