Time,Lat,Long,Alt,Speed,Sats
3534.669971182,,,,,
3534.7699713,,,,,
3534.8699714,,,,0.0,
3534.969971481,,,,0.0,
3535.069971563,,,,0.0,
3535.169971663,,,,0.0,
3535.269971762,,,,0.0,
3535.369971825,,,,0.0,
3535.469971832,,,,0.0,
3535.569971839,,,,0.0,
3535.669971847,,,,0.0,
3535.769971854,,,,0.0,
3535.869971953,,,,0.0,
3535.969972072,,,,0.0,
3536.069972079,,,,0.0,
3536.169972105,,,,0.0,
3536.269972204,,,,0.0,
3536.369972285,,,,0.0,
3536.469972348,,,,0.0,
3536.569972355,,,,0.0,
3536.669972362,,,,0.0,
3536.769972406,,,,0.0,
3536.869972469,,,,0.0,
3536.969972587,,,,0.0,
3537.069972594,,,,0.0,
3537.169972601,,,,0.0,
3537.269972627,,,,0.0,
3537.369972671,,,,0.0,
3537.469972733,,,,0.0,
3537.569972759,,,,0.0,
3537.669972784,,,,0.0,
3537.769972884,,,,0.0,
3537.869972965,,,,0.0,
3537.969972972,,,,0.0,
3538.069973053,,,,0.0,
3538.169973097,,,,0.0,
3538.269973122,,,,0.0,
3538.369973203,,,,0.0,
3538.469973321,,,,0.0,
3538.569973328,,,,0.0,
3538.669973409,,,,0.0,
3538.769973434,,,,0.0,
3538.86997346,,,,0.0,
3538.969973467,,,,0.0,
3539.069973492,,,,0.0,
3539.169973554,,,,0.0,
3539.269973654,,,,0.0,
3539.369973772,,,,0.0,
3539.469973853,,,,0.0,
3539.569973952,,,,0.0,
3539.669974033,,,,0.0,
3539.769974058,,,,0.0,
3539.869974176,,,,0.0,
3539.969974294,,,,0.0,
3540.069974393,,,,0.0,
3540.169974437,,,,0.0,
3540.269974536,,,,0.0,
3540.369974635,,,,0.0,
3540.469974735,,,,0.0,
3540.569974741,,,,0.0,
3540.669974841,,,,0.0,
3540.769974903,,,,0.0,
3540.869975002,,,,0.0,
3540.969975027,,,,0.0,
3541.069975071,,,,0.0,
3541.169975133,,,,0.0,
3541.269975177,,,,0.0,
3541.369975276,,,,0.0,
3541.46997532,,,,0.0,
3541.569975345,,,,0.0,
3541.669975425,,,,0.0,
3541.76997545,,,,0.0,
3541.869975531,,,,0.0,
3541.969975575,,,,0.0,
3542.0699756,,,,0.0,
3542.169975662,,,,0.0,
3542.269975724,,,,0.0,
3542.369975823,,,,0.0,
3542.469975866,,,,0.0,
3542.569975966,,,,0.0,
3542.669976028,,,,0.0,
3542.769976108,,,,0.0,
3542.869976152,,,,0.0,
3542.969976214,,,,0.0,
3543.069976294,,,,0.0,
3543.169976338,,,,0.0,
3543.269976437,,,,0.0,
3543.369976443,,,,0.0,
3543.469976524,,,,0.0,
3543.569976604,,,,0.0,
3543.66997661,,,,0.0,
3543.769976635,,,,0.0,
3543.869976679,,,,0.0,
3543.969976778,,,,0.0,
3544.069976839,,,,0.0,
3544.169976846,,,,0.0,
3544.269976908,,,,0.0,
3544.369976951,,,,0.0,
3544.469977031,,,,0.0,
3544.569977038,,,,0.0,
3544.669977044,,,,0.0,
3544.769977143,,,,0.0,
3544.869977242,,,,0.0,
3544.969977322,,,,0.0,
3545.069977421,,,,0.0,
3545.169977483,,,,0.0,
3545.269977507,,,,0.0,
3545.369977532,,,,0.0,
3545.469977538,,,,0.0,
3545.569984766,,,,0.0,
3545.669984828,,,,0.0,
3545.76998489,,,,0.0,
3545.869985007,,,,0.0,
3545.969985087,,,,0.0,
3546.069985131,,,,0.0,
3546.169985174,,,,0.0,
3546.269985217,,,,0.0,
3546.36998526,,,,0.0,
3546.469985266,,,,0.0,
3546.569985291,,,,0.0,
3546.669985334,,,,0.0,
3546.769985451,,,,0.0,
