Time,Data
0.016897,176.92
0.0339,176.92
0.050797,177.01
0.067805,177.01
0.084751,177.01
0.101647,177.01
0.118531,177.01
0.135349,176.92
0.152174,176.92
0.16909,177.01
0.185936,176.92
0.202752,176.92
0.219621,177.01
0.236438,177.01
0.253264,176.92
0.270175,177.01
0.287042,177.01
0.303853,176.92
0.320707,177.01
0.337534,176.92
0.354392,177.01
0.371282,176.92
0.388103,177.01
0.404911,176.92
0.421767,177.01
0.43859,176.92
0.455434,177.01
0.4723,176.92
0.48912,176.92
0.505939,176.92
0.522813,177.01
0.539631,176.92
0.556462,176.92
0.573421,177.01
0.590249,177.01
0.607067,176.92
0.623935,176.92
0.640755,176.92
0.657604,176.92
0.674491,176.92
0.691316,176.92
0.708131,176.92
0.724988,176.92
0.741827,176.92
0.758699,176.92
0.775562,176.92
0.792385,177.01
0.809202,177.01
0.82607,177.01
0.842898,177.01
0.859718,177.01
0.876595,177.01
0.893422,177.01
0.910252,177.01
0.927113,176.92
0.943961,176.92
0.960818,177.01
0.977695,176.92
0.994524,176.92
1.011341,177.01
1.028216,177.01
1.045075,177.01
1.061898,177.01
1.078755,177.01
1.095568,176.92
1.112387,177.01
1.129248,177.01
1.146079,176.92
1.16291,177.01
1.17979,176.92
1.196614,176.92
1.213431,177.01
1.230305,176.92
1.247135,177.01
1.263985,176.92
1.280849,176.92
1.29769,177.01
1.314515,177.01
1.331378,177.01
1.348226,176.92
1.365059,176.92
1.38192,176.92
1.398749,176.92
1.415595,176.92
1.432465,177.01
1.449309,177.01
1.466128,176.92
1.482987,176.92
1.499818,176.92
1.516632,177.01
1.533485,176.92
1.550318,176.92
1.567153,177.01
1.584031,177.01
1.600838,177.01
1.617677,177.01
1.634532,177.01
1.651361,176.92
1.668222,176.92
1.68508,177.01
1.701895,176.92
1.71871,177.01
1.735567,176.92
1.752381,177.01
1.769238,176.92
1.786096,177.01
1.802918,176.92
1.819728,176.92
1.836587,177.01
1.853409,177.01
1.870268,176.92
1.887151,176.92
1.903967,177.01
1.920789,177.01
1.937642,176.92
1.954475,176.92
1.971299,177.01
1.98815,176.92
2.004967,177.01
2.021799,177.01
2.038649,176.92
2.055475,176.92
2.072299,176.92
2.089151,177.01
2.105974,176.92
2.122787,176.92
2.139644,176.92
2.15647,176.92
2.173298,176.92
2.190177,177.01
2.207006,177.01
2.223828,176.92
2.240687,176.92
2.257496,176.92
2.274349,176.92
2.291221,176.92
2.308034,177.01
2.324852,176.92
2.341712,176.92
2.358599,176.92
2.375346,176.92
2.392188,177.01
2.409005,177.01
2.425835,177.01
2.442685,176.92
2.459614,176.92
2.476437,177.01
2.493283,177.01
2.510099,177.01
2.526906,176.92
2.543749,177.01
2.560582,177.01
2.577405,177.01
2.59425,176.92
2.611068,176.92
2.627897,177.01
2.644781,176.92
2.661647,177.01
2.678476,176.92
2.695329,177.01
2.712137,176.92
2.728941,176.92
2.745847,177.01
2.762681,176.92
2.779511,176.92
2.796371,176.92
2.813195,177.01
2.830013,176.92
2.846861,177.01
2.86368,176.92
2.880495,176.92
2.897346,176.92
2.914168,176.92
2.930999,176.92
2.947895,177.01
2.96477,177.01
2.981603,176.92
2.99847,176.92
3.015295,177.01
3.032113,176.92
3.048976,177.01
3.065787,176.92
3.082607,176.92
3.099466,176.92
3.116291,177.01
3.133108,176.92
3.149965,177.01
3.166926,176.92
3.18375,176.92
3.200598,176.92
3.217413,176.92
3.234221,177.01
3.251076,176.92
3.26793,176.92
3.284758,177.01
3.301616,177.01
3.318435,176.92
3.335245,177.01
3.352101,176.92
3.368924,176.92
3.385745,176.92
3.402599,176.92
3.419424,177.01
3.436244,176.92
3.453011,176.92
3.469836,177.01
3.486648,176.92
3.50349,176.92
3.520301,176.92
3.537114,177.01
3.553965,176.92
3.570786,177.01
3.587605,176.92
3.60444,176.92
3.621253,176.92
3.638065,177.01
3.654905,176.92
3.671757,176.92
3.688568,177.01
3.705414,176.92
3.72223,177.01
3.739035,176.92
3.75588,177.01
3.77269,177.01
3.789522,177.01
3.806363,176.92
3.823177,177.01
3.839985,177.01
3.856821,176.92
3.873633,176.92
3.89045,177.01
3.907301,176.92
3.92411,176.92
3.940918,177.01
3.957762,176.92
3.974585,177.01
3.991405,176.92
4.00825,177.01
4.025073,176.92
4.041883,176.92
4.058722,176.92
4.075531,176.92
4.092339,176.92
4.10918,176.92
4.125997,176.92
4.14282,176.92
4.159715,176.92
4.176538,177.01
4.193355,176.92
4.210203,176.92
4.22702,177.01
4.243862,176.92
4.260786,176.92
4.277627,177.01
4.294468,177.01
4.311332,177.01
4.328142,176.92
4.344981,176.92
4.36184,176.92
4.37866,176.92
4.395471,176.92
4.412308,177.01
4.429125,176.92
4.445939,176.92
4.462789,176.92
4.47963,176.92
4.496433,176.92
4.513277,177.01
4.530094,177.01
4.546912,177.01
4.563767,177.01
4.580619,176.92
4.597439,176.92
4.614287,177.01
4.631103,176.92
4.647913,176.92
4.664765,177.01
4.681591,177.01
4.698408,177.01
4.715254,177.01
4.732076,177.01
4.748889,176.92
4.765761,177.01
4.782586,176.92
4.799405,176.92
4.816255,176.92
4.833079,176.92
4.849898,176.92
4.866748,176.92
4.883573,176.92
4.900384,177.01
4.917236,176.92
4.934055,177.01
4.950869,176.92
4.967721,177.01
4.984541,176.92
5.001404,177.01
5.018254,176.92
5.035072,177.01
5.051891,177.01
5.068754,176.92
5.085579,177.01
5.102413,177.01
5.119273,176.92
5.136096,177.01
5.152908,177.01
5.169831,177.01
5.186668,177.01
5.203482,176.92
5.220347,176.92
5.237164,177.01
5.254027,176.92
5.270916,176.92
5.28774,177.01
5.304548,177.01
5.321393,176.92
5.338211,177.01
5.355016,177.01
5.371876,176.92
5.388692,176.92
5.405512,177.01
5.422357,176.92
5.439177,176.92
5.456017,177.01
5.472882,176.92
5.489701,177.01
5.506519,177.01
5.523365,176.92
5.540182,177.01
5.556994,176.92
5.573874,176.92
5.590692,176.92
5.60764,177.01
5.624457,177.01
5.641285,176.92
5.658176,177.01
5.674988,176.92
5.691813,177.01
5.708628,176.92
5.725473,176.92
5.742292,177.01
5.759123,177.01
5.775996,176.92
5.792809,176.92
5.809616,176.92
