Time,PulseCounts1,PulseCounts2
9003.617871765,0.0,0.0
9003.67051946,0.0,0.0
9003.730504343,0.0,0.0
9003.780539039,0.0,0.0
9003.840548162,0.0,0.0
9003.900542768,0.0,0.0
9003.950554908,0.0,0.0
9004.010555569,0.0,0.0
9004.070565359,0.0,0.0
9004.130549261,0.0,0.0
9004.180560142,0.0,0.0
9004.240568803,0.0,0.0
9004.300558354,0.0,0.0
9004.350568513,0.0,0.0
9004.410565952,0.0,0.0
9004.460571537,0.0,0.0
9004.520565606,0.0,0.0
9004.570571266,0.0,0.0
9004.630567723,0.0,0.0
9004.680573327,0.0,0.0
9004.730578727,0.0,0.0
9004.790571666,0.0,0.0
9004.840580455,0.0,0.0
9004.890582133,0.0,0.0
9004.950579276,0.0,0.0
9005.00058975,0.0,0.0
9005.060589208,0.0,0.0
9005.110594089,0.0,0.0
9005.170588695,0.0,0.0
9005.220604151,0.0,0.0
9005.280594573,0.0,0.0
9005.330594825,0.0,0.0
9005.380601726,0.0,0.0
9005.440601314,0.0,0.0
9005.490601473,0.0,0.0
9005.540609004,0.0,0.0
9005.600608314,0.0,0.0
9005.650617029,0.0,0.0
9005.700619596,0.0,0.0
9005.760614277,0.0,0.0
9005.82061355,0.0,0.0
9005.870616099,0.0,0.0
9005.920619296,0.0,0.0
9005.980616791,0.0,0.0
9006.030623192,0.0,0.0
9006.090622317,0.0,0.0
9006.140623958,0.0,0.0
9006.190629026,0.0,0.0
9006.240632797,0.0,0.0
9006.3006377,0.0,0.0
9006.36063653,0.0,0.0
9006.410639449,0.0,0.0
9006.470643334,0.0,0.0
9006.520645809,0.0,0.0
9006.580645565,0.0,0.0
9006.630648447,0.0,0.0
9006.680651867,0.0,0.0
9006.740650715,0.0,0.0
9006.790652838,0.0,0.0
9006.850650667,0.0,0.0
9006.900662143,0.0,0.0
9006.960660083,0.0,0.0
9007.010661021,0.0,0.0
9007.060666867,0.0,0.0
9007.110670008,0.0,0.0
9007.17066756,0.0,0.0
9007.220672999,0.0,0.0
9007.280667755,0.0,0.0
9007.330671379,0.0,0.0
9007.380672669,0.0,0.0
9007.430680719,0.0,0.0
9007.490674679,0.0,0.0
9007.540686562,0.0,0.0
9007.600684392,0.0,0.0
9007.650686015,0.0,0.0
9007.700693195,0.0,0.0
9007.760690543,0.0,0.0
9007.810693352,0.0,0.0
9007.860697346,0.0,0.0
9007.91069997,0.0,0.0
9007.9706968,0.0,0.0
9008.020704609,0.0,0.0
9008.080701624,0.0,0.0
9008.130704045,0.0,0.0
9008.180708798,0.0,0.0
9008.230711737,0.0,0.0
9008.290709198,0.0,0.0
9008.34071547,0.0,0.0
9008.400714208,0.0,0.0
9008.450714759,0.0,0.0
9008.500722068,0.0,0.0
9008.550722211,0.0,0.0
9008.610719301,0.0,0.0
9008.660733888,0.0,0.0
9008.720730515,0.0,0.0
9008.780730123,0.0,0.0
9008.830730211,0.0,0.0
9008.880731446,0.0,0.0
9008.940733407,0.0,0.0
9008.990735179,0.0,0.0
9009.040736933,0.0,0.0
9009.090737502,0.0,0.0
9009.140743182,0.0,0.0
9009.190744084,0.0,0.0
9009.250745378,0.0,0.0
9009.300750226,0.0,0.0
9009.350751776,0.0,0.0
9009.410751478,0.0,0.0
9009.46075814,0.0,0.0
9009.52075736,0.0,0.0
9009.570757818,0.0,0.0
9009.620764536,0.0,0.0
9009.680759848,0.0,0.0
9009.73076501,0.0,0.0
9009.780769172,0.0,0.0
9009.830771241,0.0,0.0
9009.890769943,0.0,0.0
9009.940777198,0.0,0.0
9010.00077714,0.0,0.0
9010.06077599,0.0,0.0
9010.110778504,0.0,0.0
9010.160782017,0.0,0.0
9010.210782254,0.0,0.0
9010.260788102,0.0,0.0
9010.310789023,0.0,0.0
9010.370789281,0.0,0.0
9010.420795758,0.0,0.0
9010.480793757,0.0,0.0
9010.530795234,0.0,0.0
9010.580799748,0.0,0.0
9010.630800985,0.0,0.0
9010.680805462,0.0,0.0
9010.730805624,0.0,0.0
9010.790808197,0.0,0.0
9010.850805214,0.0,0.0
9010.900813043,0.0,0.0
9010.95081315,0.0,0.0
9011.000815035,0.0,0.0
9011.050815549,0.0,0.0
9011.110820733,0.0,0.0
9011.170820139,0.0,0.0
9011.220822913,0.0,0.0
9011.270823039,0.0,0.0
9011.330825186,0.0,0.0
9011.380830294,0.0,0.0
9011.430835438,0.0,0.0
9011.490829141,0.0,0.0
9011.540837193,0.0,0.0
9011.590838615,0.0,0.0
9011.640853371,0.0,0.0
9011.700841481,0.0,0.0
9011.750847162,0.0,0.0
9011.810844125,0.0,0.0
9011.860850139,0.0,0.0
9011.910854654,0.0,0.0
9011.970848061,0.0,0.0
9012.020855742,0.0,0.0
9012.070859053,0.0,0.0
9012.130854479,0.0,0.0
