Time,RawValue1,RawValue2
0.001669,16224,24832
0.00343,16256,24800
0.005115,16240,24768
0.006782,16240,24688
0.00845,16240,24672
0.010254,16224,24624
0.011922,16240,24608
0.01359,16240,24560
0.015259,16240,24528
0.017163,16256,24480
0.018833,16240,24416
0.02055,16224,24400
0.022222,16256,24384
0.023894,16240,24368
0.025562,16208,24304
0.027234,16240,24272
0.028901,16256,24208
0.03059,16256,24160
0.032259,16256,24144
0.034115,16240,24096
0.035783,16256,24048
0.037451,16272,23984
0.03912,16272,23952
0.040813,16256,23920
0.042481,16240,23888
0.044152,16256,23840
0.045819,16208,23792
0.047493,16176,23712
0.049165,16224,23664
0.051063,16256,23664
0.052734,16272,23600
0.054401,16240,23536
0.05607,16240,23520
0.057738,16256,23472
0.05941,16240,23440
0.061116,16256,23408
0.062785,16272,23360
0.064456,16272,23312
0.066124,16224,23280
0.067805,16224,23232
0.069673,16256,23216
0.071379,16256,23152
0.073049,16272,23104
0.074717,16272,23056
0.076388,16256,23040
0.078056,16256,22976
0.079727,16272,22912
0.081451,16208,22912
0.083119,16272,22832
0.084962,16256,22816
0.086629,16256,22752
0.0883,16256,22688
0.089968,16272,22656
0.091655,16240,22592
0.093326,16240,22560
0.094997,16272,22528
0.096669,16256,22480
0.098337,16256,22400
0.100006,16256,22384
0.101905,16256,22320
0.103576,16256,22288
0.105243,16256,22256
0.106913,16224,22192
0.108581,16256,22112
0.11025,16240,22032
0.111921,16272,22016
0.113589,16240,21968
0.115258,16208,21904
0.116928,16272,21856
0.118725,16224,21792
0.120395,16256,21744
0.122066,16240,21696
0.123737,16208,21648
0.125404,16224,21584
0.127072,16240,21552
0.12874,16192,21472
0.130408,16192,21424
0.132075,16240,21360
0.133744,16224,21312
0.135558,16224,21248
0.137227,16256,21216
0.138897,16224,21120
0.140566,16240,21088
0.142233,16256,21024
0.1439,16208,20960
0.14557,16240,20880
0.147241,16224,20832
0.148909,16192,20784
0.150576,16256,20720
0.152407,16224,20640
0.154076,16272,20592
0.155747,16272,20528
0.157415,16240,20464
0.159085,16256,20400
0.160753,16256,20352
0.162438,16240,20272
0.164105,16272,20176
0.165776,16224,20176
0.167445,16240,20096
0.169299,16256,20032
0.170969,16256,19952
0.172636,16256,19856
0.174306,16224,19872
0.175976,16224,19792
0.177647,16256,19728
0.179317,16224,19648
0.180987,16240,19600
0.182657,16240,19520
0.184324,16192,19456
0.186131,16256,19408
0.187799,16192,19328
0.189467,16224,19264
0.191136,16224,19216
0.192805,16256,19120
0.194472,16224,19072
0.196143,16224,18992
0.19781,16256,18928
0.19948,16224,18880
0.201147,16288,18784
0.202988,16256,18720
0.204659,16272,18672
0.20633,16224,18624
0.208001,16176,18528
0.209671,16240,18464
0.211338,16192,18416
0.213007,16224,18352
0.214675,16192,18288
0.216343,16256,18208
0.218013,16240,18160
0.219812,16240,18064
0.221482,16272,18032
0.223151,16256,17920
0.224818,16256,17856
0.226487,16224,17760
0.228154,16224,17632
0.229825,16256,17568
0.231493,16224,17488
0.233162,16272,17424
0.234832,16272,17344
0.236628,16272,17248
0.238297,16224,17200
0.239966,16256,17104
0.241635,16208,17024
0.243303,16272,16960
0.24497,16240,16864
0.246639,16256,16816
0.248308,16224,16736
0.249977,16256,16656
0.251643,16256,16608
0.253527,16272,16480
0.255195,16240,16432
0.256872,16240,16368
0.25854,16256,16256
0.26021,16256,16192
0.261878,16272,16128
0.263546,16224,16080
0.265215,16256,16016
0.266886,16240,15936
0.268555,16240,15824
0.270371,16256,15824
0.272077,16208,15728
0.273748,16240,15648
0.275415,16256,15584
0.277084,16256,15520
0.278754,16208,15424
0.280424,16240,15376
0.282093,16208,15312
0.283765,16224,15248
0.285435,16240,15168
0.287237,16256,15056
0.288905,16256,15024
0.290573,16208,14976
0.292241,16240,14896
0.293908,16224,14816
0.295579,16208,14768
0.297246,16256,14704
0.298915,16240,14640
0.300586,16256,14576
0.302254,16240,14496
0.304082,16256,14432
0.305749,16256,14384
0.307421,16240,14336
0.309089,16256,14240
0.310759,16224,14176
0.312428,16256,14128
0.314097,16272,14064
0.315766,16192,13984
0.317435,16240,13952
0.319103,16240,13872
0.3209,16256,13824
0.322569,16192,13744
0.324238,16240,13680
0.325906,16192,13632
0.327573,16224,13584
0.329244,16208,13520
0.330915,16240,13472
0.332583,16240,13456
0.33425,16240,13360
0.335921,16208,13312
0.337724,16240,13248
0.339395,16224,13200
0.341064,16272,13152
0.342735,16240,13120
0.344404,16272,13072
0.346073,16240,12944
0.347744,16240,12976
0.349414,16256,12928
0.351083,16224,12880
0.352753,16256,12848
0.354633,16224,12784
0.356301,16224,12752
0.357972,16272,12704
0.35964,16272,12608
0.36131,16224,12608
0.362981,16240,12576
0.364651,16240,12512
0.366322,16240,12480
0.367991,16256,12448
0.369659,16272,12384
0.371476,16224,12368
0.373145,16224,12320
0.374813,16256,12288
0.376482,16256,12272
0.37815,16256,12224
0.379818,16256,12192
0.381486,16272,12128
0.383156,16176,12080
0.384827,16224,12032
0.386497,16272,12000
0.388293,16256,11920
0.389961,16240,11904
0.391628,16208,11856
0.393295,16208,11808
0.394965,16224,11712
0.396635,16224,11712
0.398302,16192,11680
0.39997,16256,11616
0.401637,16256,11568
0.403305,16208,11520
0.405136,16272,11488
0.406803,16240,11424
0.408474,16240,11392
0.410142,16224,11344
0.41181,16240,11280
0.413477,16240,11248
0.415147,16272,11184
0.416817,16256,11104
0.418488,16272,11104
0.420156,16256,11040
0.421957,16240,10992
0.423625,16224,10960
0.425294,16240,10864
0.426965,16224,10864
0.428635,16240,10816
0.430305,16240,10752
0.431976,16224,10720
0.433644,16256,10704
0.435315,16240,10656
0.436983,16272,10592
0.438778,16224,10576
0.440449,16224,10528
0.442117,16224,10480
0.443788,16256,10432
0.445457,16240,10400
0.447155,16256,10352
0.448826,16272,10320
0.450496,16224,10272
0.452164,16208,10224
0.453831,16240,10192
0.455676,16240,10160
0.457351,16256,10128
0.459019,16224,10080
0.460689,16256,10048
0.462357,16240,9984
0.464026,16256,9936
0.465695,16256,9936
0.467365,16256,9872
0.469032,16272,9824
0.470699,16208,9808
0.472493,16256,9744
0.474164,16256,9744
0.475831,16256,9664
0.4775,16256,9616
0.479171,16256,9568
0.480839,16240,9536
0.482508,16224,9520
0.484177,16208,9488
0.485846,16208,9424
0.487518,16208,9408
0.489311,16256,9344
0.490982,16256,9312
0.492652,16240,9280
0.494319,16192,9280
0.495989,16240,9184
0.497659,16208,9184
0.499328,16240,9120
0.500994,16240,9120
0.502665,16224,9072
0.504333,16224,9056
0.506166,16256,9008
0.507834,16208,8944
0.509505,16224,8928
0.511175,16256,8880
0.512845,16288,8880
0.514516,16240,8800
0.516185,16240,8752
0.517854,16224,8736
0.519525,16208,8704
0.521196,16256,8640
0.523003,16224,8624
0.52467,16256,8608
0.526341,16240,8560
0.528013,16240,8528
0.529684,16224,8528
0.531353,16240,8496
0.53302,16272,8480
0.534686,16208,8448
0.536356,16240,8432
0.538024,16224,8416
0.53982,16256,8368
0.541491,16256,8352
0.54316,16256,8336
0.544844,16272,8320
0.546512,16240,8272
0.548182,16256,8272
0.549849,16224,8256
0.551519,16240,8224
0.55319,16224,8192
0.554858,16256,8144
0.556653,16256,8128
0.558459,16240,8080
0.560128,16256,8048
0.561795,16224,8032
0.563467,16272,7984
0.565138,16192,7936
0.566807,16256,7920
0.568478,16272,7872
0.570149,16272,7824
0.571816,16240,7808
0.573617,16256,7760
0.575285,16288,7760
0.576953,16272,7712
0.578624,16256,7712
0.580291,16208,7616
0.581958,16224,7616
0.583629,16208,7584
0.585296,16240,7552
0.586966,16240,7536
0.588634,16256,7488
0.590442,16240,7440
0.59211,16240,7424
0.593777,16240,7392
0.595446,16208,7344
0.597113,16256,7296
0.598784,16272,7296
0.600454,16256,7280
0.602122,16256,7232
0.60379,16224,7200
0.605459,16256,7184
0.607294,16240,7136
0.608964,16272,7120
0.610635,16224,7072
0.612306,16256,7056
0.613977,16240,7056
0.615644,16224,6976
0.617313,16256,6976
0.618981,16240,6960
0.620652,16240,6896
0.622323,16288,6896
0.624124,16240,6848
0.625794,16224,6880
0.627462,16224,6800
0.629133,16240,6800
0.630804,16272,6768
0.632471,16240,6752
0.634139,16192,6736
0.635808,16224,6688
0.637478,16240,6656
0.639148,16256,6640
0.640945,16256,6640
0.642612,16224,6576
0.644281,16240,6560
0.645953,16256,6528
0.64762,16256,6512
0.649287,16256,6496
0.650959,16224,6480
