Time,RawValue1,RawValue2
9003.617871765,16416,18784
9003.62192031,16400,18784
9003.62508725,16416,18784
9003.628199931,16416,18784
9003.63130565,16368,18784
9003.634369961,16416,18784
9003.640532491,16416,18784
9003.650517752,16448,18768
9003.660519365,16384,18800
9003.67051946,16448,18784
9003.680517777,16416,18784
9003.690518279,16416,18784
9003.700521855,16416,18816
9003.710518968,16416,18768
9003.720518582,16400,18784
9003.730504343,16432,18784
9003.740540308,16400,18800
9003.750573902,16400,18800
9003.760550627,16384,18832
9003.770540444,16432,18800
9003.780539039,16432,18800
9003.790537282,16416,18784
9003.800534913,16416,18800
9003.810536841,16416,18784
9003.820539547,16384,18768
9003.830536197,16400,18784
9003.840548162,16400,18784
9003.850547239,16416,18816
9003.860548407,16400,18800
9003.870545187,16416,18784
9003.880540041,16400,18800
9003.890540173,16432,18768
9003.900542768,16384,18784
9003.910546492,16432,18784
9003.920542439,16400,18768
9003.930543941,16400,18800
9003.940552517,16400,18832
9003.950554908,16400,18768
9003.960544466,16400,18800
9003.970545542,16432,18784
9003.980546988,16400,18816
9003.990544731,16416,18816
9004.000547326,16432,18800
9004.010555569,16416,18800
9004.020552015,16432,18768
9004.030547758,16400,18784
9004.040556593,16416,18768
9004.05055641,16400,18800
9004.060555357,16400,18816
9004.070565359,16400,18768
9004.080557695,16432,18784
9004.090552808,16432,18800
9004.100551347,16416,18832
9004.110551608,16416,18800
9004.120549722,16416,18784
9004.130549261,16384,18784
9004.140560115,16400,18816
9004.150557228,16416,18800
9004.160564378,16400,18784
9004.170566936,16400,18784
9004.180560142,16416,18816
9004.190552033,16416,18800
9004.200552443,16416,18800
9004.210554149,16416,18816
9004.220554318,16384,18784
9004.230557875,16384,18784
9004.240568803,16416,18768
9004.250562158,16384,18800
9004.260559641,16400,18816
9004.270556125,16416,18800
9004.280555461,16416,18800
9004.290556592,16432,18784
9004.300558354,16416,18800
9004.310556912,16432,18784
9004.320559543,16400,18800
9004.330558898,16416,18800
9004.340569215,16400,18784
9004.350568513,16416,18784
9004.360559367,16416,18784
9004.370559592,16416,18768
9004.380566335,16400,18784
9004.390566226,16416,18816
9004.400561543,16416,18768
9004.410565952,16400,18784
9004.420566455,16400,18816
9004.430563568,16400,18800
9004.440569422,16432,18784
9004.450570535,16400,18832
9004.460571537,16400,18816
9004.470571317,16400,18800
9004.480566635,16416,18768
9004.490564674,16416,18768
9004.500569602,16400,18800
9004.510566271,16416,18784
9004.520565606,16384,18752
9004.53056472,16448,18800
9004.540575537,16416,18784
9004.550576965,16416,18800
9004.560570615,16416,18784
9004.570571266,16432,18784
9004.580571657,16384,18816
9004.59056677,16432,18816
9004.600565698,16416,18800
9004.610567886,16384,18784
9004.620570406,16416,18800
9004.630567723,16400,18784
9004.640578596,16432,18800
9004.650581709,16400,18784
9004.66057173,16400,18784
9004.670575195,16400,18784
9004.680573327,16416,18800
9004.690580959,16400,18816
9004.70058048,16432,18832
9004.710590389,16432,18800
9004.720580595,16400,18768
9004.730578727,16448,18768
9004.74057697,16400,18800
9004.750574009,16432,18800
9004.760575604,16384,18800
9004.770572291,16400,18800
9004.78057422,16416,18800
9004.790571666,16416,18784
9004.800584205,16448,18784
9004.810582208,16400,18768
9004.82058571,16384,18800
9004.830576527,16432,18816
9004.840580455,16400,18784
9004.850577531,16400,18800
9004.860577256,16400,18800
9004.870582554,16416,18816
9004.880581575,16416,18784
9004.890582133,16448,18800
9004.900591431,16464,18768
9004.910585804,16384,18784
9004.920579232,16400,18784
9004.930581808,16400,18784
9004.940582125,16400,18768
9004.950579276,16416,18816
9004.960583889,16416,18800
9004.970585058,16400,18784
9004.980586357,16416,18816
9004.990581396,16432,18800
9005.00058975,16432,18816
9005.010591493,16416,18800
9005.020589014,16400,18800
9005.030589516,16400,18784
9005.040589888,16416,18800
9005.050588928,16400,18768
9005.060589208,16432,18816
9005.070585673,16384,18784
9005.080584397,16416,18816
9005.090584381,16416,18800
9005.100595346,16432,18800
9005.110594089,16416,18800
9005.120593128,16416,18768
9005.130590223,16416,18784
9005.140592836,16416,18816
9005.150588487,16352,18800
9005.160588212,16400,18816
9005.170588695,16416,18816
9005.18058942,16416,18816
9005.190593441,16416,18800
9005.200600813,16416,18752
9005.210601945,16448,18800
9005.220604151,16416,18800
9005.230597191,16384,18800
9005.24059523,16384,18816
9005.250591084,16400,18800
9005.26059405,16384,18800
9005.270593348,16432,18800
9005.280594573,16416,18768
9005.290595371,16416,18800
9005.300605503,16416,18800
9005.310600265,16432,18800
9005.320600267,16400,18816
9005.330594825,16432,18768
9005.340596735,16400,18784
9005.350599626,16400,18800
9005.36059874,16416,18784
9005.370600927,16400,18800
9005.380601726,16416,18816
9005.390599543,16400,18768
9005.400606027,16416,18784
9005.410602344,16416,18784
9005.420603235,16400,18800
9005.430599719,16416,18800
9005.440601314,16400,18800
9005.450600594,16400,18800
9005.460602911,16400,18816
9005.470599395,16416,18800
9005.480600064,16416,18800
9005.490601473,16416,18800
9005.500602957,16432,18816
9005.510610774,16400,18816
9005.520607406,16400,18800
9005.530607538,16400,18800
9005.540609004,16416,18784
9005.550607543,16416,18800
9005.560604619,16400,18800
9005.570602733,16416,18784
9005.580605105,16384,18800
9005.590603312,16432,18816
9005.600608314,16400,18784
9005.610609298,16416,18800
9005.620610652,16416,18800
9005.630607025,16416,18784
9005.640615249,16400,18784
9005.650617029,16416,18768
9005.660621735,16416,18784
9005.670623349,16448,18752
9005.680621369,16432,18816
9005.690613594,16432,18800
9005.700619596,16416,18784
9005.710616562,16416,18816
9005.720618008,16416,18784
9005.730613103,16432,18800
9005.740614494,16416,18752
9005.750610126,16416,18816
9005.760614277,16432,18800
9005.770615168,16400,18768
9005.780615763,16384,18816
9005.790612747,16432,18800
9005.800614768,16464,18816
9005.810612585,16416,18800
9005.82061355,16400,18800
9005.830618682,16416,18816
9005.840615258,16416,18800
9005.850616427,16384,18816
9005.860618022,16416,18800
9005.870616099,16416,18800
9005.880614749,16400,18816
9005.890615492,16400,18784
9005.900620328,16416,18800
9005.910615312,16416,18816
9005.920619296,16416,18768
9005.930621353,16400,18832
9005.940620689,16400,18784
9005.950616562,16416,18800
9005.960617064,16416,18800
9005.970616918,16416,18800
9005.980616791,16400,18800
9005.990621386,16416,18800
9006.000623185,16384,18800
9006.010624687,16432,18800
9006.020626985,16384,18800
9006.030623192,16400,18800
9006.040621249,16416,18800
9006.050619881,16432,18816
9006.060622476,16400,18816
9006.070620312,16400,18832
9006.080621648,16384,18784
9006.090622317,16416,18816
9006.100627671,16432,18784
9006.110624673,16432,18816
9006.120624546,16416,18784
9006.130624196,16416,18816
9006.140623958,16400,18816
9006.150628553,16384,18800
9006.160627148,16416,18784
9006.170631928,16416,18800
9006.180631171,16416,18784
9006.190629026,16400,18816
9006.200630287,16432,18784
9006.210631771,16400,18768
9006.220631903,16384,18800
9006.230631461,16432,18816
9006.240632797,16400,18816
9006.250632059,16416,18816
9006.26063458,16416,18784
9006.270631101,16416,18816
9006.280631622,16416,18800
9006.290632642,16416,18800
9006.3006377,16416,18800
9006.310638536,16432,18784
9006.320640224,16448,18800
9006.330640634,16416,18768
9006.340638506,16432,18816
9006.350636787,16400,18784
9006.36063653,16416,18800
9006.370634903,16416,18800
9006.38063635,16416,18768
9006.390637093,16448,18784
9006.400638243,16384,18784
9006.410639449,16416,18784
9006.420640563,16384,18800
9006.430635454,16416,18768
9006.440636012,16432,18784
9006.450634774,16400,18768
9006.460637147,16432,18784
9006.470643334,16400,18784
9006.480640966,16400,18800
9006.490643358,16432,18784
9006.500646453,16400,18800
9006.510644863,16400,18768
9006.520645809,16400,18752
9006.53064183,16384,18800
9006.540642111,16416,18784
9006.550639613,16400,18800
9006.56064306,16448,18784
9006.570643618,16432,18800
9006.580645565,16432,18800
9006.590641864,16432,18816
9006.600644292,16400,18784
9006.61064522,16400,18816
9006.620645704,16416,18784
9006.630648447,16400,18816
9006.640659394,16400,18800
9006.65065523,16368,18768
9006.660656214,16416,18800
9006.670656827,16416,18800
9006.680651867,16416,18784
9006.690662332,16400,18784
9006.700652909,16400,18800
9006.710649522,16416,18816
9006.720650284,16432,18784
9006.730649546,16384,18768
9006.740650715,16400,18784
9006.750646588,16416,18816
9006.760646609,16448,18816
9006.770646667,16400,18768
9006.780647669,16448,18800
9006.790652838,16384,18752
9006.80065384,16384,18784
9006.810654639,16400,18816
9006.820655345,16400,18800
9006.830652422,16416,18784
9006.840650776,16416,18736
9006.850650667,16400,18800
9006.860653799,16432,18800
9006.870655246,16416,18816
9006.880657323,16384,18800
9006.890656436,16432,18800
9006.900662143,16432,18800
9006.910657163,16384,18768
9006.920658573,16400,18816
9006.930655502,16416,18768
9006.940660837,16384,18784
9006.950659858,16416,18800
9006.960660083,16400,18784
9006.97066116,16416,18784
9006.980663514,16400,18784
9006.990661572,16416,18800
9007.000661204,16432,18816
9007.010661021,16416,18816
9007.020666616,16400,18768
9007.030663526,16432,18784
9007.040664825,16416,18784
9007.050664179,16432,18784
9007.060666867,16432,18784
9007.070662925,16400,18816
9007.080660446,16400,18800
9007.090661244,16416,18816
9007.100665284,16400,18800
9007.110670008,16384,18800
9007.120669918,16416,18784
9007.130668624,16416,18784
9007.140669386,16400,18800
9007.150666815,16384,18800
9007.160666521,16416,18816
9007.17066756,16400,18800
9007.180669026,16448,18816
9007.190667677,16416,18784
9007.20067329,16384,18768
9007.210672959,16432,18768
9007.220672999,16384,18784
9007.230664835,16416,18784
9007.240664356,16384,18800
9007.250664044,16432,18784
9007.26066512,16400,18800
9007.270669438,16416,18784
9007.280667755,16400,18800
9007.29067048,16416,18816
9007.300674241,16432,18784
9007.31067254,16400,18800
9007.320674691,16416,18800
9007.330671379,16416,18784
9007.340672844,16384,18768
9007.350669513,16400,18816
9007.360675183,16416,18768
9007.370672796,16400,18784
9007.380672669,16432,18832
9007.390670209,16432,18784
9007.400672711,16400,18800
9007.410677121,16416,18784
9007.420676827,16400,18800
9007.430680719,16416,18784
9007.440674907,16400,18784
9007.45067615,16384,18784
9007.460678801,16384,18848
9007.470676192,16384,18800
9007.480674602,16432,18800
9007.490674679,16416,18784
9007.50068094,16432,18800
9007.510682721,16400,18800
9007.52068526,16400,18784
9007.5306843,16400,18800
9007.540686562,16400,18784
9007.550679453,16416,18832
9007.560680826,16416,18784
9007.570681477,16400,18800
