Time,RawValue
5987.800654103,32
5987.803492262,0
5987.805158973,0
5987.806825683,16
5987.808496505,0
5987.810163271,32
5987.811830093,0
5987.813496896,0
5987.815163681,32
5987.816830521,0
5987.818497268,16
5987.820164164,0
5987.821831078,0
5987.823497844,0
5987.825164666,0
5987.826831506,0
5987.828498346,0
5987.830165075,0
5987.831831804,16
5987.833498478,0
5987.835165244,0
5987.836832029,16
5987.838498795,0
5987.840165487,16
5987.84183229,0
5987.843499,16
5987.845165804,0
5987.846832607,16
5987.848499373,16
5987.850166065,0
5987.851832738,0
5987.853499467,0
5987.855166178,0
5987.856832981,0
5987.858499766,16
5987.860166495,0
5987.861833279,0
5987.863500045,0
5987.86516683,0
5987.866833559,16
5987.868500251,0
5987.870166943,0
5987.871833635,0
5987.873500457,0
5987.875167186,0
5987.87791903,16
5987.879585704,16
5987.881252414,0
5987.882919218,16
5987.884586002,0
5987.886252768,0
5987.887919442,32
5987.889586134,16
5987.891252918,16
5987.892919647,16
5987.894586413,0
5987.89625318,0
5987.897919964,0
5987.899586767,0
5987.90125357,16
5987.902920244,16
5987.904586954,0
5987.906253739,0
5987.907920524,0
5987.909587234,0
5987.911253963,0
5987.912920637,0
5987.914587329,0
5987.916254132,0
5987.917920879,16
5987.919587664,16
5987.921254356,0
5987.922921178,0
5987.924587851,0
5987.926254617,16
5987.927921346,16
5987.929588038,0
5987.931254823,0
5987.932921626,16
5987.934588337,0
5987.936255103,0
5987.937921795,16
5987.939588487,0
5987.94125516,32
5987.942921963,0
5987.944588637,0
5987.946255347,0
5987.947922169,0
5987.94958888,0
5987.951255553,0
5987.952922227,16
5987.954588993,0
5987.956255685,16
5987.957922395,0
5987.959589198,16
5987.961255909,0
5987.962922657,0
5987.964589478,0
5987.966256152,16
5987.967922973,16
5987.969589721,0
5987.971256431,32
5987.972923105,0
5987.974589797,0
5987.976256619,0
5987.977923366,0
5987.979590095,0
5987.981256861,16
5987.982923553,0
5987.984590375,16
5987.986257141,0
5987.987923852,16
5987.989590655,0
5987.991257402,0
5987.992924224,0
5987.994590953,0
5987.996257664,16
5987.99792443,32
5987.999591122,0
5988.001257832,0
5988.00292458,0
5988.004591327,0
5988.006258149,32
5988.007924841,0
5988.009591533,0
5988.011258299,0
5988.012925047,16
5988.014591757,16
5988.016258542,32
5988.017925308,0
5988.01959213,0
5988.021258933,16
5988.022925736,16
5988.024592428,16
5988.026259101,0
5988.027925793,16
5988.029592578,0
5988.031259288,16
5988.032926018,16
5988.034592747,0
5988.036259494,0
5988.037926297,0
5988.039593008,16
5988.041259811,0
5988.042926614,16
5988.04459338,0
5988.046260146,16
5988.047926912,16
5988.049593734,0
5988.051260426,16
5988.052927211,16
5988.054593903,0
5988.056260576,0
5988.05792725,0
5988.059594034,0
5988.061260782,0
5988.062927455,0
5988.064594147,16
5988.066260895,16
5988.067927568,0
5988.069594316,16
5988.071261119,0
5988.072927811,0
5988.07459454,0
5988.076261214,16
5988.077928035,0
5988.079594857,0
5988.081261549,16
5988.082928315,0
5988.0845951,0
5988.086261773,0
5988.087928502,32
5988.089595176,0
5988.091261886,0
5988.092928615,16
5988.094595289,0
5988.096262018,0
5988.097928839,16
5988.099595606,0
5988.101262298,0
5988.102929027,16
5988.10459583,0
5988.106262503,32
5988.107929306,16
5988.109596091,0
5988.111262876,16
5988.112929605,0
5988.114596315,0
5988.1162631,0
5988.117929829,0
5988.119596576,0
5988.121263343,0
5988.122930072,0
5988.124596782,16
5988.126263474,0
5988.127930277,16
5988.129597099,16
5988.131263772,16
5988.132930464,0
5988.134597156,16
5988.136263848,16
5988.137930559,0
5988.139597288,0
5988.141264036,0
5988.142930839,16
5988.144597605,16
5988.146264334,0
5988.147931137,0
5988.149597848,32
5988.151264669,16
5988.152931472,0
5988.154598238,0
5988.156265023,0
5988.157931715,16
5988.159598537,16
5988.161265266,16
5988.162931976,16
5988.164598742,0
5988.166265434,16
5988.1679322,0
5988.169598911,0
5988.171265696,0
5988.172932462,0
5988.174599265,16
5988.176265975,16
5988.177932704,0
5988.179599489,0
5988.181266292,0
5988.182933114,0
5988.184599824,0
5988.186266516,0
5988.187933227,0
5988.189599993,0
5988.191266704,0
5988.192933525,0
5988.194600347,0
5988.196267168,0
5988.197933879,0
5988.199600571,0
5988.2012673,0
5988.202933974,0
5988.204600684,16
5988.206267395,0
5988.207934124,16
5988.209600908,0
5988.211267674,0
5988.212934403,0
5988.214601225,0
5988.216267954,0
5988.217934628,16
5988.21960132,32
5988.221268123,0
5988.222934907,0
5988.224601618,16
5988.22626844,0
5988.227935169,0
5988.229601916,0
5988.231268719,0
5988.232935411,0
5988.234602177,0
5988.236268962,0
5988.237935765,0
5988.23960255,0
5988.241269353,0
5988.242936045,0
5988.244602848,0
5988.246269596,0
5988.247936288,48
5988.249603017,0
5988.251269727,32
5988.252936419,16
5988.254603167,0
5988.256269877,0
5988.257936625,0
5988.259603354,0
5988.261270157,0
5988.262936905,16
5988.264603726,0
5988.266270418,0
5988.267937184,16
5988.269603913,16
5988.271270606,0
5988.272937298,0
5988.274604045,0
5988.276270756,0
5988.277937503,0
5988.279604288,0
5988.281271091,16
5988.282937857,16
5988.28460466,0
5988.286271463,16
5988.287938285,16
5988.289604995,16
5988.291271706,0
5988.292938454,0
5988.29460522,0
5988.296272004,0
5988.297938807,16
5988.299605592,0
5988.301272358,0
5988.302939106,0
5988.304605927,0
5988.306272675,0
5988.307939385,0
5988.309606855,0
5988.311273547,0
5988.312940369,0
5988.314607116,16
5988.316273883,0
5988.317940686,16
5988.31960747,0
5988.321274255,16
5988.322941058,0
5988.324607732,0
5988.326274498,16
5988.327941208,16
5988.329608011,0
5988.331274777,16
5988.332941543,0
5988.334608217,16
5988.336274909,16
5988.337941601,0
5988.339608404,0
5988.341275189,0
5988.342941899,0
5988.344608573,0
5988.346275246,0
5988.34794192,0
5988.349608704,0
5988.351275507,16
5988.352942329,0
5988.354609151,16
5988.356275935,0
5988.35794272,0
5988.359609523,0
5988.361276215,0
5988.362942963,16
5988.36460971,16
5988.366276476,16
5988.367943224,16
5988.36960999,0
5988.371276793,0
5988.372943522,16
5988.374610233,0
5988.376276943,0
5988.377943654,0
5988.379610364,16
5988.381277112,0
5988.382943915,0
5988.384610663,0
5988.386277429,0
5988.387944213,0
5988.389610979,0
5988.39127769,0
5988.392944493,0
5988.394611315,16
5988.396278007,0
5988.39794481,16
5988.399611539,0
5988.401278324,16
5988.40294509,16
5988.404611837,16
5988.40627864,0
5988.407945388,0
5988.409612173,0
5988.411278846,0
5988.412945649,16
5988.41461236,16
5988.416279181,0
5988.417945873,0
5988.419612621,16
5988.421279331,0
5988.422946116,0
5988.42461279,16
5988.426279556,0
5988.427946303,0
5988.429613088,0
5988.43127978,0
5988.432946583,0
5988.434613368,0
5988.436280171,0
5988.437946937,16
5988.439613647,16
5988.441280321,0
5988.442947105,0
5988.444613872,16
5988.446280619,0
5988.447947293,0
5988.449613966,0
5988.451280714,0
5988.452947387,0
5988.454614061,16
5988.456280827,0
5988.457947556,0
5988.459614359,0
5988.461281162,0
5988.462947965,16
5988.46461475,0
5988.466281423,16
5988.467948097,16
5988.469614918,0
5988.47128161,0
5988.472948302,0
5988.474615013,0
5988.476281686,16
5988.477948379,16
5988.479615108,16
5988.481281874,0
5988.482948621,0
5988.484615332,16
5988.486282153,0
5988.487948919,0
5988.489615704,0
5988.491282415,0
5988.492949199,0
5988.49461591,0
5988.496282676,0
5988.497949442,16
5988.499616245,16
5988.501283011,16
5988.502949814,16
5988.504616617,0
5988.506283346,0
5988.507950038,0
5988.509616805,0
5988.511283589,0
5988.512950374,0
5988.514617195,16
5988.516283943,0
5988.517950709,16
5988.519617383,0
5988.521284112,0
5988.522950859,0
5988.524617681,0
5988.526284354,16
5988.527951158,0
5988.529617942,16
5988.53128469,16
5988.532951437,0
5988.534618129,16
5988.536284895,0
5988.537951643,0
5988.539618316,0
5988.541285083,0
5988.542951849,0
5988.54461867,16
5988.546285473,16
5988.547952202,0
5988.54961895,16
5988.551285735,0
5988.552952501,16
5988.554619285,0
5988.556285996,16
5988.557952669,0
5988.559619435,0
5988.561286183,16
5988.562952949,0
5988.564619734,16
5988.566286426,0
5988.567953155,0
5988.569619958,0
5988.571286631,0
5988.572953305,16
5988.57462009,0
5988.576286763,0
5988.577953529,0
5988.579620314,16
5988.581287043,16
5988.582953827,0
5988.584620538,0
5988.586287304,0
5988.587953996,0
5988.589620818,0
5988.59128751,16
5988.592954202,0
5988.594621005,0
5988.596287752,16
5988.597954463,0
5988.599621248,0
5988.601288069,16
5988.602954743,0
5988.604621416,0
5988.60628809,0
5988.607954911,0
5988.609621585,0
5988.611288295,16
5988.612954969,0
5988.614621642,0
5988.616288316,0
5988.617955082,0
5988.619621848,0
5988.621288559,0
5988.622955325,16
5988.624622128,0
5988.626288912,16
5988.627955586,32
5988.629622371,0
5988.631289137,16
5988.632955958,0
5988.634622706,0
5988.636289435,0
5988.637956164,0
5988.63962293,0
5988.641289678,16
5988.642956351,0
5988.644623062,0
5988.646289828,16
5988.647956612,0
5988.649623434,0
5988.651290182,0
5988.652956966,16
5988.65462364,0
5988.656290461,0
5988.657957209,0
5988.659623938,0
5988.661290611,0
5988.662957303,0
5988.664624032,16
5988.66629078,0
5988.667957583,0
5988.669624331,16
5988.671291004,0
5988.672957696,0
5988.674624518,0
5988.676291321,16
5988.677958106,0
5988.679624798,0
5988.681291527,0
5988.682958256,16
5988.684625059,0
5988.686291881,16
5988.687958684,0
5988.689625468,16
5988.691292216,16
5988.692958889,0
5988.694625674,16
5988.696292496,0
5988.697959243,0
5988.699626009,0
5988.701292757,0
5988.702959523,0
5988.704626215,16
5988.706292963,0
5988.707959784,0
5988.709626495,0
5988.711293224,16
5988.712959953,0
5988.7146267,16
5988.716293392,0
5988.71796014,0
5988.719626888,0
5988.72129358,0
5988.722960346,0
5988.724627075,0
5988.726293878,0
5988.727960699,0
5988.729627429,0
5988.731294195,0
5988.732960942,0
5988.734627671,0
5988.736294419,0
5988.737961166,0
5988.73962784,0
5988.741294532,16
5988.742961335,16
5988.744628064,0
5988.74629483,16
5988.747961559,16
5988.749628251,0
5988.751295073,0
5988.752961839,16
5988.75462855,0
5988.756295297,16
5988.757962063,0
5988.759628737,16
5988.761295447,16
5988.76296225,16
5988.764628942,0
5988.76629569,0
5988.767962475,0
5988.769629167,16
5988.771295933,0
5988.772962643,0
5988.774629465,0
5988.776296212,0
5988.777962941,16
5988.779629689,32
5988.7812964,0
5988.782963073,0
5988.784629765,16
5988.786296476,0
5988.787963186,16
5988.789629878,16
5988.79129657,16
5988.792963281,0
5988.794629991,16
5988.796296794,0
5988.797963542,32
5988.799630215,0
5988.801296963,0
5988.802963729,0
5988.804630458,0
5988.80629728,16
5988.807964064,0
5988.809630756,16
5988.811297485,0
5988.812964196,0
5988.814630981,16
5988.81629771,16
5988.817964494,0
5988.819631316,0
5988.821298063,0
5988.82296483,0
5988.824631596,0
5988.826298399,16
5988.82796522,16
5988.829631968,16
5988.831298679,0
5988.832965426,0
5988.834632229,0
5988.836298958,0
5988.83796578,0
5988.839632583,0
5988.841299368,0
5988.842966189,16
5988.844633011,16
5988.846299684,0
5988.847966395,0
5988.849633106,16
5988.851299853,0
5988.852966619,0
5988.854633348,0
5988.856300114,0
5988.857966917,0
5988.859633647,16
5988.861300394,0
5988.862967179,0
5988.864633963,0
5988.866300674,16
5988.867967366,16
5988.869634188,0
5988.871300954,0
5988.872967775,16
5988.874634541,0
5988.876301289,0
5988.877968055,0
5988.879634877,0
5988.881301624,16
5988.882968316,16
5988.884635101,0
5988.886301793,0
5988.887968485,0
5988.889635232,0
5988.891301999,0
5988.892968802,16
5988.894635475,16
5988.896302278,16
5988.897969007,0
5988.899635681,0
5988.901302354,0
5988.902969102,0
5988.904635887,0
5988.906302653,32
5988.9079694,0
5988.909636203,16
5988.911302914,0
5988.912969624,16
5988.914636446,16
5988.916303249,16
5988.917970052,16
5988.919636855,0
5988.921303529,0
5988.922970314,0
5988.924637024,16
5988.926303772,16
5988.927970538,0
5988.929637304,0
5988.931304125,0
5988.932970892,16
5988.934637676,0
5988.936304424,0
5988.937971153,0
5988.939637974,0
5988.941304703,0
5988.942971488,0
5988.944638291,0
5988.946305113,16
5988.947971823,0
5988.949638589,16
5988.9513053,16
5988.952972103,0
5988.954638925,0
5988.956305635,16
5988.957972309,16
5988.95963913,16
5988.961305897,0
5988.962972644,16
5988.964639429,0
5988.966306121,16
5988.967972905,16
5988.96963969,16
5988.971306438,16
5988.972973111,0
5988.974639877,0
5988.976306699,16
5988.977973502,16
5988.979640212,0
5988.981306942,32
5988.982973708,0
5988.984640474,0
5988.986307147,0
5988.987973932,16
5988.989640661,16
5988.991307427,0
5988.992974249,16
5988.994641033,16
5988.996307744,0
5988.997974565,0
5988.999641387,0
5989.001308153,16
5989.002974882,0
5989.004641648,0
5989.006308451,0
5989.007975143,0
5989.009641817,0
5989.011308639,0
5989.012975368,32
5989.014642171,16
5989.016308918,0
5989.017975721,0
5989.019642525,16
5989.021309272,0
5989.022976001,0
5989.024642675,0
5989.026309441,0
5989.027976133,0
5989.029642862,16
5989.031309646,0
5989.032976338,32
5989.034643049,0
5989.036309741,0
5989.037976452,16
5989.039643273,16
5989.041309984,0
5989.042976787,0
5989.044643497,0
5989.046310245,0
5989.047976937,0
5989.049643722,0
5989.051310506,0
5989.052977328,16
5989.054644038,0
5989.056310804,0
5989.057977589,16
5989.059644374,0
5989.061311177,0
5989.062977961,0
5989.064644728,0
5989.066311475,0
5989.067978241,16
5989.069644989,16
5989.071311755,0
5989.072978447,16
5989.074645269,0
5989.076311942,0
5989.077978615,0
5989.079645326,0
5989.081312092,0
5989.08297884,0
5989.084645643,0
5989.086312316,0
5989.08797899,0
5989.089645756,0
5989.091312429,0
5989.092979177,0
5989.09464585,0
5989.096312561,0
5989.097979272,16
5989.099646001,16
5989.101312767,0
5989.102979459,0
5989.10464628,16
5989.106313046,16
5989.107979757,16
5989.109646579,0
5989.1113134,0
5989.112980222,16
5989.114647007,0
5989.116313791,0
5989.117980594,16
5989.119647305,0
5989.121314089,16
5989.122980837,0
5989.124647566,0
5989.126314277,16
5989.127981061,0
5989.129647846,32
5989.131314649,0
5989.132981471,16
5989.134648274,0
5989.136315021,0
5989.137981824,16
5989.139648553,0
5989.141315227,0
5989.142981993,0
5989.144648667,0
5989.146315396,0
5989.147982199,48
5989.149648928,16
5989.151315657,16
5989.152982367,16
5989.154649152,0
5989.156315881,0
5989.15798261,0
5989.159649395,16
5989.161316105,16
5989.162982779,0
5989.164649508,0
5989.166316237,0
5989.167982984,0
5989.169649788,0
5989.171316609,0
5989.172983301,0
5989.174650086,0
5989.176316833,0
5989.177983544,16
5989.179650366,0
5989.181317187,0
5989.182983916,0
5989.184650738,0
5989.186317448,0
5989.187984215,32
5989.189650999,16
5989.191317784,0
5989.192984476,0
5989.194651297,0
5989.196318008,0
5989.197984793,0
5989.199651596,0
5989.201318288,16
5989.202985091,0
5989.204651857,16
5989.206318567,16
5989.207985259,0
5989.209652007,0
5989.211318773,0
5989.212985576,0
5989.214652268,0
5989.216318997,16
5989.217985726,16
5989.219652437,16
5989.221319129,0
5989.222985839,0
5989.22465255,0
5989.226319279,16
5989.227985971,0
5989.229652756,0
5989.231319485,16
5989.232986158,16
5989.23465285,16
5989.236319524,16
5989.237986308,0
5989.239653037,0
5989.241319841,0
5989.242986644,0
5989.24465341,16
5989.246320157,0
5989.247986831,16
5989.249653634,0
5989.251320363,0
5989.252987185,16
5989.254653895,0
5989.256320661,0
5989.257987409,0
5989.259654212,0
5989.261320904,16
5989.262987577,0
5989.264654381,16
5989.266321073,0
5989.267987783,16
5989.269654457,0
5989.271321241,16
5989.27298797,0
5989.274654644,0
5989.276321317,0
5989.277988009,0
5989.279654738,0
5989.281321523,0
5989.282988308,16
5989.284655037,0
5989.286321747,16
5989.287988439,0
5989.289655205,0
5989.29132199,0
5989.292988793,16
5989.294655541,32
5989.29632227,0
5989.29798898,0
5989.299655728,16
5989.301322401,0
5989.302989204,16
5989.304655952,16
5989.306322774,0
5989.307989577,0
5989.309656398,0
5989.311323146,16
5989.312989894,16
5989.314656678,0
5989.316323389,0
5989.31799021,0
5989.319656902,0
5989.32132365,0
5989.322990379,16
5989.324657089,16
5989.326323911,0
5989.327990585,16
5989.329657351,16
5989.331324117,0
5989.332990901,16
5989.334657612,16
5989.33632436,0
5989.337991181,0
5989.339657966,16
5989.341324732,0
5989.342991498,16
5989.344658171,0
5989.346324919,16
5989.347991685,32
5989.349658377,0
5989.351325162,0
5989.352991835,0
5989.35465862,0
5989.356325349,16
5989.357992096,16
5989.359658863,16
5989.361325647,0
5989.36299245,0
5989.364659253,16
5989.366325927,0
5989.367992637,16
5989.369659404,0
5989.371326114,16
5989.372992825,0
5989.374659498,32
5989.376326264,16
5989.377993067,0
5989.379659759,0
5989.38132647,0
5989.382993236,0
5989.384659928,0
5989.386326713,0
5989.387993534,0
5989.389660337,16
5989.391327011,16
5989.392993832,0
5989.39466058,16
5989.396327365,0
5989.397994186,0
5989.399660952,16
5989.401327719,0
5989.40299454,0
5989.404661251,16
5989.406328017,0
5989.407994764,0
5989.409661438,0
5989.411328222,16
5989.412994933,0
5989.414661718,16
5989.416328484,16
5989.417995305,16
5989.419661979,16
5989.421328782,0
5989.422995548,16
5989.424662333,16
5989.426329006,16
5989.427995791,16
5989.429662557,0
5989.431329267,16
5989.432996089,0
5989.434662837,0
5989.43632951,0
5989.437996313,16
5989.439663079,16
5989.441329882,16
5989.442996686,0
5989.444663415,0
5989.446330181,16
5989.447996947,0
5989.44966362,0
5989.451330331,16
5989.452997097,0
5989.454663863,0
5989.456330685,16
5989.457997432,16
5989.459664143,0
5989.46133089,0
5989.462997638,16
5989.464664385,0
5989.46633117,16
5989.467997955,0
5989.469664758,16
5989.471331468,0
5989.472998271,0
5989.474665019,16
5989.476331822,16
5989.477998607,16
5989.479665317,16
5989.481332083,16
5989.482998868,0
5989.48466556,16
5989.486332252,16
5989.487999055,0
5989.489665821,0
5989.491332587,0
5989.492999279,0
5989.494665971,0
5989.496332756,0
5989.497999522,16
5989.499666233,0
5989.501333036,16
5989.502999728,0
5989.504666549,0
5989.506333334,0
5989.508004322,16
5989.509671125,16
5989.511337855,0
5989.513004547,0
5989.514671276,0
5989.516338079,16
5989.518004826,0
5989.5196715,0
5989.521338303,16
5989.523005088,16
5989.524671872,0
5989.526338638,16
5989.52800533,0
5989.529672078,0
5989.531338899,0
5989.533005666,0
5989.53467245,0
5989.536339124,16
5989.538005927,0
5989.539672656,16
5989.54133944,0
5989.543006225,0
5989.544672936,16
5989.546339665,0
5989.548006375,0
5989.54967316,16
5989.551339889,16
5989.553006562,0
5989.55467331,16
5989.556340058,16
5989.55800675,0
5989.559673423,16
5989.561340134,0
5989.563006918,0
5989.56467361,16
5989.566340358,16
5989.568007087,0
5989.569673871,0
5989.571340619,16
5989.573007311,0
5989.574674059,16
5989.576340751,0
5989.578007572,0
5989.579674375,0
5989.581341141,0
5989.583007833,16
