Time,RawValue
5987.800654103,16
5987.803492262,0
5987.805158973,0
5987.806825683,0
5987.808496505,0
5987.810163271,0
5987.811830093,0
5987.813496896,16
5987.815163681,16
5987.816830521,0
5987.818497268,0
5987.820164164,0
5987.821831078,0
5987.823497844,0
5987.825164666,0
5987.826831506,0
5987.828498346,16
5987.830165075,0
5987.831831804,0
5987.833498478,0
5987.835165244,0
5987.836832029,0
5987.838498795,0
5987.840165487,0
5987.84183229,16
5987.843499,0
5987.845165804,32
5987.846832607,0
5987.848499373,0
5987.850166065,16
5987.851832738,0
5987.853499467,16
5987.855166178,0
5987.856832981,32
5987.858499766,0
5987.860166495,0
5987.861833279,0
5987.863500045,0
5987.86516683,16
5987.866833559,0
5987.868500251,16
5987.870166943,0
5987.871833635,0
5987.873500457,0
5987.875167186,0
5987.87791903,0
5987.879585704,0
5987.881252414,16
5987.882919218,32
5987.884586002,0
5987.886252768,0
5987.887919442,0
5987.889586134,16
5987.891252918,0
5987.892919647,16
5987.894586413,0
5987.89625318,0
5987.897919964,16
5987.899586767,0
5987.90125357,0
5987.902920244,0
5987.904586954,16
5987.906253739,16
5987.907920524,0
5987.909587234,16
5987.911253963,32
5987.912920637,0
5987.914587329,0
5987.916254132,0
5987.917920879,0
5987.919587664,0
5987.921254356,16
5987.922921178,16
5987.924587851,0
5987.926254617,0
5987.927921346,0
5987.929588038,16
5987.931254823,0
5987.932921626,0
5987.934588337,16
5987.936255103,16
5987.937921795,16
5987.939588487,0
5987.94125516,0
5987.942921963,0
5987.944588637,0
5987.946255347,0
5987.947922169,0
5987.94958888,0
5987.951255553,16
5987.952922227,16
5987.954588993,0
5987.956255685,16
5987.957922395,16
5987.959589198,0
5987.961255909,0
5987.962922657,0
5987.964589478,0
5987.966256152,0
5987.967922973,32
5987.969589721,16
5987.971256431,16
5987.972923105,16
5987.974589797,0
5987.976256619,0
5987.977923366,0
5987.979590095,16
5987.981256861,0
5987.982923553,0
5987.984590375,16
5987.986257141,16
5987.987923852,0
5987.989590655,16
5987.991257402,0
5987.992924224,0
5987.994590953,16
5987.996257664,0
5987.99792443,0
5987.999591122,32
5988.001257832,0
5988.00292458,0
5988.004591327,16
5988.006258149,16
5988.007924841,0
5988.009591533,0
5988.011258299,16
5988.012925047,0
5988.014591757,16
5988.016258542,0
5988.017925308,16
5988.01959213,16
5988.021258933,0
5988.022925736,0
5988.024592428,0
5988.026259101,16
5988.027925793,16
5988.029592578,16
5988.031259288,0
5988.032926018,0
5988.034592747,0
5988.036259494,16
5988.037926297,0
5988.039593008,16
5988.041259811,0
5988.042926614,16
5988.04459338,0
5988.046260146,16
5988.047926912,0
5988.049593734,0
5988.051260426,16
5988.052927211,0
5988.054593903,16
5988.056260576,0
5988.05792725,16
5988.059594034,0
5988.061260782,0
5988.062927455,0
5988.064594147,0
5988.066260895,0
5988.067927568,0
5988.069594316,16
5988.071261119,0
5988.072927811,0
5988.07459454,0
5988.076261214,0
5988.077928035,0
5988.079594857,16
5988.081261549,16
5988.082928315,0
5988.0845951,0
5988.086261773,0
5988.087928502,16
5988.089595176,0
5988.091261886,0
5988.092928615,16
5988.094595289,0
5988.096262018,16
5988.097928839,0
5988.099595606,0
5988.101262298,0
5988.102929027,0
5988.10459583,16
5988.106262503,16
5988.107929306,0
5988.109596091,0
5988.111262876,0
5988.112929605,0
5988.114596315,0
5988.1162631,0
5988.117929829,16
5988.119596576,0
5988.121263343,0
5988.122930072,0
5988.124596782,0
5988.126263474,0
5988.127930277,0
5988.129597099,0
5988.131263772,16
5988.132930464,16
5988.134597156,16
5988.136263848,0
5988.137930559,16
5988.139597288,0
5988.141264036,0
5988.142930839,0
5988.144597605,0
5988.146264334,16
5988.147931137,0
5988.149597848,0
5988.151264669,16
5988.152931472,0
5988.154598238,0
5988.156265023,0
5988.157931715,16
5988.159598537,0
5988.161265266,0
5988.162931976,16
5988.164598742,0
5988.166265434,0
5988.1679322,16
5988.169598911,0
5988.171265696,16
5988.172932462,16
