Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
8205.330499061,0,0,0,0,0,0
8205.456617393,,,,-14.392,-12.486,149.766
8205.559264414,0.2188,-0.2451,0.9565,-14.392,-12.486,149.766
8205.660048335,0.2188,-0.2451,0.9561,-14.392,-12.486,149.766
8205.761685518,0.2183,-0.2456,0.9565,-14.392,-12.486,149.766
8205.862859107,0.2178,-0.2456,0.9565,-14.392,-12.486,149.766
8205.968324787,0.2188,-0.2456,0.9561,-14.392,-12.486,149.766
8206.075248676,0.2188,-0.2446,0.9561,-14.392,-12.486,149.766
8206.17531752,0.2183,-0.2451,0.9561,-14.392,-12.486,149.766
8206.279801011,0.2183,-0.2456,0.9556,-14.392,-12.486,149.766
8206.379857836,0.2188,-0.2456,0.9565,-14.392,-12.486,149.766
8206.482942247,0.2183,-0.2456,0.9565,-14.392,-12.486,149.766
8206.583429686,0.2192,-0.2456,0.957,-14.392,-12.486,149.766
8206.686943617,0.2183,-0.2456,0.957,-14.392,-12.486,149.766
8206.786959646,0.2188,-0.2446,0.957,-14.392,-12.486,149.766
8206.887938623,0.2183,-0.2456,0.9565,-14.392,-12.486,149.766
8206.988984934,0.2188,-0.2461,0.957,-14.392,-12.486,149.766
8207.091949752,0.2188,-0.2446,0.9561,-14.392,-12.486,149.766
8207.193930789,0.2188,-0.2456,0.9565,-14.392,-12.486,149.766
8207.2958784,0.2183,-0.2446,0.9561,-14.398,-12.486,149.766
8207.398569439,0.2188,-0.2451,0.9561,-14.392,-12.486,149.766
8207.500040789,0.2188,-0.2461,0.9551,-14.398,-12.486,149.766
8207.60289618,0.2192,-0.2461,0.9561,-14.398,-12.486,149.766
8207.702935117,0.2192,-0.2461,0.9565,-14.398,-12.486,149.766
8207.802975368,0.2183,-0.2456,0.9556,-14.398,-12.486,149.766
8207.907031098,0.2183,-0.2456,0.9565,-14.398,-12.486,149.766
8208.007913594,0.2188,-0.2461,0.9565,-14.398,-12.486,149.766
8208.110006908,0.2183,-0.2446,0.9565,-14.398,-12.486,149.766
8208.211875,0.2188,-0.2461,0.9561,-14.398,-12.486,149.766
8208.315126134,0.2188,-0.2451,0.957,-14.398,-12.486,149.766
8208.419085012,0.2188,-0.2446,0.9561,-14.398,-12.486,149.766
8208.522940259,0.2183,-0.2451,0.9561,-14.398,-12.486,149.766
8208.623135548,0.2188,-0.2441,0.9565,-14.398,-12.486,149.766
8208.723201726,0.2183,-0.2456,0.9565,-14.398,-12.486,149.766
8208.824091406,0.2183,-0.2461,0.9565,-14.398,-12.486,149.766
8208.92413575,0.2192,-0.2466,0.957,-14.398,-12.486,149.766
8209.027103309,0.2192,-0.2456,0.9561,-14.398,-12.486,149.766
