Time,Raw Value,Voltage
8205.35424767,0,0
8205.358866132,1936,0.24
8205.362997222,1920,0.24
8205.367106034,1936,0.24
8205.373513188,1920,0.24
8205.380213435,1920,0.24
8205.384806564,1920,0.24
8205.400321697,1920,0.24
8205.409982956,1936,0.24
8205.414138305,1936,0.24
8205.418230488,1936,0.24
8205.422239484,1936,0.24
8205.426252555,1920,0.24
8205.430263552,1936,0.24
8205.435595776,1936,0.24
8205.439642791,1936,0.24
8205.443147712,1936,0.24
8205.44754521,1920,0.24
8205.452493674,1936,0.24
8205.456607801,1936,0.24
8205.460750464,1936,0.24
8205.465392982,1936,0.24
8205.496571286,1936,0.24
8205.517714978,1936,0.24
8205.537299626,1936,0.24
8205.541300586,1936,0.24
8205.545170138,1920,0.24
8205.549189746,1936,0.24
8205.55512462,1936,0.24
8205.559257636,1936,0.24
8205.563024058,1936,0.24
8205.567013795,1936,0.24
8205.601815909,1936,0.24
8205.639169292,1936,0.24
8205.660041427,1936,0.24
8205.664226628,1936,0.24
8205.703417574,1936,0.24
8205.729068783,1936,0.24
8205.753518265,1936,0.24
8205.757665318,1936,0.24
8205.761678722,1936,0.24
8205.768259599,1936,0.24
8205.800492185,1936,0.24
8205.852747939,1936,0.24
8205.862852478,1936,0.24
8205.86920352,1936,0.24
8205.888939077,1936,0.24
8205.893995782,1936,0.24
8205.89855341,1936,0.24
8205.902544092,1936,0.24
8205.906536144,1936,0.24
8205.910658697,1936,0.24
8205.914665305,1936,0.24
8205.918698153,1936,0.24
8205.922690669,1936,0.24
8205.926708777,1936,0.24
8205.930723181,1936,0.24
8205.934715918,1936,0.24
8205.938709804,1936,0.24
8205.942715319,1920,0.24
8205.946716945,1936,0.24
8205.950712053,1920,0.24
8205.95471055,1936,0.24
8205.958713232,1936,0.24
8205.962709451,1920,0.24
8205.966722059,1920,0.24
8205.972346599,1920,0.24
8205.979262699,1936,0.24
8205.983813457,1936,0.24
8205.987821065,1936,0.24
8205.991805376,1936,0.24
8205.995799169,1920,0.24
8205.999793648,1936,0.24
8206.003786107,1936,0.24
8206.007784474,1920,0.24
8206.011779582,1920,0.24
8206.015782505,1936,0.24
8206.01979615,1936,0.24
8206.023795498,1936,0.24
8206.027796402,1936,0.24
8206.031806214,1920,0.24
8206.0358176,1936,0.24
8206.039922856,1936,0.24
8206.043928945,1936,0.24
8206.047916794,1936,0.24
8206.051927883,1936,0.24
8206.055927454,1920,0.24
8206.059930803,1936,0.24
8206.063925003,1936,0.24
8206.072293887,1936,0.24
8206.079272321,1936,0.24
8206.083824579,1936,0.24
8206.08782965,1936,0.24
8206.091814813,1936,0.24
8206.095811124,1936,0.24
8206.099796436,1920,0.24
8206.103782155,1936,0.24
8206.107778022,1936,0.24
8206.111779722,1920,0.24
8206.115776552,1936,0.24
8206.119776512,1936,0.24
8206.123774564,1936,0.24
8206.127766376,1936,0.24
8206.131772576,1936,0.24
8206.135763203,1936,0.24
8206.139755514,1936,0.24
8206.143750177,1936,0.24
8206.147743859,1936,0.24
8206.151732115,1936,0.24
8206.155733093,1936,0.24
8206.159716053,1936,0.24
8206.163710716,1936,0.24
8206.173452328,1936,0.24
8206.179327739,1936,0.24
8206.183867497,1920,0.24
8206.187874753,1936,0.24
8206.191869953,1936,0.24
8206.195905895,1936,0.24
8206.199903354,1936,0.24
8206.203903814,1936,0.24
8206.207906885,1936,0.24
8206.211904326,1936,0.24
8206.215895378,1920,0.24
8206.219907005,1936,0.24
8206.223898927,1920,0.24
8206.227889516,1920,0.24
8206.231878847,1936,0.24
8206.235869269,1936,0.24
8206.23986897,1936,0.24
8206.2438528,1936,0.24
8206.24786,1920,0.24
8206.251860182,1936,0.24
8206.255855419,1936,0.24
8206.259858786,1936,0.24
8206.263865265,1936,0.24
8206.272372297,1936,0.24
8206.279249101,1936,0.24
8206.28379647,1936,0.24
8206.287792874,1920,0.24
8206.291801353,1936,0.24
8206.295795331,1920,0.24
8206.299787179,1920,0.24
8206.303776546,1936,0.24
8206.307877932,1920,0.24
8206.311876559,1920,0.24
8206.315876555,1920,0.24
8206.319874311,1936,0.24
8206.323867493,1920,0.24
8206.327865323,1936,0.24
8206.331873116,1936,0.24
8206.335857983,1936,0.24
8206.339845702,1936,0.24
8206.343832014,1936,0.24
8206.347824473,1936,0.24
8206.3518141,1936,0.24
8206.355814078,1920,0.24
8206.359802575,1936,0.24
8206.363795812,1936,0.24
8206.373257811,1936,0.24
8206.379302501,1936,0.24
8206.383855314,1936,0.24
8206.387850552,1936,0.24
8206.391838771,1936,0.24
8206.395842693,1920,0.24
8206.399834505,1936,0.24
8206.403825687,1936,0.24
8206.40783035,1936,0.24
8206.411830532,1936,0.24
8206.415820899,1936,0.24
8206.419857248,1936,0.24
8206.423853782,1936,0.24
8206.427857834,1936,0.24
8206.431870664,1936,0.24
8206.43586392,1936,0.24
8206.439979843,1936,0.24
8206.44398084,1936,0.24
8206.447980577,1920,0.24
