Time,Lat,Long,Alt,Speed,Sats
8205.330497709,0,0,0,0,0
8205.456621264,39.764456,-105.226275,1778.0,0.6,6
8205.55926734,39.764456,-105.226275,1778.0,0.61,6
8205.66005039,39.764456,-105.226275,1778.0,0.61,6
8205.761687592,39.764456,-105.226275,1778.0,0.61,6
8205.862860959,39.764456,-105.226275,1778.0,0.6,6
8205.968327065,39.764456,-105.226275,1778.0,0.6,6
8206.075250602,39.764456,-105.226275,1778.0,0.58,6
8206.175319501,39.764456,-105.226275,1778.0,0.56,6
8206.279802862,39.764456,-105.226275,1778.0,0.54,6
8206.379859651,39.764456,-105.226275,1778.0,0.51,6
8206.482944618,39.764456,-105.226275,1778.0,0.5,6
8206.583431519,39.764458,-105.226275,1778.0,0.51,6
8206.686945376,39.764458,-105.226275,1778.0,0.49,6
8206.786961461,39.764458,-105.226275,1778.0,0.5,6
8206.887940309,39.764458,-105.226275,1778.0,0.5,6
8206.988986916,39.764458,-105.226275,1778.0,0.51,6
8207.091951475,39.764458,-105.226275,1778.0,0.51,6
8207.193932734,39.764458,-105.226275,1778.0,0.52,6
8207.295880344,39.764458,-105.226275,1778.0,0.54,6
8207.398571328,39.764458,-105.226275,1778.0,0.55,6
8207.500042937,39.764458,-105.226275,1778.0,0.56,6
8207.60289818,39.764458,-105.226275,1778.0,0.57,6
8207.702936858,39.764458,-105.226275,1778.0,0.57,6
8207.802977146,39.764458,-105.226275,1778.0,0.58,6
8207.907032802,39.76446,-105.226275,1778.0,0.58,6
8208.007915556,39.76446,-105.226275,1778.0,0.6,6
8208.110008834,39.76446,-105.226275,1778.0,0.62,6
8208.211876852,39.76446,-105.226275,1778.0,0.65,6
8208.315127912,39.76446,-105.226275,1778.0,0.67,6
8208.419087326,39.76446,-105.226275,1778.0,0.7,6
8208.522942315,39.76446,-105.226275,1778.0,0.72,6
8208.623137511,39.76446,-105.226275,1778.0,0.73,6
8208.72320354,39.76446,-105.226275,1778.0,0.74,6
8208.824093203,39.764461,-105.226275,1778.0,0.75,6
8208.92413775,39.764461,-105.226275,1778.0,0.76,6
8209.027105402,39.764461,-105.226275,1778.0,0.78,6
8209.128073972,39.764461,-105.226275,1778.0,0.79,6
8209.231095012,39.764461,-105.226275,1778.0,0.81,6
8209.335075779,39.764461,-105.226275,1778.0,0.82,6
8209.435189901,39.764461,-105.226275,1778.0,0.83,6
8209.535238171,39.764461,-105.226275,1778.0,0.85,6
8209.639182511,39.764463,-105.226275,1778.0,0.86,6
8209.743091407,39.764463,-105.226275,1778.0,0.87,6
8209.843186066,39.764463,-105.226275,1778.0,0.88,6
8209.943316355,39.764463,-105.226275,1778.0,0.89,6
8210.045112668,39.764463,-105.226275,1778.0,0.9,6
8210.148043764,39.764463,-105.226275,1778.0,0.91,6
8210.251595992,39.764463,-105.226275,1778.0,0.93,6
8210.355193683,39.764463,-105.226275,1778.0,0.95,6
8210.455337638,39.764465,-105.226275,1778.0,0.96,6
8210.55920433,39.764465,-105.226275,1778.0,0.98,6
8210.659218804,39.764465,-105.226275,1778.0,0.99,6
8210.768501609,39.764465,-105.226275,1778.0,1.01,6
8210.868578101,39.764465,-105.226275,1778.0,1.03,6
8210.974591968,39.764466,-105.226276,1778.0,1.04,6
8211.07856766,39.764466,-105.226276,1778.0,1.05,6
8211.18209261,39.764466,-105.226276,1778.0,1.07,6
8211.283135828,39.764466,-105.226276,1778.0,1.07,6
8211.383232154,39.764466,-105.226276,1778.0,1.08,6
8211.487172865,39.764466,-105.226276,1778.0,1.08,6
8211.591143057,39.764468,-105.226276,1778.0,1.09,6
8211.694193301,39.764468,-105.226276,1778.0,1.09,6
8211.795710873,39.76447,-105.226276,1778.0,1.09,6
8211.896153034,39.76447,-105.226276,1778.0,1.1,6
8211.999112889,39.76447,-105.226276,1778.0,1.1,6
8212.100149385,39.764471,-105.226276,1778.0,1.1,6
8212.203121018,39.764471,-105.226276,1778.0,1.11,6
8212.303156473,39.764471,-105.226276,1778.0,1.11,6
8212.404185894,39.764473,-105.226276,1778.0,1.11,6
8212.50722775,39.764473,-105.226276,1778.0,1.11,6
8212.608143153,39.764473,-105.226276,1778.0,1.12,6
8212.711259323,39.764475,-105.226276,1778.1,1.13,6
8212.815114589,39.764475,-105.226276,1778.1,1.14,6
8212.915196748,39.764476,-105.226276,1778.1,1.15,6
8213.015228314,39.764476,-105.226276,1778.1,1.15,6
