Time,Raw Value,Voltage
200.499054169,0,0
200.508355257,0,0.208
200.517872702,0,1.506
200.526819111,0,0.274
200.535535337,0,1.332
200.544177138,0,0.3
200.552454211,0,1.342
200.560520527,0,0.358
200.568615684,0,1.43
200.576810628,0,0.252
200.584865408,0,1.502
200.592901507,0,0.214
200.602817376,0,1.402
200.612107597,0,0.51
200.620164536,0,1.26
200.628231745,0,0.436
200.636326307,0,1.398
200.644405369,0,0.396
200.652473285,0,1.416
200.66053748,0,0.258
200.668570975,0,1.512
200.676635133,0,0.21
200.68471786,0,1.576
200.692764398,0,0.134
200.70082889,0,1.43
200.7095862,0,0.132
200.718841944,0,1.506
200.726883681,0,0.212
200.734976995,0,1.578
200.743074422,0,0.13
200.75119079,0,1.47
200.759270857,0,0.362
200.767338848,0,1.266
200.775406541,0,0.406
200.783504116,0,1.164
200.791554431,0,0.406
200.799639001,0,1.084
200.80829844,0,0.4
200.817044586,0,1.18
200.825652894,0,0.396
200.833289528,0,1.166
200.841474908,0,0.392
200.849632843,0,0.952
200.857746346,0,0.482
200.865832013,0,0.796
200.873938855,0,0.798
200.882026941,0,0.688
200.890095304,0,1.02
200.898175984,0,0.59
200.90683347,0,1.016
200.915613424,0,0.696
200.924202865,0,0.758
200.932293407,0,0.696
200.940387801,0,0.984
200.948497582,0,0.598
200.956552251,0,1.126
200.964736031,0,0.536
200.972792876,0,1.174
200.980845498,0,0.502
200.988889059,0,1.23
200.996941271,0,0.498
201.005566139,0,1.236
201.014336995,0,0.502
201.022922361,0,1.182
201.030988882,0,0.498
201.039228482,0,1.228
201.047306235,0,0.502
201.055409161,0,1.324
201.063501373,0,0.298
201.071564288,0,1.326
201.079651217,0,0.292
201.087818448,0,1.452
201.09589749,0,0.244
201.105234541,0,1.356
201.113987211,0,0.464
201.122541983,0,1.282
201.130595727,0,0.368
201.138706819,0,1.372
201.146818042,0,0.364
201.154880957,0,1.422
201.162931725,0,0.246
201.170999197,0,1.516
201.17903501,0,0.208
201.187094465,0,1.598
201.195155147,0,0.148
