Time,Raw Value,Voltage
3951.515535564,0,0
3951.52089857,0,0.0
3951.52538722,0,0.0
3951.529880352,0,0.0
3951.533961723,0,0.0
3951.538083279,0,0.0
3951.542146131,0,0.0
3951.546279632,0,0.0
3951.550585448,0,0.0
3951.554686818,0,0.0
3951.558319613,0,0.0
3951.563011598,0,0.0
3951.567173932,0,0.0
3951.571329543,0,0.0
3951.577927592,0,0.0
3951.583929768,0,0.0
3951.588547252,0,0.0
3951.592600234,0,0.0
3951.596717068,0,0.0
3951.600722327,0,0.0
3951.604728623,0,0.0
3951.608727808,0,0.0
3951.612735142,0,0.0
3951.616735753,0,0.0
3951.620771549,0,0.0
3951.624783586,0,0.0
3951.628779623,0,0.0
3951.632787253,0,0.0
3951.636773734,0,0.0
3951.640773716,0,0.0
3951.644780956,0,0.0
3951.648792716,0,0.0
3951.652801197,0,0.0
3951.656800197,0,0.0
3951.660793141,0,0.0
3951.66480153,0,0.0
3951.668786863,0,0.0
3951.677882387,0,0.0
3951.683923322,0,0.0
3951.688538288,0,0.0
3951.692550917,0,0.0
3951.696549214,0,0.0
3951.700552362,0,0.0
3951.704553584,0,0.0
3951.708552399,0,0.0
3951.712579362,0,0.0
3951.716595899,0,0.0
3951.720591917,0,0.0
3951.72462338,0,0.0
3951.728735936,0,0.0
3951.732740899,0,0.0
3951.736737529,0,0.0
3951.740738269,0,0.0
3951.744730251,0,0.0
3951.748734491,0,0.0
3951.752730325,0,0.0
3951.756729954,0,0.0
3951.76072625,0,0.0
3951.764719139,0,0.0
3951.768711806,0,0.0
3951.772731454,0,0.0
3951.776781862,0,0.0
3951.782909668,0,0.0
3951.789863422,0,0.0
3951.794423758,0,0.0
3951.798437961,0,0.0
3951.802432758,0,0.0
3951.806433721,0,0.0
3951.810454906,0,0.0
3951.814443109,0,0.0
3951.81843648,0,0.0
3951.82243385,0,0.0
3951.826444961,0,0.0
3951.830448554,0,0.0
3951.834448702,0,0.0
3951.838447479,0,0.0
3951.842455813,0,0.0
3951.846497183,0,0.0
3951.850598424,0,0.0
3951.854692462,0,0.0
3951.858838166,0,0.0
3951.862852536,0,0.0
3951.866876111,0,0.0
3951.870871444,0,0.0
3951.874871684,0,0.0
3951.881857735,0,0.0
3951.887952671,0,0.0
3951.892535729,0,0.0
3951.896541118,0,0.0
3951.900542951,0,0.0
3951.904544507,0,0.0
3951.908551377,0,0.0
3951.912549988,0,0.0
3951.916549562,0,0.0
3951.920544284,0,0.0
3951.924551154,0,0.0
3951.928557784,0,0.0
3951.932572599,0,0.0
3951.936560099,0,0.0
3951.940548173,0,0.0
3951.944547543,0,0.0
3951.948541135,0,0.0
3951.952540543,0,0.0
3951.956548746,0,0.0
3951.960537376,0,0.0
3951.964543265,0,0.0
3951.968558376,0,0.0
3951.972561394,0,0.0
3951.98188903,0,0.0
3951.987942243,0,0.0
3951.992537727,0,0.0
3951.996663857,0,0.0
3952.00067832,0,0.0
3952.004679283,0,0.0
3952.008685376,0,0.0
3952.012687728,0,0.0
3952.016689839,0,0.0
3952.02067945,0,0.0
3952.024700209,0,0.0
3952.028708913,0,0.0
3952.032704709,0,0.0
3952.036742616,0,0.0
3952.04074395,0,0.0
3952.044727153,0,0.0
3952.048713005,0,0.0
3952.052705968,0,0.0
3952.056703227,0,0.0
3952.060696412,0,0.0
3952.064687838,0,0.0
3952.068686375,0,0.0
3952.072689467,0,0.0
3952.076694541,0,0.0
3952.083864871,0,0.0
3952.089967325,0,0.0
3952.09461292,0,0.0
3952.098628383,0,0.0
3952.102631754,0,0.0
3952.106624291,0,0.0
3952.11062468,0,0.0
3952.114602865,0,0.0
3952.118605346,0,0.0
3952.122605809,0,0.0
3952.126208511,0,0.0
3952.130214622,0,0.0
3952.134216492,0,0.0
3952.138217622,0,0.0
3952.142199566,0,0.0
3952.146209473,0,0.0
3952.150207955,0,0.0
3952.154191251,0,0.0
3952.158184732,0,0.0
3952.162178528,0,0.0
3952.171903296,0,0.0
3952.177945805,0,0.0
3952.182499585,0,0.0
3952.186497733,0,0.0
3952.190488233,0,0.0
3952.194488603,0,0.0
3952.198499474,0,0.0
3952.20250177,0,0.0
3952.206499066,0,0.0
3952.210499548,0,0.0
3952.214476696,0,0.0
3952.218469159,0,0.0
3952.222475881,0,0.0
3952.22647477,0,0.0
3952.230462103,0,0.0
3952.234459436,0,0.0
3952.238454047,0,0.0
3952.242445751,0,0.0
