Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1103.47372675,0,0,0,0,0,0
1103.597599349,,,,,,
1103.698696824,0.124,-0.0483,1.001,-2.812,-7.064,-106.694
1103.798819395,0.1245,-0.0488,1.0005,-2.812,-7.064,-106.694
1103.901843052,0.1235,-0.0488,1.0015,-2.812,-7.064,-106.694
1104.003322899,0.124,-0.0493,1.0,-2.812,-7.064,-106.694
1104.105022467,0.124,-0.0493,1.0005,-2.812,-7.064,-106.694
1104.206181259,0.1235,-0.0483,1.0005,-2.812,-7.064,-106.694
1104.308201383,0.124,-0.0488,1.0015,-2.812,-7.064,-106.694
1104.409267508,0.1245,-0.0493,1.001,-2.812,-7.064,-106.694
1104.509566006,0.124,-0.0488,1.0,-2.812,-7.064,-106.694
1104.611657981,0.124,-0.0488,1.001,-2.812,-7.064,-106.694
1104.711824461,0.1235,-0.0493,1.001,-2.812,-7.064,-106.694
1104.812061553,0.125,-0.0493,1.0,-2.812,-7.064,-106.694
1104.913025145,0.123,-0.0488,1.001,-2.812,-7.064,-106.694
1105.014959049,0.1245,-0.0483,1.001,-2.812,-7.064,-106.694
1105.118143653,0.124,-0.0498,1.001,-2.812,-7.064,-106.694
1105.219378152,0.1245,-0.0488,1.001,-2.812,-7.064,-106.694
1105.32002367,0.1245,-0.0493,1.0005,-2.812,-7.064,-106.694
1105.422689276,0.125,-0.0493,1.001,-2.812,-7.064,-106.694
1105.524392347,0.1235,-0.0493,1.001,-2.812,-7.064,-106.694
1105.624468441,0.124,-0.0488,1.0005,-2.812,-7.064,-106.694
1105.727636157,0.1235,-0.0493,1.0,-2.818,-7.064,-106.694
1105.830456116,0.1235,-0.0483,1.001,-2.818,-7.064,-106.694
1105.930794527,0.123,-0.0488,1.0029,-2.812,-7.064,-106.694
1106.032775712,0.1245,-0.0493,1.0024,-2.812,-7.064,-106.694
1106.133528807,0.1245,-0.0493,1.002,-2.812,-7.064,-106.694
1106.240180072,0.1235,-0.0503,1.0005,-2.812,-7.064,-106.694
1106.346266135,0.1245,-0.0488,1.0005,-2.812,-7.064,-106.694
1106.447247007,0.1245,-0.0493,1.0,-2.818,-7.064,-106.694
1106.550183726,0.1235,-0.0483,1.0005,-2.818,-7.064,-106.694
1106.650191768,0.1235,-0.0488,1.0015,-2.818,-7.064,-106.694
1106.750198846,0.1235,-0.0498,1.001,-2.812,-7.064,-106.694
1106.851213628,0.1245,-0.0488,1.0005,-2.818,-7.064,-106.694
1106.953363019,0.124,-0.0493,1.0015,-2.818,-7.064,-106.694
1107.054335153,0.124,-0.0498,1.0005,-2.818,-7.064,-106.694
1107.157429486,0.124,-0.0483,1.0,-2.818,-7.064,-106.694
