Time,Lat,Long,Alt,Speed,Sats
1103.473725194,0,0,0,0,0
1103.597603423,39.750973,-105.225896,1728.0,0.5,9
1103.698699953,39.750973,-105.225896,1728.0,0.51,9
1103.798821524,39.750973,-105.225898,1728.0,0.51,9
1103.901845349,39.750973,-105.225898,1728.0,0.52,9
1104.003325195,39.750973,-105.225898,1728.0,0.53,9
1104.105024708,39.750973,-105.225898,1728.0,0.53,9
1104.206183315,39.750973,-105.225898,1728.0,0.54,9
1104.308203623,39.750971,-105.225898,1728.0,0.54,9
1104.409269601,39.750971,-105.225898,1728.0,0.55,9
1104.509568284,39.750971,-105.225898,1728.0,0.55,9
1104.611660222,39.750971,-105.225898,1728.0,0.55,9
1104.711826461,39.750971,-105.225898,1728.0,0.55,9
1104.812063534,39.750971,-105.225898,1728.0,0.56,9
1104.913027274,39.750971,-105.225898,1728.0,0.57,9
1105.014961234,39.750971,-105.225898,1728.0,0.57,9
1105.11814569,39.750971,-105.225898,1728.0,0.57,9
1105.219380244,39.750971,-105.225898,1728.0,0.58,9
1105.320025726,39.750971,-105.2259,1728.0,0.58,9
1105.422691239,39.750971,-105.2259,1728.0,0.58,9
1105.524395458,39.750971,-105.2259,1728.0,0.58,9
1105.624471034,39.750971,-105.2259,1728.0,0.57,9
1105.72763899,39.750971,-105.2259,1728.0,0.58,9
1105.830458746,39.750971,-105.2259,1728.0,0.58,9
1105.93079699,39.75097,-105.2259,1728.0,0.58,9
1106.03277823,39.75097,-105.2259,1728.0,0.58,9
1106.13353101,39.75097,-105.2259,1728.0,0.58,9
1106.240182387,39.75097,-105.2259,1728.0,0.58,9
1106.346268116,39.75097,-105.225901,1728.0,0.57,9
1106.447249137,39.75097,-105.225901,1728.0,0.55,9
1106.550185819,39.75097,-105.225901,1728.0,0.56,9
1106.650193731,39.75097,-105.225901,1728.0,0.56,9
1106.750200883,39.75097,-105.225901,1728.0,0.58,9
1106.85121561,39.75097,-105.225901,1728.0,0.58,9
1106.953365093,39.75097,-105.225901,1728.0,0.59,9
1107.054337079,39.75097,-105.225901,1728.0,0.61,9
1107.157431486,39.75097,-105.225901,1728.0,0.6,9
1107.259515914,39.75097,-105.225901,1728.0,0.61,9
1107.362647524,39.75097,-105.225901,1728.0,0.61,9
1107.462730124,39.750968,-105.225903,1728.0,0.61,9
1107.565818679,39.750968,-105.225903,1728.0,0.61,9
1107.66880016,39.750968,-105.225903,1728.0,0.61,9
1107.768953538,39.750968,-105.225903,1728.0,0.62,9
1107.870607821,39.750968,-105.225903,1728.0,0.64,9
1107.971841421,39.750968,-105.225903,1728.0,0.65,9
1108.074741627,39.750968,-105.225903,1728.0,0.66,9
1108.177762797,39.750968,-105.225903,1728.0,0.66,9
1108.278213472,39.750968,-105.225903,1728.0,0.66,9
1108.379208794,39.750968,-105.225903,1728.0,0.65,9
1108.481216392,39.750968,-105.225905,1728.0,0.65,9
1108.584247135,39.750968,-105.225905,1728.0,0.64,9
1108.685694938,39.750968,-105.225905,1728.0,0.65,9
1108.788725904,39.750968,-105.225905,1728.0,0.65,9
1108.88903049,39.750968,-105.225905,1728.0,0.64,9
1108.989905927,39.750968,-105.225905,1728.0,0.65,9
1109.090648808,39.750966,-105.225905,1728.0,0.66,9
1109.191672393,39.750966,-105.225905,1728.0,0.67,9
1109.291676479,39.750966,-105.225905,1728.0,0.68,9
1109.39442206,39.750966,-105.225906,1728.0,0.67,9
1109.49604092,39.750966,-105.225906,1728.0,0.68,9
1109.596347284,39.750966,-105.225906,1728.0,0.68,9
1109.696501204,39.750966,-105.225906,1728.0,0.68,9
1109.796564273,39.750966,-105.225906,1728.0,0.69,9
1109.896972529,39.750966,-105.225906,1728.0,0.7,9
1109.997459006,39.750966,-105.225906,1728.0,0.72,9
1110.100214718,39.750966,-105.225906,1728.0,0.74,9
1110.200785566,39.750966,-105.225908,1728.0,0.74,9
1110.300815452,39.750966,-105.225908,1728.0,0.76,9
1110.400877782,39.750966,-105.225908,1728.0,0.78,9
1110.502149554,39.750966,-105.225908,1728.0,0.78,9
1110.604028491,39.750966,-105.225908,1728.0,0.8,9
1110.704056358,39.750966,-105.225908,1728.0,0.81,9
1110.806862924,39.750966,-105.225908,1728.0,0.82,9
1110.909163085,39.750966,-105.22591,1728.0,0.83,9
1111.010852025,39.750966,-105.22591,1728.0,0.85,9
1111.113333074,39.750965,-105.22591,1728.0,0.86,9
1111.215764216,39.750965,-105.22591,1728.0,0.87,9
1111.318621432,39.750965,-105.22591,1728.0,0.88,9
1111.421535498,39.750965,-105.22591,1728.0,0.88,9
