Time,Raw Value,Voltage
1106.083509397,26416,3.3
1106.08673713,26432,3.302
1106.089876085,26432,3.304
1106.092998262,26432,3.302
1106.096151717,26432,3.302
1106.099264153,26400,3.302
1106.10243283,26464,3.304
1106.105511341,26448,3.306
1106.108603852,26448,3.306
1106.111714325,26432,3.304
1106.114819595,26432,3.304
1106.117910939,26432,3.304
1106.121020431,26448,3.306
1106.124225164,26448,3.304
1106.127320378,26432,3.306
1106.130422796,26432,3.304
1106.133521844,26448,3.304
1106.136631576,26416,3.306
1106.143347041,26432,3.304
1106.150276468,26432,3.304
1106.1537137,26448,3.304
1106.156800414,26416,3.304
1106.159903665,26416,3.304
1106.162998731,26400,3.304
1106.166219594,26416,3.3
1106.169307882,26400,3.304
1106.172406374,26400,3.3
1106.175514366,26416,3.3
1106.178611507,26416,3.304
1106.181729184,26432,3.304
1106.184832009,26432,3.304
1106.187935557,26432,3.302
1106.191062327,26400,3.304
1106.194181041,26432,3.306
1106.197304477,26432,3.302
1106.200402858,26432,3.304
1106.203685128,26448,3.304
1106.206785416,26448,3.304
1106.209893482,26448,3.306
1106.212992511,26448,3.304
1106.2160913,26448,3.306
1106.21919131,26432,3.304
1106.222273766,26448,3.306
1106.22536948,26448,3.306
1106.228478472,26448,3.306
1106.231575779,26448,3.306
1106.234666253,26448,3.304
1106.243287138,26448,3.304
1106.249467011,26432,3.304
1106.253261779,26448,3.306
1106.256351568,26416,3.304
1106.259437671,26432,3.304
1106.262538107,26416,3.304
1106.265634007,26416,3.304
1106.268721036,26416,3.3
1106.271818473,26400,3.302
1106.274901187,26416,3.302
1106.277994938,26432,3.304
1106.281084801,26400,3.304
1106.284303033,26432,3.304
1106.287400877,26416,3.302
1106.290510814,26416,3.3
1106.293601491,26416,3.302
1106.296695076,26400,3.304
1106.299787864,26416,3.306
1106.30293419,26432,3.306
1106.306070626,26448,3.304
1106.309203748,26432,3.306
1106.312329518,26448,3.306
1106.315440899,26448,3.306
1106.31863752,26432,3.306
1106.321891641,26432,3.304
1106.32501543,26432,3.302
1106.328125903,26448,3.306
1106.331239062,26432,3.304
1106.334339776,26448,3.306
1106.343302939,26448,3.304
1106.349408812,26448,3.306
1106.353289228,26448,3.304
1106.356403405,26432,3.306
1106.359516879,26432,3.304
1106.362620001,26416,3.3
1106.365753326,26416,3.302
1106.368988929,26416,3.3
1106.37211131,26432,3.3
1106.375247894,26416,3.302
1106.378357812,26432,3.304
1106.381492397,26432,3.304
1106.384623,26432,3.304
1106.387746696,26432,3.306
1106.390865132,26416,3.302
1106.393982921,26432,3.304
1106.397104913,26448,3.302
1106.400228182,26416,3.304
1106.403393082,26432,3.306
1106.406626203,26448,3.304
1106.409741825,26432,3.306
1106.412868632,26448,3.304
1106.415958716,26448,3.304
1106.419070486,26448,3.306
1106.422184812,26432,3.304
1106.425315359,26464,3.306
1106.428404481,26432,3.304
1106.431520455,26448,3.304
1106.434671817,26448,3.304
1106.437789846,26432,3.306
1106.444423792,26448,3.304
1106.450400573,26448,3.306
1106.454332211,26432,3.304
1106.457447925,26416,3.3
1106.460556177,26416,3.302
1106.463659576,26400,3.304
1106.466758254,26432,3.302
1106.469877616,26416,3.302
1106.472982849,26416,3.302
1106.476107322,26432,3.302
1106.479215537,26432,3.304
1106.482353029,26432,3.302
1106.485587891,26416,3.304
1106.48870342,26416,3.304
1106.491816282,26400,3.304
1106.494904756,26432,3.304
1106.498024933,26432,3.302
1106.501134888,26416,3.304
1106.504282917,26432,3.304
1106.507380409,26432,3.306
1106.510485476,26448,3.306
1106.513589449,26432,3.306
1106.516682182,26448,3.306
1106.519788859,26448,3.304
1106.523012129,26432,3.304
1106.526127399,26432,3.304
1106.529261594,26432,3.306
1106.532381253,26432,3.304
1106.535497078,26448,3.304
1106.543322725,26432,3.306
1106.549384432,26432,3.306
1106.553301589,26448,3.304
1106.556405581,26400,3.304
1106.559505054,26416,3.302
1106.562595509,26416,3.304
1106.56569389,26400,3.302
1106.568910623,26416,3.3
